Authors,Author Affiliations,Publication Year,Funding Information,Author Keywords,IEEE Terms
J. Duan; J. Idier; Y. -P. Wang; M. Wan,"Key Laboratory of Biomedical Information Engineering of Ministry of Education and the Department of Biomedical Engineering, Xi’an Jiaotong University, Xi’an, China; Laboratoire des Sciences du Numériques de Nantes, Ecole Centrale de Nantes, Nantes, France; Department of Biomedical Engineering and the Department of Biostatistics and Bioinformatics, Lindy Boggs Center, Tulane University, New Orleans, LA, USA; Key Laboratory of Biomedical Information Engineering of Ministry of Education and the Department of Biomedical Engineering, Xi’an Jiaotong University, Xi’an, China",2019,"National Natural Science Foundation of China(grant numbers:61771381,61401352); ",LASSO;generalized LASSO;constrained LASSO;ramp signal restoration,Matrix decomposition;Mathematical model;Biological system modeling;Market research;Numerical models;Noise measurement;Signal restoration
Y. S. Shmaliy; S. Zhao; C. K. Ahn,"Department of Electronics Engineering, Universidad de Guanajuato, Salamanca, Mexico; Key Laboratory of Advanced Process Control for Light Industry (Ministry of Education), Jiangnan University, Wuxi, China; School of Electrical Engineering, Korea University, Seoul, South Korea",2019,111 Project(grant numbers:B12018); ,State-space;colored process noise;state differencing;Kalman filter;unbiased FIR filter,Mathematical model;Signal processing algorithms;Kalman filters;Noise measurement;Standards;Real-time systems;State-space methods
R. Huang; Y. Xing; Z. Wang,"School of Computer Science and Technology, Civil Aviation University of China, Tianjin, China; School of Computer Science and Technology, Civil Aviation University of China, Tianjin, China; School of Computer Science and Technology, Tianjin University, Tianjin, China",2019,"Fundamental Research Funds for the Central Universities of Civil Aviation University of China(grant numbers:3122018C021,3122018C020); Open Funds Hubei Key Laboratory of Intelligent Vision Based Monitoring for Hydroelectric Engineering(grant numbers:2018SDSJ02); Scientific Research Foundation of Civil Aviation University of China(grant numbers:600/600001050115,600/600001050117); ",RGB-D saliency detection;depth-aware;CNN,Saliency detection;Detectors;Training;Computational modeling;Benchmark testing;Feature extraction;Fuses
L. Yu; L. Shen; H. Yang; L. Wang; P. An,"Shanghai Institute for Advanced Communication and Data Science, Shanghai University, Shanghai, China; Key Laboratory of Specialty Fiber Optics and Optical Access Networks, Joint International Research Laboratory of Specialty Fiber Optics and Advanced Communication, Shanghai Institute for Advanced Communication and Data Science, Shanghai University, Shanghai, China; Shanghai Institute for Advanced Communication and Data Science, Shanghai University, Shanghai, China; School of Computer Engineering and Science, Shanghai University, Shanghai, China; Shanghai Institute for Advanced Communication and Data Science, Shanghai University, Shanghai, China",2019,"National Natural Science Foundation of China(grant numbers:61671282],61422111); Shanghai Pjiang Program(grant numbers:15pjd015); Shanghai Science and Technology Innovation Plan(grant numbers:18010500200); Shanghai Shuguang Program(grant numbers:17SG37); ",Compression artifact reduction;CNN;recursive structure;HEVC;quality enhancement,Image reconstruction;Feature extraction;Training;Image coding;Encoding;Periodic structures;Compression algorithms
E. Mohammadi; A. Gohari; F. Marvasti,"Advanced Communications Research Institute, Electrical Engineering Department, Sharif University of Technology, Tehran, Iran; Advanced Communications Research Institute, Electrical Engineering Department, Sharif University of Technology, Tehran, Iran; Advanced Communications Research Institute, Electrical Engineering Department, Sharif University of Technology, Tehran, Iran",2019,Iran National Science Foundation(grant numbers:96010286); ,Distributed sampling;optimal sensor density;square root law,Noise measurement;Distortion;Distortion measurement;Stochastic processes;Atmospheric measurements;Weight measurement;Particle measurements
J. Lyu; D. Bi; X. Li; Y. Xie,"School of Automation Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Automation Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Automation Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Automation Engineering, University of Electronic Science and Technology of China, Chengdu, China",2019,"National Natural Science Foundation of China(grant numbers:61371049,61601096,61701095,61801089); Sichuan Science and Technology Program(grant numbers:2017GZ0335,2017GZ0338,2018GZ0224); ",Millimeter-wave (MMW);compressed sensing (CS);impulsive noise;complex correntropy;half quadratic (HQ);parallel primal-dual algorithm,Image reconstruction;Image coding;Signal processing algorithms;TV;Two dimensional displays;Noise measurement;Pollution measurement
A. Herzog; E. A. P. Habets,"International Audio Laboratories Erlangen (a joint institution of the Friedrich-Alexander-University Erlangen-Nürnberg and Fraunhofer IIS), Erlangen, Germany; International Audio Laboratories Erlangen (a joint institution of the Friedrich-Alexander-University Erlangen-Nürnberg and Fraunhofer IIS), Erlangen, Germany",2019,,Direction of arrival estimation;EB-ESPRIT;spherical harmonics domain,Direction-of-arrival estimation;Harmonic analysis;Eigenvalues and eigenfunctions;Estimation;Microphone arrays;Noise measurement
A. J. Tom; S. N. George,"Department of Electronics and Communication Engineering National Institute of Technology Calicut, Kozhikode, India; Department of Electronics and Communication Engineering National Institute of Technology Calicut, Kozhikode, India",2019,,Tensor low rank approximation;moving object detection;total variation;half thresholding,TV;Surveillance;Minimization;Video sequences;Object detection;Cleaning
H. Oh; H. Nam,"Division of Electrical Engineering, Hanyang University, Ansan, South Korea; Division of Electrical Engineering, Hanyang University, Ansan, South Korea",2019,Signal Intelligence Research Center; Defense Acquisition Program Administration and the Agency for Defense Development of Korea; ,Burst signal;short packet;ultra-reliable and low latency communication;energy detection,Microsoft Windows;Sensors;Energy measurement;Signal to noise ratio;Low latency communication;Performance evaluation;Probability
W. Zhou; S. Lv; Q. Jiang; L. Yu,"Institute of Information and Communication Engineering, Zhejiang University, Hangzhou, China; School of Information and Electronic Engineering, Zhejiang University of Science and Technology, Hangzhou, China; Faculty of Information Science and Engineering, Ningbo University, Ningbo, China; Institute of Information and Communication Engineering, Zhejiang University, Hangzhou, China",2019,"National Natural Science Foundation of China(grant numbers:61502429,61431015,61501270); Zhejiang Provincial Natural Science Foundation of China(grant numbers:LY18F020012); China Postdoctoral Science Foundation(grant numbers:2015M581932); ",Road scene understanding;encoder–decoder architecture;skip connection;fusion layer,Decoding;Convolution;Roads;Semantics;Computer architecture;Fuses;Feature extraction
M. A. Motin; C. K. Karmakar; M. Palaniswami,"Department of Electrical and Electronic Engineering, The University of Melbourne, Melbourne, VIC, Australia; Department of Electrical and Electronic Engineering, The University of Melbourne, Melbourne, VIC, Australia; Department of Electrical and Electronic Engineering, The University of Melbourne, Melbourne, VIC, Australia",2019,,Breathing rate;photoplethysmogram;principal component analysis;pulse oximeter;variants empirical mode decomposition,Principal component analysis;Empirical mode decomposition;White noise;Estimation;Signal processing algorithms;Frequency modulation;Data mining
X. Wu; Q. Chen; J. You; Y. Xiao,"Shenzhen Chinese Calligraphy Digital Simulation Engineering Laboratory, Harbin Institute of Technology (Shenzhen), Shenzhen University Town, Shenzhen, China; Shenzhen Chinese Calligraphy Digital Simulation Engineering Laboratory, Harbin Institute of Technology (Shenzhen), Shenzhen University Town, Shenzhen, China; Shenzhen Chinese Calligraphy Digital Simulation Engineering Laboratory, Harbin Institute of Technology (Shenzhen), Shenzhen University Town, Shenzhen, China; Shenzhen Chinese Calligraphy Digital Simulation Engineering Laboratory, Harbin Institute of Technology (Shenzhen), Shenzhen University Town, Shenzhen, China",2019,"National Natural Science Foundation of China(grant numbers:61473101,61872113,61573118); Strategic Emerging Industry Development Special Funds of Shenzhen(grant numbers:JCYJ20170307150528934,JCYJ20170811153836555); ",Position embedding;residual networks;bidirectional long short-term memory network;off-line handwritten word recognition,Hidden Markov models;Handwriting recognition;Feature extraction;Text recognition;Training;Linguistics;Image segmentation
J. Yan; H. Zhao; Y. Wang; X. Luo; X. Guan,"Institute of Electrical Engineering, Yanshan University, Qinhuangdao, China; Institute of Electrical Engineering, Yanshan University, Qinhuangdao, China; Department of Automation, Shanghai Jiao Tong University, Shanghai, China; Institute of Electrical Engineering, Yanshan University, Qinhuangdao, China; Department of Automation, Shanghai Jiao Tong University, Shanghai, China",2019,"National Natural Science Foundation of China(grant numbers:61873345,61603328); Youth Talent Support Program of Hebei(grant numbers:BJ2018050); Teturned Overseas Chinese Scholar Foundation of Hebei(grant numbers:C201829); Open Project of Xiamen University(grant numbers:UAC201803); ",Underwater acoustic sensor networks (UASNs);localization;synchronization;unscented transform,Transforms;Jacobian matrices;Clocks;Covariance matrices;Estimation;Signal processing algorithms;Computational modeling
X. Yang; S. Jin; C. -K. Wen,"National Mobile Communications Research Laboratory, Southeast University, Nanjing, China; National Mobile Communications Research Laboratory, Southeast University, Nanjing, China; Institute of Communications Engineering, National Sun Yat-sen University, Kaohsiung, Taiwan",2019,"National Natural Science Foundation of China(grant numbers:61625106,61531011); Ministry of Science and Technology of Taiwan(grant numbers:106-2221-E-110-019); ITRI in Hsinchu, Taiwan; ",Approximate Bayesian inference;massive MIMO;phase noise;symbol detection,Phase noise;Estimation;Approximation algorithms;Channel estimation;MIMO communication;Inference algorithms;Signal processing algorithms
P. Yang; H. Yang,"School of Wireless Communication Center, Beijing University of Posts and Telecommunications, Beijing, China; School of Wireless Communication Center, Beijing University of Posts and Telecommunications, Beijing, China",2019,BUPT Excellent Ph.D. Students Foundation(grant numbers:CX2018104); ,Optimal linear detection;MIMO detection;mutual information;MMSE,MIMO communication;Detectors;Complexity theory;Signal processing algorithms;Convergence;Mutual information;Mathematical model
S. Bilbao; A. Politis; B. Hamilton,"Acoustics and Audio Group, University of Edinburgh, Edinburgh, U.K.; Aalto University, Espoo, Finland; Acoustics and Audio Group, University of Edinburgh, Edinburgh, U.K.",2019,H2020 European Research Council(grant numbers:ERC-2016-PoC-737574-WRAM); ,Finite difference time domain (FDTD);room acoustics;spatial audio;microphone array;spherical harmonics;ambisonics,Time-domain analysis;Acoustics;Encoding;Harmonic analysis;Finite difference methods;Three-dimensional displays;Receivers
L. Tian; Y. Li; T. Liu; C. Xu,"School of Information Science and Engineering, Yanshan University, Qinhuangdao, China; School of Information Science and Engineering, Yanshan University, Qinhuangdao, China; School of Information Science and Engineering, Yanshan University, Qinhuangdao, China; School of Information Science and Engineering, Yanshan University, Qinhuangdao, China",2019,"China Nation Natural Science Foundation(grant numbers:61501395,61671402); ",Codebook;Welch bound;asymptotically optimal;additive character,Additives;Correlation;Multiaccess communication;Signal processing;Compressed sensing;Indexes;Information science
Z. Yang; Y. Huang; Y. -J. Zhang,"Department of Electronic Engineering, Tsinghua University, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China",2019,"National Basic Research Program of China (973 Program)(grant numbers:SQ2018YGX210002); National Natural Science Foundation of China(grant numbers:U1536207,U1705261,U1636113); ",Text steganography;text steganalysis;word embedding;word correlation,Correlation;Semantics;Feature extraction;Training;Statistical distributions;Dictionaries;Neural networks
D. Impedovo,"Department of Computer Science, University of Bari Aldo Moro, Bari, Italy",2019,"Italian Ministry of Education, University and Research(grant numbers:PRIN2015); Handwriting Analysis against Neuromuscular Disease—HAND Project(grant numbers:H96J16000820001); ",Parkinson's disease;computer aided diagnosis;handwriting;drawing;velocity signal;micrographia;tremor,Writing;Task analysis;Diseases;Standards;Acceleration;Azimuth;Neuromuscular
Z. Qin; Z. Jiang; J. Chen; C. Hu; Y. Ma,"Department of Electronic Engineering, Tsinghua University, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China; Man-Machine-Environment Engineering Institute, School of Aerospace Engineering, Tsinghua University, Beijing, China; Tsinghua University Yuquan Hospital, Beijing, China",2019,National Natural Science Foundation of China(grant numbers:61673234); National Key Research and Development Program of China(grant numbers:2016YFC0105904); ,Parkinson's Disease;tremor severity level;sEMG;UPDRS;CNN;similarity learning,Training;Testing;Parkinson's disease;Task analysis;Feature extraction;Hospitals;Muscles
L. -L. Wu; Z. -T. Huang,"State Key Laboratory of Complex Electromagnetic Environment Effects on Electronics and Information System, National University of Defense Technology, Changsha, China; State Key Laboratory of Complex Electromagnetic Environment Effects on Electronics and Information System, National University of Defense Technology, Changsha, China",2019,"National Natural Science Foundation of China(grant numbers:61072120,60802053); ",Wideband DOA estimation;machine learning;coherent support vector regression,Direction-of-arrival estimation;Wideband;Estimation;Training;Correlation;Narrowband;Machine learning
P. Xiang; L. Wang; F. Wu; J. Cheng; M. Zhou,"Shenzhen Institutes of Advanced Technology Chinese Academy of Sciences, Shenzhen, Guangdong, CN; Shenzhen Institutes of Advanced Technology Chinese Academy of Sciences, Shenzhen, Guangdong, CN; Shenzhen Institutes of Advanced Technology Chinese Academy of Sciences, Shenzhen, Guangdong, CN; Shenzhen Institutes of Advanced Technology Chinese Academy of Sciences, Shenzhen, Guangdong, CN; New Jersey Institute of Technology, Newark, NJ, US",2019,"National Key R&D Program of China(grant numbers:2018YFB1308000); National Natural Science Foundation of China(grant numbers:61772508,U1713213); Shenzhen Technology Project(grant numbers:JCYJ20170413152535587,JCYJ 20170307164023599,JSGG20170823091924128); CAS Key Technology Talent Program; Guangdong Technology Program(grant numbers:2016B010108010,2016B010125003,2017B010110007); Shenzhen Engineering Laboratory for 3D Content Generating Technologies(grant numbers:[2017] 476); ",Rain removal;generative adversarial network;convolutional neural networks,Feature extraction;Training;Generators;Gallium nitride;Generative adversarial networks;Rain;Indexes
A. M. Alrashdi; I. B. Atitallah; T. Y. Al-Naffouri,"King Abdullah University of Science and Technology, Thuwal, SA; Harvard University, Cambridge, MA, US; King Abdullah University of Science and Technology, Thuwal, SA",2019,KAUST's Office of Sponsored Research(grant numbers:OSR-2016-KKI-2899); ,Elastic-Net;squared error;measurement matrix uncertainties;probability of support recovery;box-constraint,Noise measurement;Optimization;Measurement uncertainty;Uncertainty;Standards;Additives;Signal to noise ratio
M. A. Colominas; S. Meignen; D. -H. Pham,"Universite d'Angers, Angers, Pays de la Loire, FR; Jean Kuntzmann Laboratory, University of Grenoble-Alpes and CNRS UMR 5224, Grenoble, France; ICube Laboratory, Télécom Physique Strasbourg and CNRS UMR 7357, Illkirch, France",2019,FP7 DESIRE(grant numbers:Health-F2-602531-2013); FRM(grant numbers:DPP20151033957); ,Time-frequency representation;instantaneous frequency;ridge extraction;mode retrieval,Estimation;Time-frequency analysis;Frequency estimation;Fourier transforms;Chirp;Fitting;Numerical models
A. Sakiyama; K. Watanabe; Y. Tanaka,"Tokyo Noko Daigaku, Fuchu, Tokyo, JP; Tokyo Noko Daigaku, Fuchu, Tokyo, JP; Tokyo Noko Daigaku, Fuchu, Tokyo, JP",2019,JST PRESTO(grant numbers:JPMJPR1656); ,Graph signal processing;spectral graph filter bank;critically sampled design;spectral domain sampling,Frequency-domain analysis;Signal processing;Standards;Symmetric matrices;Transforms;Laplace equations;Matrix decomposition
D. Shi; B. Lam; W. -S. Gan; S. Wen,"Nanyang Technological University, Singapore, Singapore, SG; Nanyang Technological University, Singapore, Singapore, SG; Nanyang Technological University, Singapore, Singapore, SG; Nanyang Technological University, Singapore, Singapore, SG",2019,,Active Noise Control;leaky FxLMS;Saturation,Signal processing algorithms;Power generation;Optimized production technology;Optimal control;White noise;Distortion;Narrowband
J. Zhang; A. I. Koutrouvelis; R. Heusdens; R. C. Hendriks,"Technische Universiteit Delft, Delft, Zuid-Holland, NL; Technische Universiteit Delft, Delft, Zuid-Holland, NL; Technische Universiteit Delft, Delft, Zuid-Holland, NL; Technische Universiteit Delft, Delft, Zuid-Holland, NL",2019,China Scholarship Council(grant numbers:201506010331); ,Rate allocation;LCMV;noise reduction;energy usage;distributed beamforming;acoustic sensor networks,Array signal processing;Quantization (signal);Microphones;Reverberation;Noise reduction;Resource management;Acoustic sensors
A. H. El Husseini; L. Ros; E. P. Simon,"University of Lille and IEMN lab, Villeneuve d’Ascq, France; Institut NEEL, Grenoble, RhÃ´ne-Alpes, FR; University of Lille and IEMN lab, Villeneuve d’Ascq, France",2019,European Commission; European Regional Development Fund; French state; Hauts de France Region Council(grant numbers:ELSAT2020); ,Channel estimation;autoregressive model;Jakes’ Doppler;Kalman filter;mobile-to-mobile;relay networks,Doppler effect;Relays;Correlation;Kalman filters;Channel estimation;Mathematical model;Fading channels
Y. Chen; Y. Wu; N. Chen; W. Feng; J. Zhang,"East China University of Science and Technology, Shanghai, Shanghai, CN; East China University of Science and Technology, Shanghai, Shanghai, CN; East China University of Science and Technology, Shanghai, Shanghai, CN; Peng Cheng Laboratory, Shenzhen, China; East China University of Science and Technology, Shanghai, Shanghai, CN",2019,"Shanghai Sailing(grant numbers:18YF1405300); National Natural Science Foundation of China(grant numbers:61771196); Natural Science Foundation of Beijing Municipality(grant numbers:L172041); National Natural Science Foundation of China(grant numbers:61771286,61701457); ",Approximations;generalized likelihood ratio test;target detection;passive radar,Logistics;Detectors;Passive radar;Object detection;Information science;Mathematical model;Receivers
R. Zhao; J. Fu; L. Ren; Q. Wang,"Jilin University, Changchun, Jilin, CN; Jilin University, Changchun, Jilin, CN; Jilin University, Changchun, Jilin, CN; Harbin Institute of Technology, Harbin, Heilongjiang, CN",2019,National Natural Science Foundation of China(grant numbers:51705193); ,Compressive sensing;greedy algorithm;Tucker decomposition,Complexity theory;Greedy algorithms;Image reconstruction;Indexes;Hyperspectral imaging;Acceleration
P. Li; X. Zhu; X. Zhang; P. Ren; L. Wang,"College of Information and Control Engineering, China University of Petroleum (East China), Qingdao, China; Department of Computer Science and Technology, University of Science and Technology Beijing, Beijing, China; Chinese Academy of Sciences, Institute of Information Engineering, Beijing, China; College of Information and Control Engineering, China University of Petroleum (East China), Qingdao, China; Academy of Broadcasting Science, National Radio and Television Administration, Beijing, China",2019,"National Key R&D Program of China(grant numbers:2018YFB0803700); National Natural Science Foundation of China(grant numbers:61602517,61871378); State Key Laboratory of Mathematical Engineering and Advanced Computing(grant numbers:2017A05); Fundamental Research Funds for Central Universities(grant numbers:18CX02110A); ",Hash;fast similarity search;reconstruction,Image reconstruction;Binary codes;Quantization (signal);Matrix converters;Feature extraction;Image representation;Task analysis
A. P. Shikhaliev; L. C. Potter; Y. Chi,"Department of Electrical and Computer Engineering, Ohio State University, Columbus, OH, USA; Department of Electrical and Computer Engineering, Ohio State University, Columbus, OH, USA; Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA",2019,"industrial and government membership fees to the Center for Surveillance Research, a National Science Foundation I/UCRC; ",Bayesian MAP;maximum likelihood;persymmetry;low rank,Covariance matrices;Thermal noise;Clutter;Maximum likelihood estimation;Optimization;Eigenvalues and eigenfunctions
H. Cao; S. -J. Lin; W. Zhang; Y. S. Han,"CAS Key Laboratory of Electro-Magnetic Space Information, University of Science and Technology of China, Heifei, China; CAS Key Laboratory of Electro-Magnetic Space Information, University of Science and Technology of China, Heifei, China; CAS Key Laboratory of Electro-Magnetic Space Information, University of Science and Technology of China, Heifei, China; School of Electrical Engineering & Intelligentization, Dongguan University of Technology, Dongguan, China",2019,"Hundred-Talent Program of Chinese Academy of Sciences; National Natural Science Foundation of China(grant numbers:61671007); ISTI, Dongguan University of Technology(grant numbers:KCYXM2017025); ",Secret sharing;finite ring;fermat number;fast fourier transform,Cryptography;Modules (abstract algebra);Encoding;Interpolation;Fast Fourier transforms;Digital signatures
O. Özdenizci; Y. Wang; T. Koike-Akino; D. Erdoğmuş,"Cognitive Systems Laboratory, Northeastern University, Boston, MA, USA; Mitsubishi Electric Research Laboratories, Cambridge, MA, USA; Mitsubishi Electric Research Laboratories, Cambridge, MA, USA; Cognitive Systems Laboratory, Northeastern University, Boston, MA, USA",2019,"National Science Foundation(grant numbers:IIS-1149570,CNS-1544895); NIDLRR(grant numbers:90RE5017-02-01); National Institutes of Health(grant numbers:R01DC009834); ",Person identification;biometrics;EEG;adversarial learning;invariant representation;convolutional networks,Electroencephalography;Brain modeling;Biometrics (access control);Biological system modeling;Convolution;Training;Feature extraction
D. Zhang; L. Yao; K. Chen; J. Monaghan,"School of Computer Science and Engineering, University of New South Wales Sydney, Sydney, NSW, Australia; School of Computer Science and Engineering, University of New South Wales Sydney, Sydney, NSW, Australia; School of Computer Science and Engineering, University of New South Wales Sydney, Sydney, NSW, Australia; Department of Linguistics, Macquarie University, Macquarie Park, NSW, Australia",2019,,EEG;subject-independent;attention model;movement intention;deep learning,Electroencephalography;Brain modeling;Convolution;Feature extraction;Convolutional codes;Encoding;Electrodes
A. Challa; S. Danda; B. S. D. Sagar; L. Najman,"Systems Science and Informatics Unit, Indian Statistical Institute, Bangalore, India; Systems Science and Informatics Unit, Indian Statistical Institute, Bangalore, India; Systems Science and Informatics Unit, Indian Statistical Institute, Bangalore, India; Université Paris-Est, LIGM, Equipe A3SI, ESIEE, Noisy-le-Grand, France",2019,Indian Statistical Institute; CEFIPRA; Indian Statistical Institute; Department of Science and Technology-Science and Engineering Research Board(grant numbers:EMR/2015/000853); Indian Space Research Organization(grant numbers:ISRO/SSPO/Ch-1/2016-17); Agence Nationale de la Recherche(grant numbers:ANR-14-CE27-0001); Programme d’Investissements d’Avenir(grant numbers:ANR-10-LABX-58); ,Classification;machine learning;mathematical morphology;maximum margin principle;watersheds,Image segmentation;Support vector machines;Image edge detection;Machine learning;Morphology;Vegetation;Forestry
D. Salvati; C. Drioli; G. L. Foresti,"Department of Mathematics, Computer Science and Physics, University of Udine, Udine, Italy; Department of Mathematics, Computer Science and Physics, University of Udine, Udine, Italy; Department of Mathematics, Computer Science and Physics, University of Udine, Udine, Italy",2019,,Robust diagonal unloading beamforming;power method;acoustic source localization;microphone array;noisy environment;multirotor aerial system;drone,Covariance matrices;Eigenvalues and eigenfunctions;Array signal processing;Estimation;Acoustics;Sensor arrays
D. B. Tay; A. Ortega,"School of Information Technology, Deakin University, Waurn Ponds, VIC, Australia; Signal and Image Processing Institute, Ming Hsieh Department of Electrical and Computer Engineering, University of Southern California, Los Angeles, CA, USA",2019,,Polyphase structures;graph filter banks;spectral graph wavelets,Indexes;Matrices;Linear matrix inequalities;Filter banks;Bipartite graph;Image reconstruction;Wavelet transforms
Á. F. García-Fernández; F. Tronarp; S. Särkkä,"Department of Electrical Engineering and Electronics, University of Liverpool, Liverpool, U.K.; Department of Electrical Engineering and Automation, Aalto University, Espoo, Finland; Department of Electrical Engineering and Automation, Aalto University, Espoo, Finland",2019,"Academy of Finland(grant numbers:#313708,#314474); ",Gaussian process classification;posterior linearization;Bayesian inference,Covariance matrices;Mean square error methods;Approximation algorithms;Gaussian approximation;Signal processing algorithms;Convergence;Gaussian processes
K. Xiong; S. Wang,"College of Electronic and Information Engineering, Southwest University, Chongqing, China; College of Electronic and Information Engineering, Southwest University, Chongqing, China",2019,National Natural Science Foundation of China(grant numbers:61671389); Fundamental Research Funds for the Central Universities(grant numbers:XDJK2019B011); ,Stochastic gradient descent;kernel conjugate gradient;random Fourier features;complexity;short-term chaotic time-series prediction,Signal processing algorithms;Kernel;Convergence;Prediction algorithms;Complexity theory;Approximation algorithms;Mean square error methods
E. Ghodhbani; M. Kaaniche; A. Benazza-Benyahia,"SUP’COM, LR11TIC01, Communications, Signal and Image (COSIM) Lab., University of Carthage, El Ghazala, Tunisia; Laboratoire de Traitement et Transport de l’Information, Institut Galilée, Université Paris 13, Sorbonne Paris Cité, Villetaneuse, France; SUP’COM, LR11TIC01, Communications, Signal and Image (COSIM) Lab., University of Carthage, El Ghazala, Tunisia",2019,,Sparse representation;Bernoulli-generalized Gaussian distribution;Kullback–Leibler divergence;depth maps;stereo image;retrieval,Entropy;Hidden Markov models;Hafnium;Computational modeling;Quantization (signal);Bit rate;Estimation
Y. Cao; H. Qi; J. Gui; S. Li; K. Li,"School of Computer Science and Technology, Dalian University of Technology, Dalian, China; School of Computer Science and Technology, Dalian University of Technology, Dalian, China; Department of Computational Medicine and Bioinformatics, University of Michigan, Ann Arbor, MI, USA; Department of Computing, The Hong Kong Polytechnic University, Hong Kong; School of Computer Science and Technology, Dalian University of Technology, Dalian, China",2019,"National Natural Science Foundation of China(grant numbers:61772112,61672379,61602226); Dalian High-level Talent Innovation Program(grant numbers:2015R049); ",Image retrieval;hash;distributed data,Hash functions;Hamming distance;Computational complexity;Binary codes;Training;Distributed databases;Computational modeling
L. Shi; Y. Ye; R. Q. Hu; H. Zhang,"State Key Laboratory of Integrated Service Networks, Xidian University, Xi’an, China; State Key Laboratory of Integrated Service Networks, Xidian University, Xi’an, China; Department of Electrical and Computer Engineering, Utah State University, Logan, UT, USA; State Key Laboratory of Integrated Service Networks, Xidian University, Xi’an, China",2019,"China Scholarship Council; National Science Foundation of China(grant numbers:61671347); US National Science Foundations(grant numbers:NeTS-1423348,EARS-1547312); ",Simultaneous wireless information and power transfer;two-way relaying;energy efficiency,Relays;Resource management;Radio frequency;Optimization;Wireless communication;Energy harvesting;Information processing
T. Skovranek; V. Despotovic; Z. Peric,"BERG Faculty, Technical University of Kosice, Kosice, Slovakia; Technical Faculty in Bor, University of Belgrade, Bor, Serbia; Faculty of Electronic Engineering, University of Nis, Nis, Serbia",2019,"Agentúra na Podporu Výskumu a Vývoja(grant numbers:SK-SRB-18-0011,SK-AT-2017-0015,APVV-14-0892); Slovak Grant Agency for Science(grant numbers:VEGA 1/0365/19); Ministry of Education, Science and Technological Development; Republic of Serbia(grant numbers:337-00-107/2019-09/11,TR33037); COST Action(grant numbers:CA15225); ",Fractional calculus;linear prediction;restricted memory;speech processing,Predictive models;Speech processing;Correlation;Speech coding;Frequency-domain analysis;Closed-form solutions
H. Bai; M. F. Duarte; R. Janaswamy,"Department of Electrical and Computer Engineering, University of Massachusetts Amherst, Amherst, MA, USA; Department of Electrical and Computer Engineering, University of Massachusetts Amherst, Amherst, MA, USA; Department of Electrical and Computer Engineering, University of Massachusetts Amherst, Amherst, MA, USA",2019,,Non-uniform array;Laplace prior;complex sources;sparse Bayesian learning,Direction-of-arrival estimation;Estimation;Bayes methods;Computational complexity;Gaussian distribution;Signal to noise ratio;Signal processing algorithms
J. Kim; M. Hahn,"School of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; School of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea",2019,Basic Science Research Program through the National Research Foundation of Korea(grant numbers:2017R1A2B4011357); Ministry of Science; H2020 LEIT Information and Communication Technologies; Future Planning; ,Speech enhancement;two-stage network,Convolution;Feature extraction;Training;Artificial neural networks;Noise measurement;Speech enhancement;Computational efficiency
X. Hu; C. Kai; Z. Guo; J. Gao,"School of Computer Science and Information Engineering, Hefei University of Technology, Hefei, China; School of Computer Science and Information Engineering, Hefei University of Technology, Hefei, China; School of Computer Science and Information Engineering, Hefei University of Technology, Hefei, China; School of Computer Science and Information Engineering, Hefei University of Technology, Hefei, China",2019,National Natural Science Foundation of China(grant numbers:61571178); ,Physical-layer security;cooperative relay;fast forward full-duplex technique;secrecy capacity,Relays;Optimized production technology;Receivers;Transmitters;Interference;Signal processing
S. A. Khan; S. Saleem; S. A. Hassan; M. U. Ilyas,"Department of Electrical Engineering, School of Electrical Engineering and Computer Science, National University of Sciences and Technology, Islamabad, Pakistan; Department of Electrical Engineering, School of Electrical Engineering and Computer Science, National University of Sciences and Technology, Islamabad, Pakistan; Department of Electrical Engineering, School of Electrical Engineering and Computer Science, National University of Sciences and Technology, Islamabad, Pakistan; Department of Electrical Engineering, School of Electrical Engineering and Computer Science, National University of Sciences and Technology, Islamabad, Pakistan",2019,,Continuous phase modulation;modulation index estimation;best linear unbiased estimator;partial response,Receivers;Simulation;Signal to noise ratio;Estimation;Complexity theory;Phase modulation
S. Smith; M. Pischella; M. Terré,"LAETITIA/CEDRIC department of Conservatoire National des Arts et Métiers (CNAM), Paris, France; LAETITIA/CEDRIC department of Conservatoire National des Arts et Métiers (CNAM), Paris, France; LAETITIA/CEDRIC department of Conservatoire National des Arts et Métiers (CNAM), Paris, France",2019,,Underdetermined blind source separation;independent component analysis;multiuser interference,Blind source separation;Silicon;Estimation;Iterative algorithms;Signal processing algorithms;Interference;Phase shift keying
