Authors,Author Affiliations,Publication Year,Funding Information,Author Keywords,IEEE Terms
H. Jeong; B. -J. Yoon,"Department of Electrical and Computer Engineering, Texas A&M University, College Station, TX, USA; College of Science, Engineering, and Technology, Hamad Bin Khalifa University (HBKU), Doha, Qatar",2015,Division of Computing and Communication Foundations(grant numbers:1149544); ,Graph comparison;node correspondence;pair-HMM (pair hidden Markov model);random walk,Hidden Markov models;Switches;Educational institutions;Biological system modeling;Estimation;Signal processing algorithms
M. Fraschini; A. Hillebrand; M. Demuru; L. Didaci; G. L. Marcialis,"Department of Electrical and Electronic Engineering (DIEE), University of Cagliari, Cagliari, Italy; Department of Clinical Neurophysiology, VU University Medical Centre, Amsterdam, The Netherlands; Department of Electrical and Electronic Engineering (DIEE), University of Cagliari, Cagliari, Italy; Department of Electrical and Electronic Engineering (DIEE), University of Cagliari, Cagliari, Italy; Department of Electrical and Electronic Engineering (DIEE), University of Cagliari, Cagliari, Italy",2015,,Biometrics;centrality;EEG;networks,Electroencephalography;Biometrics (access control);Brain;Network topology;Pollution measurement;Organizations;Band-pass filters
H. Kaya; T. Özkaptan; A. A. Salah; F. Gürgen,"Department of Computer Engineering, Boğaziçi University, Bebek, Istanbul, Turkey; UEKAE, TÜBİTAK, Gebze, Kocaeli, Turkey; Department of Computer Engineering, Boğaziçi University, Bebek, Istanbul, Turkey; Department of Computer Engineering, Boğaziçi University, Bebek, Istanbul, Turkey",2015,TÜBİTAK BİDEB 2211; Boğaziçi University research project(grant numbers:BAP 6531); ,CCA;computational paralinguistics;discriminative projection;feature selection;random projection,Correlation;Feature extraction;Eigenvalues and eigenfunctions;Signal processing;Vectors;Speech;Autism
T. Ardeshiri; K. Granström; E. Özkan; U. Orguner,"Department of Electrical Engineering, Linköping University, Linköping, Sweden; Department of Electrical Engineering, Linköping University, Linköping, Sweden; Department of Electrical Engineering, Linköping University, Linköping, Sweden; Department of Electrical and Electronics Engineering, Middle East Technical University, Ankara, Turkey",2015,Swedish research council VR(grant numbers:Project Extended Target Tracking (621-2010-4301)); Swedish Foundation for Strategic Research SSF(grant numbers:Project Collaborative Unmanned Aircraft System); ,Exponential family;extended target;integral square error;Kullback–Leibler divergence;mixture density;mixture reduction;target tracking,Merging;Signal processing algorithms;Target tracking;Equations;Materials requirements planning;Approximation methods
B. Rivet,"CNRS UMR 5216, Grenoble Institute of Technology, Grenoble, France",2015,,Blind source separation;joint block matrix decomposition;multidimensional signals;multimodal data,Joints;Blind source separation;Vectors;Sensors;Covariance matrices;Numerical models
R. Kannan; G. Ghinea; S. Swaminathan,"College of Computer Sciences and Information Technology, King Faisal University, Al Ahsa, Kingdom of Saudi Arabia; Department of Computer Science, Brunel University, Uxbridge, United Kingdom; Department of Computer Science, Bishop Heber College (Autonomous), Tiruchirappalli, India",2015,,Adaptive saliency refinement;center prior;color contrast;color distribution;saliency detection,Image color analysis;Image segmentation;Estimation;Materials;Noise measurement;Educational institutions;Robustness
L. Dosiek,"Department of Electrical and Computer Engineering, Schenectady, NY, USA",2015,Air Force Office of Scientific Research(grant numbers:FA9550-12-1-0229); ,Digital forensics;ENF;FM;geolocation,Frequency modulation;Power system dynamics;Digital recording;Interference;Frequency estimation
N. K. D. Venkategowda; A. K. Jagannatham,"Department of Electrical Engineering, Indian Institute of Technology Kanpur, Kanpur, India; Department of Electrical Engineering, Indian Institute of Technology Kanpur, Kanpur, India",2015,,Decentralized estimation;distributed sensing;MIMO wireless sensor networks;optimal precoding,Wireless sensor networks;MIMO;Covariance matrices;Symmetric matrices
D. B. H. Tay; Z. Lin,"Dept. of Electronic Engineering, LaTrobe University, Bundoora, Victoria, Australia; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore",2015,,Filter banks;graph wavelet;spectral graph,Polynomials;Optimization;Chebyshev approximation;Bipartite graph;Transforms;Laplace equations
U. Engelke; J. Wang; P. Marendy,"Commonwealth Scientific and Industrial Research Organisation (CSIRO), Hobart, Australia; Ars Nova Systems, Nantes, France; Commonwealth Scientific and Industrial Research Organisation (CSIRO), Hobart, Australia",2015,,Eye tracking;image retargeting;region-of-interest;visual perception,Signal processing algorithms;Visualization;Frequency modulation;Benchmark testing;Materials;Electronic mail;Prediction algorithms
Y. Chitour; R. Couillet; F. Pascal,"91192 Gif s/Yvette and France, Université Paris Sud, Orsay, France; Telecommunications Department at Supélec, Orsay, France; SONDRA laboratory at Supélec, Orsay, France",2015,,Covariance matrix estimation;$M$-estimators;Tyler’s estimator,Robustness;Vectors;Convergence;Maximum likelihood estimation;Symmetric matrices;Equations;Sociology
A. Coluccia; G. Ricci,"Dipartimento di Ingegneria dell’Innovazione, University of Salento, Lecce, Italy; Dipartimento di Ingegneria dell’Innovazione, University of Salento, Lecce, Italy",2015,,ABORT;adaptive radar detection;GLRT;rejection capabilities,Detectors;Approximation methods;Covariance matrices;Signal to noise ratio;Radar detection
S. Zhao; Y. S. Shmaliy; F. Liu,"Ministry of Education, Jiangnan University, Wuxi, P.R. China; Department of Electronics Engineering, Universidad de Guanajuato1, Salamanca, Mexico; Ministry of Education, Jiangnan University, Wuxi, P.R. China",2015,,Iterative algorithm;optimal FIR filtering;state space;white Gaussian noise,Finite impulse response filters;Signal processing algorithms;Iterative algorithms;Computational modeling;State-space methods;Kalman filters;Gaussian noise
M. Tian; X. Huang; Q. Zhang; J. Qin,"School of Information Science and Technology, Sun Yat-Sen University, Guangzhou, China; School of Information Science and Technology, Sun Yat-Sen University, Guangzhou, China; School of Information Science and Technology, Sun Yat-Sen University, Guangzhou, China; School of Information Science and Technology, Sun Yat-Sen University, Guangzhou, China",2015,"National Natural Science Foundation of China(grant numbers:61173148,61202498,61472458); ",Artificial noise (AN);energy harvesting (EH);secure transmission;simultaneous wireless information and power transfer (SWIPT);worst-case model,Receivers;Uncertainty;Robustness;Transmitters;Communication system security;Wireless communication;Search problems
T. Tian; I. Sethi; D. Ming; N. Patel,"School of Automation, Huazhong University of Science and Technology, Wuhan, Hubei, China; Department of Computer Science and Engineering, Oakland University, Rochester, MI, US; School of Automation, Huazhong University of Science and Technology, Wuhan, Hubei, China; Department of Computer Science and Engineering, Oakland University, Rochester, MI, US",2015,,Intensity permutation;local image descriptor;zone division,Detectors;Robustness;Signal processing algorithms;Educational institutions;Vectors;Brightness;Indexes
H. Zhang; H. -C. Wu,"School of Electrical Engineering and Computer Science, Louisiana State University, Baton Rouge, LA, USA; School of Electrical Engineering and Computer Science, Louisiana State University, Baton Rouge, LA, USA",2015,,Blind detection;channel estimation;Jarqur–Bera statistics;orthogonal frequency-division multiplexing (OFDM);pilot insertion/detection,OFDM;Vectors;Frequency-domain analysis;Receivers;Distortion;Transmitters;Robustness
M. Hanif; H. -C. Yang; M. -S. Alouini,"Department of Electrical and Computer Engineering, University of Victoria (UVic), Victoria, BC, Canada; Department of Electrical and Computer Engineering, University of Victoria (UVic), Victoria, BC, Canada; Computer, Electrical, and Mathematical Science and Engineering (CEMSE) Division, King Abdullah University of Science and Technology (KAUST), Thuwal, Makkah Province, Saudi Arabia",2015,,Cognitive radio;interference;performance analysis;selection combining,Interference;Signal to noise ratio;Receiving antennas;Transmitting antennas;Fading
M. Higger; M. Akcakaya; H. Nezamfar; G. LaMountain; U. Orhan; D. Erdogmus,"Cognitive Systems Laboratory, ECE Department, Northeastern University, Boston, MA, USA; ECE Department of University of Pittsburgh, Pittsburgh, PA, USA; Cognitive Systems Laboratory, ECE Department, Northeastern University, Boston, MA, USA; Cognitive Systems Laboratory, ECE Department, Northeastern University, Boston, MA, USA; Cognitive Systems Laboratory, ECE Department, Northeastern University, Boston, MA, USA; Cognitive Systems Laboratory, ECE Department, Northeastern University, Boston, MA, USA",2015,"Division of Information and Intelligent Systems(grant numbers:1118061,1149570); Division of Behavioral and Cognitive Sciences(grant numbers:1027724); National Institutes of Health(grant numbers:5R01DC009834); SBE Office of Multidisciplinary Activities(grant numbers:0835976); Division of Computer and Network Systems(grant numbers:1136027); ",Brain Computer Interfaces;CCA;EDICS: BIO-BCI;information Transfer Rate;kernel Density Estimation;SAS-STAT;SSVEP,Harmonic analysis;Frequency estimation;Electroencephalography;Accuracy;Correlation;Power system harmonics;Vectors
Q. Wang; X. Yan; K. Qin,"School of aeronautics and astronautics, University of Electronic Science and Technology of China, Chengdu, China; School of aeronautics and astronautics, University of Electronic Science and Technology of China, Chengdu, China; School of aeronautics and astronautics, University of Electronic Science and Technology of China, Chengdu, China",2015,"Ministry of Education of the Peoples Republic of China(grant numbers:20130185110023,ZYGX2012J146); ",Hopping discrete Fourier transforms (HDFT);modulated hopping discrete Fourier transforms (mHDFT);sliding discrete Fourier transforms (SDFT),Discrete Fourier transforms;Signal processing algorithms;Indexes;Educational institutions;Algorithm design and analysis;Accuracy;Numerical stability
F. Shen; G. Xu; Q. Li,"College of Automation, Harbin Engineering University, Harbin, China; College of Automation, Harbin Engineering University, Harbin, China; Electrical Engineering and Telecommunication (EE’ &'t), University of New South Wales (UNSW), New South Wales, Sydney, NSW, Australia",2015,"Fundamental Research Funds for the Central Universities(grant numbers:HEUCFX41310); National Natural Science Foundation of China(grant numbers:61102107,61374208); ",Cosine-BOC signals;linearly-combined code;multipath mitigation;s-curve shaping;unambiguous tracking,Receivers;Global Positioning System;Correlation;Educational institutions;Delays;Modulation;Correlators
C. -M. Ting; A. -K. Seghouane; S. -H. Salleh; A. M. Noor,"Center for Biomedical Engineering (CBE), Universiti Teknologi Malaysia (UTM), Skudai, Johor, Malaysia; Dept. of Electrical and Electronic Eng., Univ. of Melbourne, Canberra, Parkville, Australia; Center for Biomedical Engineering (CBE), Universiti Teknologi Malaysia (UTM), Skudai, Johor, Malaysia; Center for Biomedical Engineering (CBE), Universiti Teknologi Malaysia (UTM), Skudai, Johor, Malaysia",2015,Universiti Teknologi Malaysia(grant numbers:GUP Tier 1 Q.J130000.254); ,Brain effective connectivity;factor model;fMRI;vector autoregressive model,Brain modeling;Reactive power;Load modeling;Estimation;Frequency modulation;Vectors;Reliability
E. Bostan; S. Lefkimmiatis; O. Vardoulis; N. Stergiopulos; M. Unser,"Biomedical Imaging Group, École polytechnique fédérale de Lausanne (EPFL), Lausanne, Switzerland; Department of Mathematics, University of California, Los Angeles, CA, USA; École polytechnique fédérale de Lausanne (EPFL) de Lausanne (EPFL), Institute of Bioengineering, Lausanne, Switzerland; École polytechnique fédérale de Lausanne (EPFL) de Lausanne (EPFL), Institute of Bioengineering, Lausanne, Switzerland; Biomedical Imaging Group, École polytechnique fédérale de Lausanne (EPFL), Lausanne, Switzerland",2015,European Research Council(grant numbers:ERC-2010-AdG 267439-FUN-SP); Swiss National Science Foundation(grant numbers:P300P2_151325); ,4D MRI;denoising;flow fields;flow MRI;Jacobian;PCMRI;phase-constrast MRI;regularization;Schatten norms;vector fields;vectorial total variation,TV;Vectors;Jacobian matrices;Noise reduction;Magnetic resonance imaging;Signal processing algorithms
J. Ma; Y. Ma; J. Zhao; J. Tian,"Electronic Information School, Wuhan University, Wuhan, Hubei, P. R. China; Electronic Information School, Wuhan University, Wuhan, Hubei, P. R. China; School of Automation, Huazhong University of Science and Technology, Wuhan, Hubei, P. R. China; School of Automation, Huazhong University of Science and Technology, Wuhan, Hubei, P. R. China",2015,"National Natural Science Foundation of China(grant numbers:61273279,61275098,61363049); ",Feature matching;outlier;progressive,Vectors;Feature extraction;Kernel;Robustness;Educational institutions;Parametric statistics;Hilbert space
V. V. Reddy; M. Mubeen; B. P. Ng,"School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore",2015,,Minimum-norm algorithm;model order estimation;super-resolution DOA estimation,Signal processing algorithms;Estimation;Manganese;Vectors;Direction-of-arrival estimation;Signal to noise ratio;Algorithm design and analysis
Y. I. Abramovich; O. Besson,"WR Systems, Ltd., Fairfax, VA, USA; Department Electronics Optronics Signal, University of Toulouse, ISAE-Supaero, Toulouse, France",2015,,Covariance matrix estimation;expected likelihood;regularization,Covariance matrices;Bayes methods;Signal to noise ratio;Estimation;Mean square error methods;Loading
M. -J. Sheu; P. -Y. Lin; J. -Y. Chen; C. -C. Lee; B. -S. Lin,"Division of Gastroenterology and Hepatology, Chi Mei Medical Center, Tainan, Taiwan; Institute of Imaging and Biomedical Photonics, National Chiao Tung University, Hsinchu, Taiwan; Department of Anesthesiology, Chimei Medical Center, Tainan, Taiwan; Department of Anesthesiology, Chimei Medical Center, Tainan, Taiwan; Institute of Imaging and Biomedical Photonics, National Chiao Tung University, Hsinchu, Taiwan",2015,,Bowel sound;environmental noise;fractal dimension;higher order statistics,Fractals;Signal processing algorithms;Noise;Higher order statistics;Noise measurement;Biomedical imaging;Electronic mail
L. Wang; H. Lu; D. Wang,"Faculty of Electronic Information and Electrical Engineering, Dalian University of Technology, Dalian, China; Faculty of Electronic Information and Electrical Engineering, Dalian University of Technology, Dalian, China; Faculty of Electronic Information and Electrical Engineering, Dalian University of Technology, Dalian, China",2015,,Sparse representation;structural grouping;visual tracking,Prototypes;Visualization;Training;Image color analysis;Signal processing algorithms;Educational institutions;Materials
X. Wang; E. Aboutanios; M. G. Amin,"School of Electrical Engineering and Telecommunication, University of New South Wales, Sydney, Australia; School of Electrical Engineering and Telecommunication, University of New South Wales, Sydney, Australia; Center for Advanced Communications, Villanova University, Villanova, PA, USA",2015,Office of Naval Research ONR(grant numbers:N00014-13-1-0061); ,Antenna selection;Cramer-Rao bound;dinklebach algorithm;directional array;isotropic array,Arrays;Antenna arrays;Direction-of-arrival estimation;Estimation;Directive antennas;Signal processing algorithms
O. Mehanna; K. Huang; B. Gopalakrishnan; A. Konar; N. D. Sidiropoulos,"Qualcomm., San Jose, CA, US; Department of Electrical and Computer Engineering, University of Minnesota, Minneapolis, MN, US; Department of Electrical and Computer Engineering, University of Minnesota, Minneapolis, MN, US; Department of Electrical and Computer Engineering, University of Minnesota, Minneapolis, MN, US; Department of Electrical and Computer Engineering, University of Minnesota, Minneapolis, MN, US",2015,Division of Information and Intelligent Systems(grant numbers:IIS-1247632); Division of Electrical Communications and Cyber Systems(grant numbers:ECCS-1231504); Division of Astronomical Sciences(grant numbers:AST-1247885); ,Feasible point pursuit;linearization;multicast beamforming;non-convex QCQP;semi-definite relaxation;successive convex approximation,Signal processing algorithms;Convergence;Linear approximation;Approximation algorithms;Linear matrix inequalities;Ellipsoids
M. Gan; C. L. P. Chen; H. -X. Li; L. Chen,"School of Electrical Engineering and Automation, Hefei University of Technology, Hefei, Anhui, P. R. China; Faculty of Science and Technology, University of Macau, Macau, China; Department of Systems Engineering and Engineering Management, City University of Hong Kong, Hong Kong; Faculty of Science and Technology, University of Macau, Macau, China",2015,,Functional-coefficient autoregressive model;gradient radial basis function;nonlinear and nonstationary time series;separable nonlinear least squares,Time series analysis;Adaptation models;Predictive models;Numerical models;Vectors;Educational institutions
A. Dowhuszko; J. Hämäläinen,"Department of Communications and Networking, Aalto University, Aalto, Finland; Department of Communications and Networking, Aalto University, Aalto, Finland",2015,,Codebook design;interference mitigation;limited feedback terms;separate quantization;transmit beamforming,Quantization (signal);Vectors;Array signal processing;Signal to noise ratio;Interchannel interference;Antennas
A. Komaty; A. O. Boudraa; J. P. Nolan; D. Dare,"IRENav, Ecole Navale, BREST Cedex 9, France; IRENav, Ecole Navale, BREST Cedex 9, France; American University, Washington, DC, USA; IRENav, Ecole Navale, BREST Cedex 9, France",2015,,EMD;filter banks;MEMD;symmetric  $\alpha$–stable noise,Noise;Indexes;Stability criteria;Frequency measurement;Estimation;Gaussian distribution
Z. Zhou; M. Peng; Z. Zhao; Y. Li,"Ministry of Education, Beijing University of Posts and Telecommunications, China; Ministry of Education, Beijing University of Posts and Telecommunications, China; Ministry of Education, Beijing University of Posts and Telecommunications, China; Ministry of Education, Beijing University of Posts and Telecommunications, China",2015,,Antenna selection;energy harvesting;power splitting,Antennas;Energy harvesting;Relays;Signal to noise ratio;Joints;Wireless communication;Optimization
H. Xu; J. Wang; J. Yuan; X. Shan,"Department of Electronic Engineering, Tsinghua University, Beijing, P. R. China; Department of Electronic Engineering, Tsinghua University, Beijing, P. R. China; Department of Electronic Engineering, Tsinghua University, Beijing, P. R. China; Department of Electronic Engineering, Tsinghua University, Beijing, P. R. China",2015,National Natural Science Foundation of China NNSFC(grant numbers:61273214); ,Beampattern (BP);detection;likelihood ratio;multiple-input multi-output (MIMO) Radar;optimization,Detectors;Object detection;Vectors;MIMO radar;MIMO;Radar antennas
L. Lu; W. Jin; X. Wang,"Ministry of Education of China, Beijing Institute of Technology, Beijing, P. R. China; Ministry of Education of China, Beijing Institute of Technology, Beijing, P. R. China; Ministry of Education of China, Beijing Institute of Technology, Beijing, P. R. China",2015,"Key Program of National Natural Science Foundation of China(grant numbers:Grant No. 61231014); Key Pre-research Foundation of General Armament Department of China(grant numbers:Grant No. 40405030302,Grant No. 9140A01010113BQ01001); ",Image denoising;non-local means;soft threshold;Stein’s unbiased risk estimate,Signal processing algorithms;Noise reduction;Monte Carlo methods;Image restoration;PSNR;Smoothing methods;Filtering
Y. Fang; K. Ma; Z. Wang; W. Lin; Z. Fang; G. Zhai,"School of Information Technology, Jiangxi University of Finance and Economics, Nanchang, Jiangxi, China; Department of Electrical and Computer Engineering, University of Waterloo, ON, Canada; Department of Electrical and Computer Engineering, University of Waterloo, ON, Canada; School of Computer Engineering, Nanyang Technological University, Singapore; School of Information Technology, Jiangxi University of Finance and Economics, Nanchang, Jiangxi, China; Institute of Image Communication and Information Processing, Shanghai Jiao Tong University, Shanghai, China",2015,,Contrast distortion;image quality assessment;natural scene statistics;no-reference image quality assessment;support vector regression,Measurement;Image quality;Entropy;Standards;Feature extraction;Distortion;Educational institutions
B. Li; G. Zhou; A. Cichocki,"School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; Department of Automation, Guangdong University of Technology, Guangzhou, China; RIKEN, Brain Science Institute, Wako-shi, Saitama, Japan",2015,Japan Society for the Promotion of Science(grant numbers:26730125); ,Accelerated proximal gradient;nonnegative matrix factorization,Signal processing algorithms;Clustering algorithms;Cost function;Approximation algorithms;Acceleration;Least squares approximations;Sparse matrices
S. Kim; K. Paeng; J. -W. Seo; S. D. Kim,"Department of Electrical Engineering, KAIST, Daejeon, Republic of Korea; Department of Electrical Engineering, KAIST, Daejeon, Republic of Korea; Department of Electrical Engineering, KAIST, Daejeon, Republic of Korea; Department of Electrical Engineering, KAIST, Daejeon, Republic of Korea",2015,,Binary descriptor;DCT (Discrete Cosine Transform);dense matching;multiple view stereo,Discrete cosine transforms;Vectors;Feature extraction;Robustness;Acceleration;Hamming distance;Materials
A. Lakshmi; M. Nema; S. Rakshit,"Centre for artificial intelligence and robotics, Bangalore, India; Centre for artificial intelligence and robotics, Bangalore, India; Centre for artificial intelligence and robotics, Bangalore, India",2015,,Axis-re-weighting;CBR;relevance feedback,Radio frequency;Signal processing algorithms;Equations;Nickel;Semantics;Learning systems;Convergence
F. Li; J. Fang; H. Li; L. Huang,"National Key Lab. on Communications, University of Electronic Science and Technology of China, Chengdu, China; National Key Lab. on Communications, University of Electronic Science and Technology of China, Chengdu, China; Dept. of Electrical and Computer Engineering, Stevens Institute of Technology, Hoboken, NJ, USA; Department of Electronic and Information Engineering, Shenzhen Graduate School, Shenzhen, China",2015,,One-bit Bayesian compressed sensing;sign-flip errors;variational expectation-maximization,Noise;Bayes methods;Compressed sensing;Vectors;Signal processing algorithms;Robustness;Electronic mail
J. Cohen; R. C. Farias; P. Comon,"Images and Signal Departement, Domaine Universitaire, St Martin d'Heres Cedex, France; Images and Signal Departement, Domaine Universitaire, St Martin d'Heres Cedex, France; Images and Signal Departement, Domaine Universitaire, St Martin d'Heres Cedex, France",2015,,Big Data;compression;CP decomposition;HOSVD;nonnegative;PARAFAC;tensor,Tensile stress;Image coding;Signal processing algorithms;Convergence;Linear programming;Big data;Approximation methods
H. Alves; G. Brante; R. D. Souza; D. B. da Costa; M. Latva-aho,"Federal University of Technology - Paraná (UTFPR), Paraná, Brazil; Federal University of Technology - Paraná (UTFPR), Paraná, Brazil; Federal University of Technology - Paraná (UTFPR), Paraná, Brazil; Federal University of Ceará (UFC), Ceará, Brazil; Centre for Wireless Communications, University of Oulu, Oulu, Finland",2015,,Full-duplex relaying;PHY security;secrecy ergodic capacity;secrecy outage probability,Relays;Fading;Educational institutions;Approximation methods;Decoding;Closed-form solutions;Cooperative systems
C. He; T. Zhuo; X. Su; F. Tu; D. Chen,"State Key Laboratory for Information Engineering in Surveying, Mapping and Remote Sensing, Wuhan University, Wuhan, China; Electronic Information School, Wuhan University, Wuhan, China; Telecom ParisTech, CNRS LTCI, Institut Mines-Telecom, Paris, France; Electronic Information School, Wuhan University, Wuhan, China; National University of Defense Technology, China",2015,"National Natural Science Foundation of China(grant numbers:41371342,61331016)); ",Local topographic map;shape pattern;texture description,Shape;Histograms;Indexing;Educational institutions;Image representation;Materials;Electronic mail
M. Abo-Zahhad; S. M. Ahmed; S. N. Abbas,"Department of Electrical and Electronics Engineering, Assiut University, Assiut, Egypt; Department of Electrical and Electronics Engineering, Assiut University, Assiut, Egypt; Department of Electrical and Electronics Engineering, Assiut University, Assiut, Egypt",2015,,Biometric authentication;discriminant analysis;electro-oculogram;empirical mode decomposition;eye blinking;time delineation,Electrooculography;Feature extraction;Electroencephalography;Headphones;Authentication;Databases;Electrodes
C. -D. Lee; Y. -P. Huang; Y. Chang; H. -H. Chang,"Department of Communication Engineering, I-Shou University, Dashu District, Kaohsiung City, Taiwan, R.O.C.; Department of Applied Mathematics, I-Shou University, Dashu District, Kaohsiung City, Taiwan, R.O.C.; Department of Applied Mathematics, I-Shou University, Dashu District, Kaohsiung City, Taiwan, R.O.C.; Department of Communication Engineering, I-Shou University, Dashu District, Kaohsiung City, Taiwan, R.O.C.",2015,,Hall’s sextic residue sequences;Legendre sequences;$m$-sequences;perfect Gaussian integer sequences;trace representation,Polynomials;Correlation;Peak to average power ratio;Gaussian integer sequences
J. Tian; Y. Huang; Z. Guo; X. Qi; Z. Chen; T. Huang,"Key Laboratory of Technology in Geospatial Information Processing and Application System, Chinese Academy of Sciences, Beijing, China; Key Laboratory of Technology in Geospatial Information Processing and Application System, Chinese Academy of Sciences, Beijing, China; Key Laboratory of Technology in Geospatial Information Processing and Application System, Chinese Academy of Sciences, Beijing, China; Key Laboratory of Technology in Geospatial Information Processing and Application System, Chinese Academy of Sciences, Beijing, China; Key Laboratory of Technology in Geospatial Information Processing and Application System, Chinese Academy of Sciences, Beijing, China; Key Laboratory of Technology in Geospatial Information Processing and Application System, Chinese Academy of Sciences, Beijing, China",2015,,Graphical models;image analysis;statistical learning;text analysis,Visualization;Data models;Feature extraction;Text analysis;Probabilistic logic;Computational modeling;Refrigerators
E. Ataer-Cansizoglu; M. Akcakaya; D. Erdogmus,"Department of Electrical and Computer Engineering, Northeastern University, Boston, MA, USA; Department of Electrical an Computer Engineering, University of Pittsburgh, Pittsburgh, PA, USA; Department of Electrical and Computer Engineering, Northeastern University, Boston, MA, USA",2015,"National Science Foundation(grant numbers:IIS-1118061,IIS-1149570); National Institutes of Health(grant numbers:1R21EY022387); ",Clustering;kernel density estimation;minor surfaces;mode-seeking,Clustering algorithms;Signal processing algorithms;Eigenvalues and eigenfunctions;Trajectory;Surface treatment;Probability density function;Machine learning algorithms
M. Wang; K. N. Ngan; H. Li,"Department of Electronic Engineering, The Chinese University of Hong Kong, Hong Kong; Department of Electronic Engineering, The Chinese University of Hong Kong, Hong Kong; School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China",2015,,Frame-content complexity;HEVC;lagrange multiplier;perceptual coding;rate control,Encoding;Bit rate;Video coding;Complexity theory;Computational modeling;Bandwidth;Signal processing algorithms
D. F. Crouse,"Radar Division, Naval Research Laboratory, District of Columbia, United States",2015,,Filtering;linear systems;optimal control,Signal processing algorithms;Mathematical model;Q measurement;Kalman filters;Riccati equations;Noise measurement
M. Hussain; S. A. Hassan,"School of Electrical Engineering and Computer Science (SEECS), National University of Sciences and Technology, Islamabad, Pakistan; School of Electrical Engineering and Computer Science (SEECS), National University of Sciences and Technology, Islamabad, Pakistan",2015,,Carrier frequency offset (CFO);cooperative communication;non-coherent FSK;virtual multiple-input single-output (VMISO),Frequency shift keying;Receivers;Degradation;Wireless sensor networks;Transmitters;Synchronization;Signal to noise ratio
H. Liu; M. Qi; J. Jiang,"School of Computer and Information, Hefei University of Technology, Hefei, Anhui, China; School of Computer and Information, Hefei University of Technology, Hefei, Anhui, China; School of Computer and Information, Hefei University of Technology, Hefei, Anhui, China",2015,National Natural Science Foundation of China; ,Distance metric learning;kernelization;margin;person re-identification,Feature extraction;Training;Cameras;Measurement;Kernel;Signal processing algorithms;Testing
C. Magnant; A. Giremus; E. Grivel,"Thales Systemes Aeroportes S. A., Pessac, France; Université de Bordeaux–INP Bordeaux ENSEIRB-MATMECA–IMS–UMR CNRS 5218, Talence Cedex, France; Université de Bordeaux–INP Bordeaux ENSEIRB-MATMECA–IMS–UMR CNRS 5218, Talence Cedex, France",2015,,Autoregressive process;Itakura divergence;Jeffrey’s divergence;time-varying autoregressive process,Computational modeling;Biological system modeling;Analytical models;Biomedical measurement;Joints;Mathematical model;Vectors
L. Wang; B. Sixou; F. Peyrin,"CNRS UMR5220, Inserm U1044, INSA-Lyon, Université de Lyon, Villeurbanne Cedex, France; CNRS UMR5220, Inserm U1044, INSA-Lyon, Université de Lyon, Villeurbanne Cedex, France; CNRS UMR5220, Inserm U1044, INSA-Lyon, Université de Lyon, Villeurbanne Cedex, France",2015,,Binary tomography;inverse problems;level-set;x-ray imaging,Image reconstruction;Simulated annealing;Noise level;Bones;Computed tomography
H. Kim; A. M. Haimovich; Y. C. Eldar,"New Jersey Institute of Technology, Newark, NJ, USA; New Jersey Institute of Technology, Newark, NJ, USA; Technion - Israel Institute of Technology, Haifa, Israel",2015,,Direction of arrival;phase retrieval;sparsity,Direction-of-arrival estimation;Estimation;Arrays;Synchronization;Phase measurement;Signal to noise ratio;Vectors
Y. Seyedi; E. Bolouki; J. -F. Frigon,"Department of Electrical Engineering, Polytechnique Montreal, Montreal, QC, Canada; Department of Electrical Engineering, Polytechnique Montreal, Montreal, QC, Canada; Department of Electrical Engineering, Polytechnique Montreal, Montreal, QC, Canada",2015,,Bit error outage;composite fading;phase shift keying;power control;shadowing,Fading;Shadow mapping;Power control;Resource management;Signal to noise ratio;Rician channels;Adaptation models
S. Kay,"Dept. of Electrical, Computer, and Biomedical Engineering, University of Rhode Island, Kingston, RI",2015,,Information geometry;probability distributions;random variables,Sensors;Probabilistic logic;Probability density function;Random variables;Computer simulation;Gaussian noise
C. Jiang; Y. Chen; Y. Ren; K. J. R. Liu,"Department of Electronic Engineering, Tsinghua University, Beijing, P. R. China; Department of Electrical and Computer Engineeringg, University of Maryland, College Park, MD, USA; Department of Electronic Engineering, Tsinghua University, Beijing, P. R. China; Department of Electrical and Computer Engineeringg, University of Maryland, College Park, MD, USA",2015,,Client-server;network capacity;network science;source selection,Routing;Optimization;Complex networks;Internet;Servers;Simulation;Educational institutions
Z. Fan; G. Liang; Y. Wang; Y. Wang; Q. Li,"College of Underwater Acoustic Engineering, Harbin Engineering University, Harbin, China; College of Underwater Acoustic Engineering, Harbin Engineering University, Harbin, China; College of Underwater Acoustic Engineering, Harbin Engineering University, Harbin, China; College of Underwater Acoustic Engineering, Harbin Engineering University, Harbin, China; College of Underwater Acoustic Engineering, Harbin Engineering University, Harbin, China",2015,"National Natural Science Foundation of China(grant numbers:51209059,51279043,61201411); ",Matrix filter;multiple-source detection;signal-plus-interference subspace,Arrays;Interference;Matrix decomposition;Covariance matrices;Filtering;Signal processing;Narrowband
