Authors,Author Affiliations,Publication Year,Funding Information,Author Keywords,IEEE Terms
D. Luo; M. Ye; S. Li; X. Li,"School of Computer Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Computer Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Control Science and Engineering, Shandong University, Jinan, China; School of Information Technology and Electrical Engineering, University of Queensland, Brisbane, QLD, Australia",2022,National Key R&D Program of China(grant numbers:2018YFE0203900); National Natural Science Foundation of China(grant numbers:61773093); Sichuan Science and Technology Program(grant numbers:2020YFG0476); Important Science and Technology Innovation Projects in Chengdu(grant numbers:2018-YF08-00039-GX); ,3D convolution;deformable convolution;multi-frame;quality enhancement,Convolution;Feature extraction;Three-dimensional displays;Training;Video recording;Quality assessment;Fuses
H. Yao; J. Ren; X. Yan; M. Ren,"School of Mechanical Engineering, Shanghai Jiao Tong University, Shanghai, China; School of Mechanical Engineering, Shanghai Jiao Tong University, Shanghai, China; School of Mechanical Engineering, Shanghai Jiao Tong University, Shanghai, China; School of Mechanical Engineering, Shanghai Jiao Tong University, Shanghai, China",2022,"National Key Research and Development Program of China(grant numbers:2019YFA0706701); National Natural Science Foundation of China(grant numbers:91948301,52175477); ",Light field;super-resolution;multi-modality;multi-scale fusion;frequency attention,Feature extraction;Superresolution;Spatial resolution;Image reconstruction;Training;Convolution;Cameras
F. Bao; Y. Cao; S. Zhang; B. Lin; S. Zhao,"School of Software Engineering, Beijing Jiaotong University, Beijing, China; School of Software Engineering, Beijing Jiaotong University, Beijing, China; School of Software Engineering, Beijing Jiaotong University, Beijing, China; School of Software Engineering, Beijing Jiaotong University, Beijing, China; Beijing Aerocim Technology Company, Ltd., China, Aerospace Science and Industry Corporation (CASIC), Beijing, China",2022,"National Natural Science Foundation of China(grant numbers:61976017,61601021); Beijing Natural Science Foundation(grant numbers:4202056); Fundamental Research Funds for the Central Universities(grant numbers:2020JBM078); ",Feature selection;object tracking;selective ker-nel;video segmentation,Target tracking;Feature extraction;Kernel;Object tracking;Benchmark testing;Annotations;Convolution
Z. Gu; S. Fang,"Key Laboratory of Underwater Acoustic Signal Processing, Ministry of Education, Southeast University, Nanjing, China; Key Laboratory of Underwater Acoustic Signal Processing, Ministry of Education, Southeast University, Nanjing, China",2022,Fundamental Research Funds for the Central Universities(grant numbers:2242021k30019); ,Composite hyperbolic frequency modulated (HFM) waveform;joint range-Doppler estimation,Estimation;Doppler effect;Signal to noise ratio;Hidden Markov models;Impedance matching;Frequency modulation;Frequency estimation
Z. Liang; Y. Wang; L. Wang; J. Yang; S. Zhou,"College of Electronic Science and Technology, National University of Defense Technology, Changsha, China; College of Electronic Science and Technology, National University of Defense Technology, Changsha, China; College of Electronic Science and Technology, National University of Defense Technology, Changsha, China; College of Electronic Science and Technology, National University of Defense Technology, Changsha, China; College of Electronic Science and Technology, National University of Defense Technology, Changsha, China",2022,"National Natural Science Foundation of China(grant numbers:61921001,61972435,61401474); ",Light field;image super-resolution;transformer,Transformers;Superresolution;Feature extraction;Spatial resolution;Light fields;Encoding;Convolution
Y. -T. Peng; K. -H. Cheng; I. -S. Fang; W. -Y. Peng; J. -S. Wu,"Department of Computer Science, National Chengchi University, Taipei, Taiwan; Department of Computer Science, National Chengchi University, Taipei, Taiwan; Department of Computer Science, National Chengchi University, Taipei, Taiwan; Department of Computer Science, National Chengchi University, Taipei, Taiwan; Department of Computer Science, National Chengchi University, Taipei, Taiwan",2022,"Ministry of Science and Technology, Taiwan(grant numbers:MOST 110-2221-E-004-010,110-2622-E-004-001,110-2221-E-019-062,110-2634-F-002-050); ",Image reflection removal;knowledge distillation;content disentanglement,Feature extraction;Training;Strips;Propagation losses;Image reconstruction;Loss measurement;Knowledge transfer
C. Shi; F. Du; C. Liu; H. Li,"School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China",2022,National Natural Science Foundation of China; Civil Aviation Administration of China(grant numbers:U1933127); ,Active noise control;auxiliary filter;differential microphone array;internal model control,Microphones;Ducts;Interference;Noise reduction;Delays;Microphone arrays;Loudspeakers
J. Zhao; Q. Kong; X. Song; Z. Feng; X. Wu,"School of Artificial Intelligence and Computer Science, Jiangnan University, Wuxi, China; School of Computer Science and Electronic Engineering, University of Surrey, Guildford, U.K.; School of Artificial Intelligence and Computer Science, Jiangnan University, Wuxi, China; School of Computer Science and Electronic Engineering, University of Surrey, Guildford, U.K.; School of Artificial Intelligence and Computer Science, Jiangnan University, Wuxi, China",2022,"National Natural Science Foundation of China(grant numbers:61876072,61902153); ",Acoustic scene classification;domain adaption;feature alignment,Training;Acoustics;Performance evaluation;Task analysis;Kernel;Hidden Markov models;Feature extraction
L. Wang; G. Xie; F. Qian; Y. Jin; K. Gao,"Electrical Engineering Department, School of Automation, Xi'an University of Posts and Telecommunications, Xi'an, China; School of Automation and Information Engineering, Xi'an University of Technology, Xi'an, China; School of Automation and Information Engineering, Xi'an University of Technology, Xi'an, China; School of Automation and Information Engineering, Xi'an University of Technology, Xi'an, China; Electrical Engineering Department, School of Automation, Xi'an University of Posts and Telecommunications, Xi'an, China",2022,National Natural Science Foundation of China(grant numbers:61903298/61873201/61773016); National Key R&D Program of China(grant numbers:2018YFB1201500); ,Radar targets;radar cross-section;statistical properties;probability density function,Radar cross-sections;Radar;Mathematical models;Fitting;Data models;Atmospheric modeling;Radar detection
X. Chen; Y. Li; C. Kong; L. Dai,"College of Electronic Information Engineering, Shenyang Aerospace University, Shenyang, China; College of Electronic Information Engineering, Shenyang Aerospace University, Shenyang, China; College of Electronic Information Engineering, Shenyang Aerospace University, Shenyang, China; College of Electronic Information Engineering, Shenyang Aerospace University, Shenyang, China",2022,,Depth features;physical model;single image dehazing;stage-wise training;unpaired learning,Image restoration;Training;Atmospheric modeling;Image reconstruction;Data models;Task analysis;Mathematical models
M. Sun; W. Liu; J. Liu; C. Hao,"Institute of Acoustics, Chinese Academy of Sciences, Beijing, China; Wuhan Electronic Information Institute, Wuhan, China; Department of Electronic Engineering and Information Science, University of Science and Technology of China, Hefei, China; Institute of Acoustics, Chinese Academy of Sciences, Beijing, China",2022,"National Key Research and Development Program of China(grant numbers:2018YFB1801105); National Natural Science Foundation of China(grant numbers:62071482,61971412,61871469); Youth Innovation Promotion Association of the Chinese Academy of Sciences(grant numbers:CX2100060053); USTC Tang Scholar; Key Research Program of the Frontier Sciences, CAS(grant numbers:QYZDY-SSW-JSC035); ",Adaptive signal detection;gradient test;Durbin test;structure nonhomogeneity;deterministic interference,Interference;Detectors;Covariance matrices;Matrices;Training data;Maximum likelihood estimation;Signal detection
C. Psomas; I. Krikidis,"Department of Electrical and Computer Engineering, University of Cyprus, Nicosia, Cyprus; Department of Electrical and Computer Engineering, University of Cyprus, Nicosia, Cyprus",2022,European Research Council(grant numbers:819819); ,RC filter;rectenna modeling;wireless power transfer,Voltage;Radio frequency;Rectennas;Harmonic analysis;Fourier series;Schottky diodes;Energy harvesting
X. Luo; Z. Ma; W. Cheng; M. Deng,"Peking University, Beijing, China; Harbin Institute of Technology, Shenzhen, China; Institute of Acoustics, Chinese Academy of Science, Beijing, China; Peking University, Beijing, China",2022,National Key Research and Development Program of China(grant numbers:2021YFF1200902); National Natural Science Foundation of China(grant numbers:31871342); ,Learning to hash;unsupervised learning;deep learning;image retrieval,Codes;Semantics;Feature extraction;Training;Robustness;Binary codes;Mathematical models
Y. Dong; C. He; Z. Wang; L. Zhang,"School of Information Science and Technology, Northwest University, Xi’an, China; School of Information Science and Technology, Northwest University, Xi’an, China; School of Information Science and Technology, Northwest University, Xi’an, China; School of Information Science and Technology, Northwest University, Xi’an, China",2022,"National Natural Science Foundation of China(grant numbers:61701401); Natural Science Foundation of Shaanxi Province(grant numbers:2019KJXX-061,2021KWZ-07); ",UAV;path planning;anti-jamming communi-cation;radio map,Interference;Signal to noise ratio;Autonomous aerial vehicles;Path planning;Jamming;Signal processing algorithms;Base stations
E. Mehrbani; M. H. Kahaei; S. A. Beheshti,"School of Electrical Engineering, Iran University of Science and Technology, Tehran, Iran; School of Electrical Engineering, Iran University of Science and Technology, Tehran, Iran; School of Electrical Engineering, Iran University of Science and Technology, Tehran, Iran",2022,,Clustering;low rank;hypergraphs;tensors,Tensors;Optimization;Image reconstruction;Laplace equations;Data structures;Geometry;Data models
L. Longqing; S. Fangqi; Z. Jing,"College of Intelligent Science, National University of Defense Technology, Changsha, Hunan, China; College of Intelligent Science, National University of Defense Technology, Changsha, Hunan, China; College of Intelligent Science, National University of Defense Technology, Changsha, Hunan, China",2022,National Natural Science Foundation of China(grant numbers:51575517); ,Blind identification;dual codewords;LDPC codes,Parity check codes;Signal processing algorithms;Noise measurement;Detectors;Noise level;Computational complexity;Buildings
X. Ma; B. Hao; H. Zhang; P. Wan,"School of Telecommunication Engineering, Xidian University, Xi’an, China; School of Telecommunication Engineering, Xidian University, Xi’an, China; School of Telecommunication Engineering, Xidian University, Xi’an, China; School of Communication and Information Engineering, Xi’an University of Posts and Telecommunications, Xi’an, China",2022,"Foundation of Key Laboratory of Application in Electromagnetic Domain; National Natural Science Foundation of China(grant numbers:61631015,62101441); National Natural Science Foundation for Distinguished Young Scholar(grant numbers:61825104); ",Source localization;time-of-arrival;weighted least squares;semidefinite relaxation,Location awareness;Time measurement;Sensors;Noise measurement;Synchronization;Simulation;Position measurement
Y. Qiu; G. Zhou; Z. Huang; Q. Zhao; S. Xie,"School of Automation, Guangdong University of Technology, Guangzhou, China; School of Automation, Guangdong University of Technology, Guangzhou, China; School of Automation, Guangdong University of Technology, Guangzhou, China; School of Automation, Guangdong University of Technology, Guangzhou, China; School of Automation, Guangdong University of Technology, Guangzhou, China",2022,"Key-Area Research and Development Program of Guangdong Province(grant numbers:2019B010154002); National Natural Science Foundation of China(grant numbers:62073087,62071132,61973090); ",Tensor analysis;robust tensor decomposition;tensor train decomposition;tensor robust principal component analysis,Tensors;Matrix decomposition;Computational modeling;Optimization;Minimization;Matrix converters;Signal processing algorithms
M. Liu; Y. Bao; Y. Liang; F. Meng,"School of Intelligent Systems Engineering, Sun Yat-sen University, Shenzhen, China; Harbin Institute of Technology, Shenzhen Graduate School, Shenzhen, China; Harbin Institute of Technology, Shenzhen Graduate School, Shenzhen, China; Peng Cheng Laboratory, Shenzhen, China",2022,Youth Program of National Natural Science Foundation of China(grant numbers:61906103); National Natural Science Foundation of China(grant numbers:62031013); ,3D action;representation learning,Skeleton;Three-dimensional displays;Shape;Decoding;Task analysis;Representation learning;Data mining
A. Jarret; J. Fageot; M. Simeoni,"School of Computer and Communication Sciences, École Polytehnique Fédérale de Lausanne, Lausanne, Switzerland; School of Computer and Communication Sciences, École Polytehnique Fédérale de Lausanne, Lausanne, Switzerland; EPFL Center for Imaging, École Polytehnique Fédérale de Lausanne, Lausanne, Switzerland",2022,"Swiss National Science Fundation(grant numbers:CRSII5_193826); New Window on the Universe; New Generation of Large Radio-Astronomy Facilities, Sinergia(grant numbers:200 021 181 978/1); SESAM - Sensing and Sampling: Theory and Algorithms(grant numbers:P400P2_194364); ",Conditional gradient;Frank-Wolfe;LASSO;sparse recovery;convex optimisation,Signal processing algorithms;Approximation algorithms;Matching pursuit algorithms;Convergence;Optimization;Search problems;Minimization
T. Wang; D. Xu; C. Hao; P. Addabbo; D. Orlando,"Institute of Acoustics, Chinese Academy of Sciences, Beijing, China; Institute of Acoustics, Chinese Academy of Sciences, Beijing, China; Institute of Acoustics, Chinese Academy of Sciences, Beijing, China; Università degli studi del Sannio, Benevento, Italy; University “Niccol Cusano,”, Rome, Italy",2022,"National Natural Science Foundation of China(grant numbers:61701489,61971412); IACAS Frontier Exploration Project(grant numbers:QYTS202012); ",Adaptive radar detection;classification;clutter edge;covariance structure;generalized likelihood ratio test,Clutter;Covariance matrices;Image edge detection;Estimation;Radar detection;Location awareness;Computer architecture
J. Riba; M. Vilà,"Signal Theory and Communications Group (SPCOM), Universitat Politècnica de Catalunya (UPC), Barcelona, Spain; Signal Theory and Communications Group (SPCOM), Universitat Politècnica de Catalunya (UPC), Barcelona, Spain",2022,Ministerio de Ciencia e Innovación(grant numbers:PID2019-105717RB-C22/MCIN/AEI/10.13039/501100011033); ,Szegö’s theorem;cyclostationarity;cyclic Wiener filtering;periodically Toeplitz matrices;spectral coherence,Signal processing;Eigenvalues and eigenfunctions;Coherence;Autocorrelation;Wiener filters;Matrix decomposition;Modulation
B. Yu; M. Tang; G. Zhu; J. Wang; H. Lu,"School of Artificial Intelligence, University of Chinese Academy of Sciences, Beijing, China; School of Artificial Intelligence, University of Chinese Academy of Sciences, Beijing, China; School of Artificial Intelligence, University of Chinese Academy of Sciences, Beijing, China; School of Artificial Intelligence, University of Chinese Academy of Sciences, Beijing, China; School of Artificial Intelligence, University of Chinese Academy of Sciences, Beijing, China",2022,"Key-Areas Research and Development Program of Guangdong Province(grant numbers:2020B010165001); National Natural Science Foundation of China(grant numbers:61772527,61976210,62076235,62002356); Open Research Projects of Zhejiang Lab(grant numbers:2021KH0AB07); ",Visual tracking;dimensionality reduction;discriminative model,Biological system modeling;Training;Feature extraction;Dimensionality reduction;Optimization;Adaptation models;Visualization
R. K. Patra; A. S. Dhar,"DRDO Integrated Test Range, Balasore, India; IIT Kharagpur, Kharagpur, West Bengal, India",2022,,DOA estimation;coprime array;DSCA;moving array,Sensor arrays;Sensors;Principal component analysis;Array signal processing;Covariance matrices;Soft sensors;Mutual coupling
S. Ma; X. Li; M. Xiao; B. Ma; Y. Zhao,"Institute of Information Science, Beijing Jiaotong University, Beijing, China; Institute of Information Science, Beijing Jiaotong University, Beijing, China; Institute of Information Science, Beijing Jiaotong University, Beijing, China; School of Cyber Security, Qilu University of Technology (Shandong Academy of Sciences), Jinan, China; Institute of Information Science, Beijing Jiaotong University, Beijing, China",2022,"National Natural Science Foundation of China(grant numbers:61972031,U1736213,61872203); National Key Research and Development Program of China(grant numbers:2021YFC3340602); ",Reversible data hiding;expansion and shifting;multiple histograms modification;fast parameters determination,Histograms;Complexity theory;Optimization;Image restoration;Data mining;Nickel;Linear programming
G. Hu; F. Zhu; J. Si; Y. Cai; N. Al-Dhahir,"College of Communication Engineering, Rocket Force University of Engineering, Xi’an, China; College of Communication Engineering, Rocket Force University of Engineering, Xi’an, China; Integrated Service Networks Lab, Xidian University, Xi’an, China; College of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China; Department of Electrical and Computer Engineering, The University of Texas at Dallas, Richardson, TX, USA",2022,"National Natural Science Foundation of China(grant numbers:61971337,62071480); ",Channel training;eavesdropping success probability;jamming;proactive eavesdropping,Jamming;Eavesdropping;Optimized production technology;Channel estimation;Training;Resource management;Surveillance
X. Wang; J. Chen; Z. Han; Q. Zhu; W. Ruan,"National Engineering Research Center for Multimedia Software, School of Computer Science, Wuhan University, Wuhan, China; National Engineering Research Center for Multimedia Software, School of Computer Science, Wuhan University, Wuhan, China; National Engineering Research Center for Multimedia Software, School of Computer Science, Wuhan University, Wuhan, China; Department of Medical Imaging, Western University, London, ON, Canada; Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, Beijing, China",2022,"National Natural Science Foundation of China(grant numbers:62072347,62071338,U1903214,62071339); ",Video deraining;multi-scale temporal correlations;hybrid multi-scale residual block;global context module,Feature extraction;Rain;Correlation;Convolution;Transforms;Streaming media;Computational efficiency
H. Wu; L. Liang; X. Mei; Y. Zhang,"Merchant Marine College, Shanghai Maritime University, Shanghai, China; Merchant Marine College, Shanghai Maritime University, Shanghai, China; College of Information Engineering, Shanghai Maritime University, Shanghai, China; Merchant Marine College, Shanghai Maritime University, Shanghai, China",2022,"National Natural Science Foundation of China(grant numbers:52071200,52102397); China Postdoctoral Science Foundation(grant numbers:2021M700790); Fund of National Engineering Research Center for Water Transport Safety(grant numbers:A2022003); Foundation for Jiangsu key Laboratory of Traffic and Transportation Security(grant numbers:TTS2021-05); Fund of Hubei Key Laboratory of Inland Shipping Technology(grant numbers:NHHY2021002); China Scholarship Council; ",Non-line-of-sight (NLOS);time-of-arrive (TOA);target localization;regularized total least square (RTLS);wireless sensor network,Location awareness;Mathematical models;Computational complexity;Optimization;Noise measurement;Signal processing algorithms;Measurement uncertainty
B. Bahmei; E. Birmingham; S. Arzanpour,"School of Mechatronics System Engineering, Simon Fraser University, Surrey, BC, Canada; Faculty of Education, Simon Fraser University, Burnaby, BC, Canada; School of Mechatronics System Engineering, Simon Fraser University, Surrey, BC, Canada",2022,Kids Brain Health Network; ,Data augmentation;deep convolutional genera-tive adversarial networks;environmental sound classification;convolutional recurrent neural network (CRNN),Feature extraction;Convolution;Data models;Deep learning;Convolutional neural networks;Training;Generators
B. Yi; H. Wu; G. Feng; X. Zhang,"School of Communication and Information Engineering, Shanghai University, Shanghai, China; School of Communication and Information Engineering, Shanghai University, Shanghai, China; School of Communication and Information Engineering, Shanghai University, Shanghai, China; School of Communication and Information Engineering, Shanghai University, Shanghai, China",2022,"National Natural Science Foundation of China(grant numbers:61902235,62072295,U1936214); Shanghai Chenguang Program(grant numbers:19CG46); Science and Technology Commission of Shanghai Municipality(grant numbers:21010500200); ",BERT;covert communication;Gibbs sampling;linguistic steganography;natural language processing,Linguistics;Bit error rate;Steganography;Receivers;Task analysis;Probability distribution;Data mining
M. F. Ahmed; K. P. Rajput; N. K. D. Venkategowda; K. V. Mishra; A. K. Jagannatham,"Cisco Systems India Pvt. Ltd., Bengaluru, India; Department of Electrical Engineering, Indian Institute of Technology Kanpur, Kanpur, India; Department of Science and Technology, Linköping University, Norrköping, Sweden; United States CCDC Army Research Laboratory, Adelphi, MD, USA; Department of Electrical Engineering, Indian Institute of Technology Kanpur, Kanpur, India",2022,,Beamforming;IRS;non-convex optimization;physical layer security;wireless sensor networks,Wireless sensor networks;Signal to noise ratio;Optimization;Receivers;Jamming;Physical layer security;Electronic mail
J. -D. Sun; C. Yao; J. Liu; W. Liu; Z. -K. Yu,"School of Computer Science and Technology, Henan Polytechnic University, Jiaozuo, Henan, China; School of Computer Science and Technology, Henan Polytechnic University, Jiaozuo, Henan, China; Department of Biomedical Engineering, School of Computer and Information Technology, Beijing Jiaotong University, Beijing, China; Department of Mathematics, Syracuse University, Syracuse, NY, USA; Academy for Engineering and Technology, Fudan University, Shanghai, China",2022,Independent Research fund of Key Laboratory of Industrial Dust Prevention and Control and Occupational Health and Safety; Anhui University of Science and Technology(grant numbers:EK20201003); Guangxi Key Laboratory of Automatic Detecting Technology and Instruments(grant numbers:YQ21208); Key Science and Technology Program of Henan Province(grant numbers:212102310084); Key Scientific Research Projects of Colleges and Universities in Henan Province(grant numbers:22A520027); ,Artificial intelligence;neural architecture search;convolutional neural network,Computer architecture;Optical imaging;Image segmentation;Microprocessors;Task analysis;Biomedical optical imaging;Adaptive optics
F. Li; Y. Zeng; X. Zhang; C. Qin,"College of Computer Science and Technology, Shanghai University of Electric Power, Shanghai, China; College of Computer Science and Technology, Shanghai University of Electric Power, Shanghai, China; School of Computer Science, Fudan University, Shanghai, China; School of Optical-Electrical and Computer Engineering, University of Shanghai for Science and Technology, Shanghai, China",2022,"National Natural Science Foundation of China(grant numbers:62172280,U20B2051); Research Fund of Guangxi Key Lab of Multi-source Information Mining and Security(grant numbers:MIMS21-M-02); Natural Science Foundation of Shanghai(grant numbers:20ZR1421600,21ZR1444600); ",Ensemble selection;gradient;cost distribution;image steganography,Costs;Steganography;Distortion;Feature extraction;Training;Graphics;Convolutional codes
S. Prasad; Y. Li; D. Lin; S. Dong; M. T. L. Nwe,"Visual Intelligence Department, Institute for Infocomm Research (I2R), A*STAR, Singapore; Visual Intelligence Department, Institute for Infocomm Research (I2R), A*STAR, Singapore; Visual Intelligence Department, Institute for Infocomm Research (I2R), A*STAR, Singapore; Visual Intelligence Department, Institute for Infocomm Research (I2R), A*STAR, Singapore; Visual Intelligence Department, Institute for Infocomm Research (I2R), A*STAR, Singapore",2022,"Agency for Science, Technology and Research(grant numbers:RIE2020); Industry Alignment Fund - Industry Collaboration Projects(grant numbers:I2001E0073); ",3D unseen learning;DCNN;progressive multi-view learning;object detection;self-supervised learning,Object recognition;Training;Three-dimensional displays;Task analysis;Visualization;Prototypes;Solid modeling
A. Zhu; J. Li; C. Lu,"Department of Computer Science and Engineering, Shanghai Jiao Tong University, Shanghai, China; Department of Computer Science and Engineering, Shanghai Jiao Tong University, Shanghai, China; MoE Key Lab of Artificial Intelligence, AI Institute, Shanghai Jiao Tong University (SJTU), Shanghai, China",2022,"National Key R&D Program of China(grant numbers:2017YFA0700800); National Natural Science Foundation of China(grant numbers:61772332); Shanghai Qi Zhi Institute, SHEITC(grant numbers:018-RGZN-02046); ",Deep learning;human shape and pose;pseudo view render;RGB-D,Three-dimensional displays;Shape;Feature extraction;Training;Point cloud compression;Cameras;Solid modeling
J. Liu; H. Zhang; J. Peng,"Beijing University of Posts and Telecommunications, Beijing, China; Beijing University of Posts and Telecommunications, Beijing, China; National Innovation Institute of Defense Technology, Beijing, China",2022,"National Natural Science Foundation of China(grant numbers:61971064); Beijing Natural Science Foundation(grant numbers:4202048,L212028); ",Deep learning;dynamic number of users;fully convolutional model;flexible beamforming;MIMO networks,Array signal processing;Convolution;Optimized production technology;Computational modeling;Heuristic algorithms;MIMO communication;Adaptation models
N. Braunschweiler; R. Doddipatla; S. Keizer; S. Stoyanchev,"Toshiba Europe Limited, Cambridge Research Laboratory, Cambridge, U.K.; Toshiba Europe Limited, Cambridge Research Laboratory, Cambridge, U.K.; Toshiba Europe Limited, Cambridge Research Laboratory, Cambridge, U.K.; Toshiba Europe Limited, Cambridge Research Laboratory, Cambridge, U.K.",2022,,Speech processing;natural language processing;emotion recognition;deep learning;multimodal,Emotion recognition;Speech recognition;Data models;Bit error rate;Deep learning;Acoustics;Training
A. Mazarguil; L. Oudre; N. Vayatis,"Université Paris-Saclay, ENS Paris-Saclay, CNRS, Centre Borelli, Gif-sur-Yvette, France; Université Paris-Saclay, ENS Paris-Saclay, CNRS, Centre Borelli, Gif-sur-Yvette, France; Université Paris-Saclay, ENS Paris-Saclay, CNRS, Centre Borelli, Gif-sur-Yvette, France",2022,,Graph signal processing;uncertainty principle;lowband graph signals,Uncertainty;Laplace equations;Eigenvalues and eigenfunctions;Superluminescent diodes;Noise reduction;Linear matrix inequalities;Fourier transforms
L. Wang; B. Li; C. Yu; A. Liu; X. Ji,"School of Information Science and Engineering, Harbin Institute of Technology at Weihai, Weihai, China; School of Information Science and Engineering, Harbin Institute of Technology at Weihai, Weihai, China; School of Information Science and Engineering, Harbin Institute of Technology at Weihai, Weihai, China; School of Information Science and Engineering, Harbin Institute of Technology at Weihai, Weihai, China; School of Electronics and Information Engineering, Harbin Institute of Technology, Harbin, China",2022,"National Natural Science Foundation of China(grant numbers:62031015,61971159,62171154); Natural Science Foundation of Shandong Province(grant numbers:ZR2020MF007,ZR2020MF013); ",MIMO radar;slow-time MIMO;tensor decom- position;PARAFAC;unambiguous Doppler range,Tensors;Estimation;MIMO communication;Radar antennas;Doppler shift;Transmitting antennas;MIMO radar
H. Afşer,"Department of Electrical Electronics Engineering, Adana Alparslan Türkeş Science and Technology University, Adana, Turkey",2022,,DGL test;image segmentation;interactive segmentation;multiple instance segmentation;robust hypothesis testing;user-assisted segmentation,Image segmentation;Signal processing algorithms;Complexity theory;Time complexity;Training;Matlab;Labeling
S. Chen; Y. Zhao; Y. Hu,"National Laboratory of Radar Signal Processing, Xidian University, Xi'an, Shaanxi, China; National Laboratory of Radar Signal Processing, Xidian University, Xi'an, Shaanxi, China; National Laboratory of Radar Signal Processing, Xidian University, Xi'an, Shaanxi, China",2022,Fund for Foreign Scholars in University Research and Teaching Programs(grant numbers:B18039); ,Elevation angle estimation;beamspace processing;multipath environment;search free,Signal processing algorithms;Maximum likelihood estimation;Reflection coefficient;Mathematical models;Signal to noise ratio;Reflection;Phase estimation
H. Yin; H. Deng,"College of Automation and College of Artificial Intelligence, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Automation and College of Artificial Intelligence, Nanjing University of Posts and Telecommunications, Nanjing, China",2022,National Natural Science Foundation of China(grant numbers:61971237); ,Deep learning;image deraining;attention in attention;multi-stage,Rain;Feature extraction;Convolution;Indexes;Encoding;Deep learning;Decoding
C. Paleologu; J. Benesty; S. Ciochină,"University Politehnica of Bucharest, Bucharest, Romania; INRS-EMT, University of Quebec, Montreal, QC, Canada; University Politehnica of Bucharest, Bucharest, Romania",2022,CNCS–UEFISCDI(grant numbers:PN-III-P1-1.1-TE-2019-529); ,Adaptive filters;echo cancellation;data-reuse;recursive least-squares (RLS) algorithm;fast RLS (FRLS) algorithm;convergence;tracking,Signal processing algorithms;Convergence;Covariance matrices;Computational complexity;Indexes;Kalman filters;Jacobian matrices
J. Kim,"School of EECS, Oregon State University, Corvallis, OR, USA",2022,,Adversarial Bayesian detection;input data falsification,Bayes methods;Games;Zirconium;Markov processes;Detectors;Uncertainty;Training data
Z. Tian; J. Yi; J. Tao; S. Zhang; Z. Wen,"NLPR Lab, CASIA, Beijing, China; NLPR Lab, CASIA, Beijing, China; NLPR Lab, CASIA, Beijing, China; NLPR Lab, CASIA, Beijing, China; NLPR Lab, CASIA, Beijing, China",2022,"National Key Research and Development Plan of China(grant numbers:2020AAA0140003); National Natural Science Foundation of China(grant numbers:61901473,61831022); Key Research Project(grant numbers:2019KD0AD01); Inria-CAS Joint Research Project(grant numbers:173211KYSB20190049); Huawei Noah’s Ark Lab; ",Autoregressive;non-autoregressive;transformer;hybrid;speech recognition,Decoding;Transformers;Acoustics;Predictive models;Training;Speech recognition;Linguistics
C. -H. Hu; Y. -H. Peng; J. Yamagishi; Y. Tsao; H. -M. Wang,"Institute of Information Science, Academia Sinica, Taipei, Taiwan; Institute of Information Science, Academia Sinica, Taipei, Taiwan; National Institute of Informatics, Chiyoda-ku, Tokyo, Japan; Research Center for Information Technology Innovation, Academia Sinica, Taipei, Taiwan; Institute of Information Science, Academia Sinica, Taipei, Taiwan",2022,MOST(grant numbers:110-2221-E-001 -002 -); ,Neural evaluation metrics;speech similarity assessment;voice conversion,Task analysis;Measurement;Speech enhancement;Predictive models;Correlation;Training;Representation learning
N. Yan; K. Wang; C. Pan; K. K. Chai,"School of Electronic Engineering and Computer Science, Queen Mary University of London, London, U.K.; Department of Computer and Information Sciences, Northumbria University, Newcastle upon Tyne, U.K.; National Mobile Communications Research Laboratory, Southeast University, Nanjing, China; School of Electronic Engineering and Computer Science, Queen Mary University of London, London, U.K.",2022,Natural Science Foundation of Shanghai(grant numbers:22ZR1445600); China Scholarship Council; ,Aggregation of gradients;convergence analysis;federated learning;orthogonal multiple access,Radio frequency;Performance evaluation;Training;Convergence;Distortion;Collaborative work;Wireless sensor networks
Y. Wang; Z. Shi; X. Ma; L. Liu,"Department of Automation, Shanghai Jiao Tong University, Shanghai, China; Department of Automation, Shanghai Jiao Tong University, Shanghai, China; School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA; Department of Automation, Shanghai Jiao Tong University, Shanghai, China",2022,"National Natural Science Foundation of China(grant numbers:61633017,61773264,61801295); Shanghai Jiao Tong University(grant numbers:SL2020MS011,SL2020MS015); ",Multicarrier;OFDM;OCDM;sonar-communication;underwater communication;detection,OFDM;Code division multiplexing;Detectors;Receivers;Sonar;Channel models;Fading channels
