Authors,Author Affiliations,Publication Year,Funding Information,Author Keywords,IEEE Terms
F. Yaghoobi; S. Särkkä,"Department of Electrical Engineering and Automation, Aalto University, Espoo, Finland; Department of Electrical Engineering and Automation, Aalto University, Espoo, Finland",2025,Research Council of Finland; ,Integrated measurements;state estimation;parallel-in-time filtering and smoothing,State estimation;Smoothing methods;Bayes methods;Mathematical models;Time complexity;Kalman filters;Time measurement;Signal processing algorithms;Particle measurements;Atmospheric measurements
C. Wang; J. Gao; K. Song; W. Wang; Z. Chen,"Beijing Key Laboratory of Work Safety Intelligent Monitoring, Beijing University of Posts and Telecommunications, Beijing, China; Beijing Key Laboratory of Work Safety Intelligent Monitoring, Beijing University of Posts and Telecommunications, Beijing, China; Beijing Key Laboratory of Work Safety Intelligent Monitoring, Beijing University of Posts and Telecommunications, Beijing, China; Beijing Key Laboratory of Work Safety Intelligent Monitoring, Beijing University of Posts and Telecommunications, Beijing, China; School of Electronic Engineering, Beijing University of Posts and Telecommunications, Beijing, China",2025,National Key R&D Program of China(grant numbers:2022YFF0605904); ,High-speed signal;interconnect modeling;pseudo random binary sequence (PRBS);time-domain waveform,Mathematical models;Integrated circuit interconnections;Time-domain analysis;Integrated circuit modeling;Predictive models;Connectors;Optical signal processing;Harmonic analysis;Voltage measurement;Accuracy
L. Diels; M. Vlaminck; W. Philips; H. Luong,"imec Research Group of Image Processing and Interpretation, Ghent University, Gent, Belgium; imec Research Group of Image Processing and Interpretation, Ghent University, Gent, Belgium; imec Research Group of Image Processing and Interpretation, Ghent University, Gent, Belgium; imec Research Group of Image Processing and Interpretation, Ghent University, Gent, Belgium",2025,,3D rendering;computational efficiency;Gaussian splatting,Three-dimensional displays;Rendering (computer graphics)
R. Boloix-Tortosa; J. J. Murillo-Fuentes,"Departamento de Teoría de la Señal y Comunicaciones, Universidad de Sevilla, Seville, Spain; Departamento de Teoría de la Señal y Comunicaciones, Universidad de Sevilla, Seville, Spain",2025,"MICIU/AEI/(grant numbers:10.13039/501100011033); ERDF/EU(grant numbers:PID2021-127871OB-I00,PID2021-123182OB-I00); ",Bayesian regression;complex-valued Gaussian processes (GP);widely linear MMSE estimation,Kernel;Covariance matrices;Bayes methods;Vectors;Estimation;Gaussian processes;Training;Standards;Predictive models;Wiener filters
L. Xu; X. Zhang; F. Ding; Q. Zhu,"School of Microelectronics and Control Engineering, Changzhou University, Changzhou, China; Key Laboratory of Advanced Process Control for Light Industry (Ministry of Education), School of Internet of Things Engineering, Jiangnan University, Wuxi, China; Key Laboratory of Advanced Process Control for Light Industry (Ministry of Education), School of Internet of Things Engineering, Jiangnan University, Wuxi, China; Department of Engineering Design and Mathematics, University of the West of England, Bristol, U.K.",2025,National Natural Science Foundation of China(grant numbers:62273167); ,Kalmam filtering;state-delay;state estimation;signal processing,State estimation;Vectors;Signal processing algorithms;Mathematical models;Delays;Covariance matrices;Convergence;Stochastic processes;Nonlinear systems;Kalman filters
Y. Xiong; Z. Zhao; Y. Xu; Y. Zhang; B. Du,"School of Computer Science, Wuhan University, Wuhan, China; School of Computer Science, Central China Normal University, Wuhan, China; School of Computer Science, Wuhan University, Wuhan, China; Department of Obstetrics and Gynecology Renmin Hospital, Wuhan University, Wuhan, China; School of Computer Science, Wuhan University, Wuhan, China",2025,"National Key Research and Development Program of China(grant numbers:2023YFC2705700); National Natural Science Foundation of China(grant numbers:62225113,62222112,62176186); Innovative Research Group Project of Hubei Province(grant numbers:2024AFA017); Key R&D Project of Hubei Province(grant numbers:2022BCA010); ",Cervical cancer diagnosis;diffusion model;optical coherence tomography;prototype learning,Visualization;Prototypes;Feature extraction;Noise;Training;Diffusion processes;Vectors;Diffusion models;Data mining;Uncertainty
Y. Zou; Y. Xiao; W. Zhang,"Department of Electronic and Information Engineering, Shantou University, Shantou, China; Department of Electronic and Information Engineering, Shantou University, Shantou, China; Department of Electronic and Information Engineering, Shantou University, Shantou, China",2025,,Angle-of-arrival (AOA);differential time-delay (DTD);time-delay (TD);time-difference-of-arrival (TDOA);elliptic localization,Location awareness;Transmitters;Mathematical models;Noise;Estimation;Signal processing algorithms;Sensors;Covariance matrices;Three-dimensional displays;Position measurement
X. Guo; X. Fu; Z. -J. Zha,"University of Science and Technology of China, Hefei, China; University of Science and Technology of China, Hefei, China; University of Science and Technology of China, Hefei, China",2025,National Natural Science Foundation of China(grant numbers:62276243); ,Image restoration;image deraining;image desnowing;structure prior;mask guidance,Rain;Snow;Image restoration;Training;Signal processing algorithms;Location awareness;Image color analysis;Graphical models;Estimation error;Distribution functions
Y. Li; R. Song; J. Zheng; X. Guan,"School of Future Technology, Shanghai University, Shanghai, China; School of Future Technology, Shanghai University, Shanghai, China; School of Future Technology, Shanghai University, Shanghai, China; Department of Automation, Shanghai Jiao Tong University, Shanghai, China",2025,"National Natural Science Foundation of China(grant numbers:62303298,62273223); National Key Research and Development Program of China(grant numbers:2021ZD0140300); ",Multi-hop networks;sensor scheduling;state estimation,Spread spectrum communication;Schedules;Prediction algorithms;Switches;Processor scheduling;Wireless sensor networks;Lower bound;Signal processing algorithms;Relays;Costs
C. Wang; M. Wu; S. Zhou; J. Yang,"Key Laboratory of Noise and Vibration Research, Institute of Acoustics, Chinese Academy of Sciences, Beijing, China; Key Laboratory of Noise and Vibration Research, Institute of Acoustics, Chinese Academy of Sciences, Beijing, China; Key Laboratory of Noise and Vibration Research, Institute of Acoustics, Chinese Academy of Sciences, Beijing, China; Key Laboratory of Noise and Vibration Research, Institute of Acoustics, Chinese Academy of Sciences, Beijing, China",2025,National Natural Science Foundation of China(grant numbers:62171438); Beijing Natural Science Foundation(grant numbers:L223032); IACAS Frontier Exploration Project(grant numbers:QYTS202111); ,Feedback active noise control (ANC);FxLMS;steady-state and transient behavior;stochastic analysis,Noise;Vectors;Mathematical models;Convergence;Delays;Adaptive filters;Stochastic processes;Signal processing algorithms;Feedforward systems;White noise
Z. Li; X. Fu; J. Dong; M. Xie,"School of Integrated Circuits and Electronics, Beijing Institute of Technology, Beijing, China; School of Integrated Circuits and Electronics, Beijing Institute of Technology, Beijing, China; School of Integrated Circuits and Electronics, Beijing Institute of Technology, Beijing, China; School of Integrated Circuits and Electronics, Beijing Institute of Technology, Beijing, China",2025,,Radar signal sorting;graph convolutional network;pseudo-labels;semi-supervised learning,Radar;Sorting;Vectors;Self-organizing feature maps;Training;Spaceborne radar;Semisupervised learning;Deep learning;Training data;Signal processing algorithms
C. Wang; J. Gu; D. Yao; J. Li; Y. Yan,"Key Laboratory of Speech Acoustics and Content Understanding, Institute of Acoustics, Chinese Academy of Sciences, University of Chinese Academy of Sciences, Beijing, China; Key Laboratory of Speech Acoustics and Content Understanding, Institute of Acoustics, Chinese Academy of Sciences, University of Chinese Academy of Sciences, Beijing, China; Key Laboratory of Speech Acoustics and Content Understanding, Institute of Acoustics, Chinese Academy of Sciences, University of Chinese Academy of Sciences, Beijing, China; Key Laboratory of Speech Acoustics and Content Understanding, Institute of Acoustics, Chinese Academy of Sciences, University of Chinese Academy of Sciences, Beijing, China; Key Laboratory of Speech Acoustics and Content Understanding, Institute of Acoustics, Chinese Academy of Sciences, University of Chinese Academy of Sciences, Beijing, China",2025,"National Key Research and Development Program of China(grant numbers:2022YFF0608501); National Natural Science Foundation of China(grant numbers:12425413,12104483); Beijing Natural Science Foundation(grant numbers:L247022); ",Speech enhancement;generative diffusion models;anisotropic diffusion process,Anisotropic;Speech enhancement;Noise;Noise measurement;Diffusion processes;Estimation;Anisotropic magnetoresistance;Training;Stochastic processes;Spectrogram
X. Sun; C. Wang; Y. Wang; J. Wei; Z. Sun,"Beijing Key Laboratory of Robot Bionics and Function Research, Beijing University of Civil Engineering and Architecture, Beijing, China; Beijing Key Laboratory of Robot Bionics and Function Research, Beijing University of Civil Engineering and Architecture, Beijing, China; New Laboratory of Pattern Recognition, State Key Laboratory of Multimodal Artificial Intelligence Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China; Institute of Microelectronics, Chinese Academy of Sciences, Beijing, China; New Laboratory of Pattern Recognition, State Key Laboratory of Multimodal Artificial Intelligence Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China",2025,"Beijing Natural Science Foundation(grant numbers:4242018); National Natural Science Foundation of China(grant numbers:62106015,62006225,U23B2054,62276263); China Postdoctoral Science Foundation(grant numbers:2024T170985); BUCEA Pyramid Talent Training Project(grant numbers:JDYC20220819); ",Iris recognition;masking strategy;relative position embedding;triplet loss;vision transformer,Iris recognition;Transformers;Training;Iris;Encoding;Indexes;Feature extraction;Data augmentation;Accuracy;Testing
Z. Jin; M. Ma; Z. Wang; C. Sun,"School of Cybersecurity, Northwestern Polytechnical University, Xi'an, China; School of Cybersecurity, Northwestern Polytechnical University, Xi'an, China; School of Cybersecurity, Northwestern Polytechnical University, Xi'an, China; School of Artificial Intelligence, Anhui University, Hefei, China",2025,National Key Research and Development Project of China(grant numbers:2022YFB3104005); National Natural Science Foundation of China(grant numbers:62003275); Basic Research Programs (2022) of Taicang(grant numbers:TC2022JC17); Natural Science Foundation of Ningbo Municipality(grant numbers:2021J046); ,Cyber-physical system (CPS);cyber attack;optimal scheduling;privacy preservation;state estimation,Noise;State estimation;Optimal scheduling;Eavesdropping;Accuracy;Schedules;Estimation error;Steady-state;Job shop scheduling;Wireless networks
R. Zhang; J. Feng; C. Feng; Y. Wang; L. Guo,"Faculty of Electrical Engineering and Computer Science, Ningbo University, Ningbo, China; Faculty of Electrical Engineering and Computer Science, Ningbo University, Ningbo, China; Faculty of Electrical Engineering and Computer Science, Ningbo University, Ningbo, China; Faculty of Electrical Engineering and Computer Science, Ningbo University, Ningbo, China; Faculty of Electrical Engineering and Computer Science, Ningbo University, Ningbo, China",2025,Ningbo Municipal Public Welfare Technology Research Project(grant numbers:2022S134); National Natural Science Foundation of China(grant numbers:62203238); ,Graph convolutional network;human parts;human pose estimation (HPE);keypoint detection;transformer,Heating systems;Feature extraction;Transformers;Training;Pose estimation;Robustness;Head;Visualization;Uncertainty;Interference
Y. Mazor; I. E. Berman; T. Routtenberg,"School of Electrical and Computer Engineering, Ben-Gurion University of the Negev Beer-Sheva, Beer-Sheva, Israel; School of Electrical and Computer Engineering, Ben-Gurion University of the Negev Beer-Sheva, Beer-Sheva, Israel; School of Electrical and Computer Engineering, Ben-Gurion University of the Negev Beer-Sheva, Beer-Sheva, Israel",2025,Israel Science Foundation(grant numbers:1148/22); ,Bayesian parameter estimation;Bayesian Cram  $\acute{\text{e}}$  r-Rao bound (BCRB);quantization;mixed-resolution data,Quantization (signal);Bayes methods;System analysis and design;Estimation;Vectors;Lower bound;Q measurement;Matrices;Standards;Signal to noise ratio
C. Wang; Z. Mei; J. Li; K. Cai; L. Kong,"School of Electronic and Optical Engineering, Nanjing University of Science and Technology, Nanjing, China; School of Electronic and Optical Engineering, Nanjing University of Science and Technology, Nanjing, China; School of Information Science and Engineering, Southeast University, Nanjing, China; Science, Mathematics and Technology Cluster, Singapore University of Technology and Design, Singapore; Faculty of Network and Telecommunication Engineering, Jinling Institute of Technology, Nanjing, China",2025,"Key Technologies R&D Program of Jiangsu(grant numbers:BE2023022,BE2023022-2); National Natural Science Foundation of China(grant numbers:62201258); National Mobile Communications Research Laboratory, Southeast University(grant numbers:2023D12); Fundamental Research Funds for the Central Universities(grant numbers:30923011035); Singapore Ministry of Education Academic Research Fund Tier 2(grant numbers:T2EP50221-0036); Key Project of Basic Science(grant numbers:22KJA510009); Qing Lan Project in Jiangsu Province and the JITSF(grant numbers:jit-b-202110); ",NAND flash memory;expectation maximization (EM);piecewise student's t-distribution mixture model (PSTMM);parameter estimation,Accuracy;Parameter estimation;Computational modeling;Simulation;Signal processing algorithms;Estimation;Mixture models;Threshold voltage;Stability analysis;Flash memories
Y. Zhao; S. Tang; M. Ye,"School of Computer Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; University of Shanghai for Science and Technology, Shanghai, China; School of Computer Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China",2025,National Natural Science Foundation of China(grant numbers:62276048); Chengdu Science and Technology Projects(grant numbers:2023-YF06-00009-HZ); National Natural Science Foundation of China(grant numbers:62061015); National Natural Science Foundation of China(grant numbers:62476169); ,Surveillance compression;learned surveillance coding;background hyperprior;video coding,Surveillance;Video compression;Encoding;Image reconstruction;Redundancy;Image coding;Video sequences;Training;Gaussian distribution;Bit rate
Q. Xu; X. He; M. Xu; K. Hu; W. Song,"School of Mechanical Engineering, and Key Laboratory of High Efficiency and Clean Mechanical Manufacture, Ministry of Education, Shandong University, Jinan, China; School of Mechanical Engineering, and Key Laboratory of High Efficiency and Clean Mechanical Manufacture, Ministry of Education, Shandong University, Jinan, China; School of Mechanical Engineering, and Key Laboratory of High Efficiency and Clean Mechanical Manufacture, Ministry of Education, Shandong University, Jinan, China; School of Mechanical Engineering, and Key Laboratory of High Efficiency and Clean Mechanical Manufacture, Ministry of Education, Shandong University, Jinan, China; School of Mechanical Engineering, and Key Laboratory of High Efficiency and Clean Mechanical Manufacture, Ministry of Education, Shandong University, Jinan, China",2025,National Natural Science Foundation of China(grant numbers:62205181); Natural Science Foundation of Shandong Province(grant numbers:ZR2022QF017); Shandong Province Outstanding Youth Science Fund Project (Overseas)(grant numbers:2023HWYQ-023); ,Axial super-resolution;multidomain feature fusion;Optical Coherence Tomography,Feature extraction;Convolution;Image reconstruction;Retina;Frequency-domain analysis;Superresolution;Data mining;Signal resolution;Spatial resolution;Bandwidth
L. Wu; Y. Ma; F. Fan; J. Huang,"College of Computer and Information Science, Southwest University, Chongqing, China; Electronic Information School, Wuhan University, Wuhan, China; Electronic Information School, Wuhan University, Wuhan, China; Electronic Information School, Wuhan University, Wuhan, China",2025,"National Natural Science Foundation of China(grant numbers:62473297,62475199); Fundamental Research Funds for the Central Universities(grant numbers:SWU-KQ24022); ",IR small target;local feature;global rarity;high performance,Clutter;Feature extraction;Windows;Fans;Object detection;Histograms;Robustness;Real-time systems;Gray-scale;Weight measurement
X. Zhuang; Y. Qian; M. Wang,"Harbin Institute of Technology (Shenzhen), Shenzhen, China; Harbin Institute of Technology (Shenzhen), Shenzhen, China; Harbin Institute of Technology (Shenzhen), Shenzhen, China",2025,"National Natural Science Foundation of China(grant numbers:62276076,62176102); Natural Science Foundation of Guangdong Province(grant numbers:2020B1515120004); ",ASR;E2E;non-autoregressive;hypothesis prefixes;rescoring,Decoding;Training;Iterative decoding;Transformers;Accuracy;Standards;Symbols;Switches;Signal processing algorithms;Probability distribution
Z. Hou; T. Lei; Q. Hu; Z. Cao; J. Lu,"Key Laboratory of Modern Acoustics, Nanjing University, Nanjing, China; Key Laboratory of Modern Acoustics, Nanjing University, Nanjing, China; Key Laboratory of Modern Acoustics, Nanjing University, Nanjing, China; Nanjing Institute of Information Technology, Nanjing, China; Key Laboratory of Modern Acoustics, Nanjing University, Nanjing, China",2025,National Natural Science Foundation(grant numbers:12274221); National Natural Science Foundation of China(grant numbers:12274221); AI for Science Project of Nanjing University; ,Low-SNR speech enhancement;neural network;pitch estimation;SNR-progressive learning,Harmonic analysis;Signal to noise ratio;Speech enhancement;Power harmonic filters;Estimation;Spectrogram;Noise measurement;Filtering;Training;Artificial neural networks
İ. Bayram,"Whoop, Boston, MA, USA",2025,,Interbeat interval;heart rate variability;state-space;robust filter;probabilistic data association,Heart rate variability;Filtering algorithms;Gaussian distribution;Adaptive filters;Standards;Random variables;Heart beat;Computational modeling;Adaptation models;Accuracy
Q. Zheng; Y. Zhuang,"College of Computer and Data Science, Fuzhou University, Fuzhou, China; College of Computer and Data Science, Fuzhou University, Fuzhou, China",2025,National Natural Science Foundation of China(grant numbers:62306074); Natural Science Foundation of Fujian Province(grant numbers:2023J05025); Youth Innovation Funds of Fujian Province(grant numbers:JAT220005); ,Iterative re-weighting optimization;principal component analysis (PCA);unsupervised dimensionality reduction,Principal component analysis;Minimization;Optimization;Signal processing algorithms;Robustness;High dimensional data;Dimensionality reduction;Lagrangian functions;Iterative algorithms;Adaptation models
A. K. Roy; H. K. Kathania; A. Sharma; A. Dey; M. S. A. Ansari,"Sikkim Manipal Institute of Technology, Majitar, India; National Institute of Technology Sikkim, Ravangla, India; National Institute of Technology Sikkim, Ravangla, India; Bay Area Advanced Analytics India (P) Ltd., A Kaliber.AI company, Guwahati, India; National Institute of Technology Sikkim, Ravangla, India",2025,iHub DivyaSampark IIT Roorkee; ,Facial emotion recognition;convolutional neural network;squeeze and excitation network;residual network,Iron;Emotion recognition;Feature extraction;Convolutional neural networks;Accuracy;Training;Computer architecture;Residual neural networks;Facial features;Face recognition
X. Liu; X. Yang; J. Zhang; J. Wang; F. Nie,"School of Information Engineering, Guangdong University of Technology, Guangzhou, China; School of Information Engineering, Guangdong University of Technology, Guangzhou, China; School of Information Engineering, Guangdong University of Technology, Guangzhou, China; School of Information Engineering, Guangdong University of Technology, Guangzhou, China; School of Computer Science and the Center for OPTical IMagery Analysis and Learning (OPTIMAL), Northwestern Polytechnical University, Xi'an, China",2025,National Natural Science Foundation of China(grant numbers:62373112); ,Projection fuzzy K-means;hyperspectral image;robustness;outliers;clustering,Hyperspectral imaging;Optimization;Noise;Vectors;Clustering algorithms;Robustness;Linear programming;Signal processing algorithms;Photonics;Indexes
J. Song; D. Ye; Y. Zhang,"Key Laboratory of Aerospace Information Security and Trusted Computing, Ministry of Education, School of Cyber Science and Engineering, Wuhan University, Wuhan, China; Key Laboratory of Aerospace Information Security and Trusted Computing, Ministry of Education, School of Cyber Science and Engineering, Wuhan University, Wuhan, China; Key Laboratory of Aerospace Information Security and Trusted Computing, Ministry of Education, School of Cyber Science and Engineering, Wuhan University, Wuhan, China",2025,"National Natural Science Foundation of China(grant numbers:62072343,62472325); Fundamental Research Funds for the Central Universities(grant numbers:2042023kf0228); ",DeepFake;diffusion;forgery detection,Frequency-domain analysis;Detectors;Feature extraction;Discrete cosine transforms;Forgery;Semantics;Robustness;Image coding;Diffusion models;Data mining
M. Wang; Z. Shi; Y. Li; X. Wu; W. Tan,"School of Intelligent Systems Science and Engineering, Jinan University, Zhuhai, China; School of Intelligent Systems Science and Engineering, Jinan University, Zhuhai, China; Department of Electrical Engineering, Anhui Polytechnic University, Wuhu City, China; School of Electronic Science and Engineering (School of Microelectronics), South China Normal University, Foshan, China; School of Computer Science and Cyber Engineering, Guangzhou University, Guangzhou, China",2025,"National Natural Science Foundation of China(grant numbers:62171200,62471152); Basic and Applied Basic Research Foundation of Guangdong Province(grant numbers:2023A1515010900,2023A1515012866); Natural Science Foundation Project of Anhui Province(grant numbers:2408085QF194); ",Factor graph;hybrid automatic repeat request with chase combining (HARQ-CC);log-likelihood ratio;message passing algorithm;sparse code multiple access (SCMA),Decoding;Multiuser detection;Reliability;Signal to noise ratio;Message passing;Encoding;Electronic mail;Complexity theory;Codes;Time-frequency analysis
Z. Ding,"Khalifa University, Abu Dhabi, UAE",2025,"UK EPSRC(grant numbers:EP/P009719/2,H2020-MSCA-RISE-2020,101006411); ",Non-orthogonal multiple access (NOMA);orthogonal multiple access (OMA);hybrid NOMA,NOMA;Time division multiple access;Bandwidth;Interference cancellation;Downlink;Optimization;System performance;Scattering parameters;Base stations;Throughput
Y. Wang; X. Qian; W. Zhou,"School of Information and Electronic Engineering, Zhejiang University of Science and Technology, Hangzhou, China; School of Information and Electronic Engineering, Zhejiang University of Science and Technology, Hangzhou, China; School of Information and Electronic Engineering, Zhejiang University of Science and Technology, Hangzhou, China",2025,National Natural Science Foundation of China(grant numbers:62371422); Zhejiang Provincial Natural Science Foundation of China(grant numbers:ZCLZ25F0201); Zhejiang Key Laboratory of Biomedical Intelligent Computing Technology; ,Audio–visual segmentation;transformer;CNN;prompt learning;self-knowledge distillation,Transformers;Feature extraction;Frequency-domain analysis;Europe;Visualization;Location awareness;Convolution;Computer vision;Pattern recognition;Image segmentation
H. Kim; S. -H. Lee; M. -K. Sohn; J. Kim; H. Park,"Division of Automotive Technology, Daegu Gyeongbuk Institute of Science and Technology, Daegu, South Korea; Division of Automotive Technology, Daegu Gyeongbuk Institute of Science and Technology, Daegu, South Korea; Division of Automotive Technology, Daegu Gyeongbuk Institute of Science and Technology, Daegu, South Korea; Division of Automotive Technology, Daegu Gyeongbuk Institute of Science and Technology, Daegu, South Korea; School of Computer Science and Engineering, Kyungpook National University, Daegu, South Korea",2025,"DGIST R&D Program of the Ministry of Science and ICT, South Korea(grant numbers:25-IT-01); ",RPPG;rHR;spatial-temporal visual trasnformer,Convolution;Heart rate;Accuracy;Estimation;Frequency-domain analysis;Visualization;Testing;Skin;Image color analysis;Feature extraction
Q. Song,"Department of Electronic Engineering, Tsinghua University, Beijing, China",2025,Beijing Postdoctoral Research Foundation; ,Beampattern;alternating direction multiplier method;dual variables;auxiliary variables;vector acceleration,Convex functions;Vectors;Array signal processing;Acoustic beams;Particle beams;Signal processing algorithms;Optimization;Finite impulse response filters;Approximation algorithms;Mathematical models
M. Esfandiari; S. A. Vorobyov,"Department of Information and Communications Engineering, Aalto University, Espoo, Finland; Department of Information and Communications Engineering, Aalto University, Espoo, Finland",2025,Academy of Finland(grant numbers:357715); ,Block-diagonal noise;DOA estimation;noise covariance matrix estimation;nonuniform noise;unknown noise field,Noise;Covariance matrices;Sensor arrays;Direction-of-arrival estimation;Maximum likelihood estimation;Iterative methods;Accuracy;Convergence;Vectors;Eigenvalues and eigenfunctions
S. Reddy; S. P. Chepuri,"Department of ECE, Indian Institute of Science, Bengaluru, India; Department of ECE, Indian Institute of Science, Bengaluru, India",2025,,Higher-order graph sampling;neighborhood aggregation;simplicial complexes;simplicial signals;least squares recovery,Laplace equations;Vectors;Matrix decomposition;Eigenvalues and eigenfunctions;Biological system modeling;Transportation;Sea measurements;Mathematical models;Data models;Current measurement
Y. Tang; Y. Wang; R. Zhang; J. Liu,"School of Cyberspace Security, Beijing University of Posts and Telecommunications, Beijing, China; School of Cyberspace Security, Beijing University of Posts and Telecommunications, Beijing, China; School of Cyberspace Security, Beijing University of Posts and Telecommunications, Beijing, China; School of Cyberspace Security, Beijing University of Posts and Telecommunications, Beijing, China",2025,National Natural Science Foundation of China(grant numbers:U21B2020); ,Classification mode;efficient steganalysis;generation mode;linguistic steganalysis;LLMs,Training;Knowledge engineering;Steganography;Neural networks;Linguistics;Feature extraction
Y. Liu; T. Shi; M. Zhai; J. Liu,"College Of Automation & Artificial Intelligence, Nanjing University of Posts and Telecommunications, Nanjing, China; College Of Automation & Artificial Intelligence, Nanjing University of Posts and Telecommunications, Nanjing, China; College Of Automation & Artificial Intelligence, Nanjing University of Posts and Telecommunications, Nanjing, China; School of Computing and Communications, Lancaster University, Lancaster, U.K.",2025,,Skeleton-based action recognition;masked auto-encoder;self-supervised learning;frequency domain,Training;Skeleton;Image reconstruction;Convolution;Data models;Solid modeling;Frequency-domain analysis;Frequency diversity;Transformers;Target recognition
J. -L. Zhao; J. -F. Gao; S. Fang; T. -H. Zhang; J. -Y. Wang,"College of Computer Science and Engineering, Shandong University of Science and Technology, Tsingtao, China; College of Computer Science and Engineering, Shandong University of Science and Technology, Tsingtao, China; College of Computer Science and Engineering, Shandong University of Science and Technology, Tsingtao, China; College of Computer Science and Engineering, Shandong University of Science and Technology, Tsingtao, China; College of Computer Science and Engineering, Shandong University of Science and Technology, Tsingtao, China",2025,"Natural Science Foundation of Shandong Province(grant numbers:ZR2021MF104,ZR2021MF113); National Natural Science Foundation of China(grant numbers:62072288); Key Research and Development Projects of Qingdao Science and Technology Plan(grant numbers:21-1-2-19-xx); Qingdao West Coast New District Science and Technology Plan(grant numbers:2020-1-6); ",Augmented direction method of multipliers;deep image prior;low-rank factorization;robust tensor completion;spatial-spectral,Tensors;Hyperspectral imaging;Optimization;Decoding;Convolutional neural networks;Indexes;Gaussian noise;Training;Image restoration;Data models
Z. Wan; X. Hao; X. Fan; W. Zuo; D. Zhao,"Faculty of Computing, Harbin Institute of Technology, Harbin, China; Department of Information Science and Technology, Dalian Maritime University, Dalian, China; Faculty of Computing, Harbin Institute of Technology, Harbin, China; Faculty of Computing, Harbin Institute of Technology, Harbin, China; Faculty of Computing, Harbin Institute of Technology, Harbin, China",2025,National Key R&D Program of China(grant numbers:2021YFF0900500); National Natural Science Foundation of China(grant numbers:62102059); Post-Doctoral Fellowship Program of CPSF(grant numbers:GZB20230969); Natural Science Foundation of Heilongjiang Province(grant numbers:LH2024F018); CPSF(grant numbers:2023M740939); Heilongjiang Post-Doctoral Foundation(grant numbers:LBH-Z23170); ,Audio-visual quality assessment;joint cross-attention;transformer,Feature extraction;Visualization;Quality assessment;Transformers;Correlation;Computational modeling;Spatiotemporal phenomena;Predictive models;Measurement;Machine learning
Á. F. García-Fernández; G. Battistelli,"Department of Electrical Engineering and Electronics, University of Liverpool, Liverpool, U.K.; Dipartimento di Ingegneria dell'Informazione (DINFO), Università di Firenze, Firenze, Italy",2025,Royal Society International Exchanges(grant numbers:IES\R1\231122); ,Consensus;distributed state estimation;iterated posterior linearisation;nonlinear filtering,Covariance matrices;Approximation algorithms;Vectors;Kalman filters;Signal processing algorithms;Sensors;Consensus algorithm;State estimation;Current measurement;Noise measurement
S. Mao; Y. Zhang; D. Yan; P. Chen,"School of Artificial Intelligence, Xidian University, Xi'an, China; School of Artificial Intelligence, Xidian University, Xi'an, China; School of Artificial Intelligence, Xidian University, Xi'an, China; School of Artificial Intelligence, Xidian University, Xi'an, China",2025,State Key Program of National Natural Science of China(grant numbers:62234010); National Natural Science Foundation of China(grant numbers:61806154); Shaanxi Province Natural Science Basic Research Program(grant numbers:2023-JC-YB-560); ,Facial expression recognition;deep learning;label noise;emotional consistency analyses,Visualization;Emotion recognition;Face recognition;Noise;Heterogeneous networks;Noise measurement;Reliability;Labeling;Visual perception
L. Lin; J. Wang; G. Wei; M. Wang; A. Zhang,"Fujian Key Lab for Intelligent Processing and Wireless Transmission of Media Information, College of Physics and Information Engineering, Fuzhou University, Fuzhou, China; Fujian Key Lab for Intelligent Processing and Wireless Transmission of Media Information, College of Physics and Information Engineering, Fuzhou University, Fuzhou, China; Fujian Key Lab for Intelligent Processing and Wireless Transmission of Media Information, College of Physics and Information Engineering, Fuzhou University, Fuzhou, China; Fujian Key Lab for Intelligent Processing and Wireless Transmission of Media Information, College of Physics and Information Engineering, Fuzhou University, Fuzhou, China; Fujian Key Lab for Intelligent Processing and Wireless Transmission of Media Information, College of Physics and Information Engineering, Fuzhou University, Fuzhou, China",2025,"National Natural Science Foundation of China(grant numbers:62171134); Natural Science Foundation and Technology Innovation Joint Fund Project of Fujian Province, China(grant numbers:2023J01395,2023Y9346); ",Implicit alignment;spatio-temporal information enhancement;video restoration,Frequency-domain analysis;Encoding;Transformers;Computational complexity;Feature extraction;Noise reduction;Runtime;Convolution;Interpolation;Distortion
Z. Chen; Y. Lin; J. Xu; K. Lu; Y. Shou,"School of Civil Engineering & Transportation, South China University of Technology, Guangzhou, China; School of Civil Engineering & Transportation, South China University of Technology, Guangzhou, China; School of Civil Engineering & Transportation, South China University of Technology, Guangzhou, China; School of Civil Engineering & Transportation, South China University of Technology, Guangzhou, China; School of Civil Engineering & Transportation, South China University of Technology, Guangzhou, China",2025,Natural Science Foundation of Guangdong Province Youth Enhancement Project(grant numbers:2023A1515030120); Guangzhou Key R&D Program(grant numbers:202103050002); National Natural Science Foundation of China(grant numbers:52072129); ,Pedestrian detection;crowded situation;body-head association;head decoder;head queries,Head;Decoding;Transformers;Pedestrians;Feature extraction;Accuracy;Training;Convolutional neural networks;Shape;Measurement
