Authors,Author Affiliations,Publication Year,Funding Information,Author Keywords,IEEE Terms
K. L. Lim; H. Wang,NA; NA,2017,,,Encoding;Sparse matrices;Signal processing algorithms
B. Masiero; V. H. Nascimento,"Department of Communications, University of Campinas, Campinas, Brazil; University of São Paulo, São Paulo, Brazil",2017,"São Paulo Research Foundation(grant numbers:14/06066-6,14/04256-2); Brazilian Council for Scientific and Technological Development(grant numbers:306268/2014-0); ",Fast acoustic imaging;Khatri–Rao identity;Kronecker array transform;microphone array,Transforms;Transmission line matrix methods;Sensor arrays;Microphones;Manifolds;Acoustic arrays;Acoustics
T. Trigano; J. Cohen,"Department of Electrical Engineering, Shamoon College of Engineering, Ashdod, Israel; Department of Electrical Engineering, Shamoon College of Engineering, Ashdod, Israel",2017,,Compressive sensing;LASSO;nuclear spectroscopy;point processes;poisson processes;sparse reconstruction,Shape;Photonics;Estimation;Detectors;Dictionaries;Random variables;Spectroscopy
N. Hu; B. Sun; Y. Zhang; J. Dai; J. Wang; C. Chang,"School of Electronic and Information Engineering, Soochow University, Suzhou, China; School of Electronic and Information Engineering, Soochow University, Suzhou, China; Key Laboratory of Spatial Information Processing and Applied System, Institute of Electrics, Chinese Academy of Sciences, Beijing, China; School of Electrical and Information Engineering, Jiangsu University, Zhenjiang, China; School of Electronic and Information Engineering, Soochow University, Suzhou, China; School of Biomedical Engineering, Shenzhen University, Shenzhen, China",2017,"National Natural Science Foundation of China(grant numbers:61601316,61571211); Natural Science Foundation of the Higher Education Institutions of Jiangsu Province(grant numbers:14KJB310020); ",Direction-of-arrival (DOA);sparse array;sparse Bayesian learning (SBL);wideband signal,Direction-of-arrival estimation;Bayes methods;Estimation;Wideband;Covariance matrices;Sensor arrays;Sparse matrices
H. Zhang; P. Sun; C. Li; Y. Huang; L. Yang,"Key Laboratory of Underwater Acoustic Signal Processing of Ministry of Education, Southeast University, Nanjing, China; Huawei Technologies Co., Ltd., Nanjing, China; Key Laboratory of Underwater Acoustic Signal Processing of Ministry of Education, Southeast University, Nanjing, China; Key Laboratory of Underwater Acoustic Signal Processing of Ministry of Education, Southeast University, Nanjing, China; Key Laboratory of Underwater Acoustic Signal Processing of Ministry of Education, Southeast University, Nanjing, China",2017,"863 Program of China(grant numbers:2015AA01A703); National Natural Science Foundation of China(grant numbers:61372101,61422105,61671144,61271018); National Basic Research Program of China (973 Program)(grant numbers:2013CB336600); Research Project of Jiangsu Province(grant numbers:BE2015156); Joint Fund of the National Natural Science Foundation of China(grant numbers:U1404615); China Postdoctoral Science Foundation(grant numbers:2015M571637); ",Coexisting wireless energy transfer (WET) and cognitive radio (CR) systems;cooperative precoding;physical layer security,Interference;Erbium;Energy harvesting;Covariance matrices;Precoding;Wireless communication;Optimization
Q. Lu; Y. Bar-Shalom; P. Willett; S. Zhou,"Department of Electrical and Computer Engineering, University of Connecticut, Storrs, CT, USA; Department of Electrical and Computer Engineering, University of Connecticut, Storrs, CT, USA; Department of Electrical and Computer Engineering, University of Connecticut, Storrs, CT, USA; Department of Electrical and Computer Engineering, University of Connecticut, Storrs, CT, USA",2017,ARO(grant numbers:W911-NF-10-1-0369); NPS via ONR(grant numbers:N00244-16-1-0017); ,,
N. Song; T. Yang; H. Sun,"Bell Labs China, Nokia Shanghai Bell, Shanghai, China; Bell Labs China, Nokia Shanghai Bell, Shanghai, China; Bell Labs China, Nokia Shanghai Bell, Shanghai, China",2017,National Science and Technology Major Projects(grant numbers:2015ZX03002002); ,Coordinated beamforming;hybrid beamforming;millimeter wave (mmWave);multiuser (MU) massive multiple input multiple output (MIMO);overlapped subarray (OSA);5G,Radio frequency;Array signal processing;Antenna arrays;MIMO;Phase shifters;Algorithm design and analysis;Baseband
S. Zhao; Y. S. Shmaliy; F. Liu,"Key Laboratory of Advanced Process Control for Light Industry (Ministry of Education), Jiangnan University, Wuxi, China; Department of Electronics Engineering, Universidad de Guanajuato, Salamanca, Mexico; Key Laboratory of Advanced Process Control for Light Industry (Ministry of Education), Jiangnan University, Wuxi, China",2017,National Natural Science Foundation of China(grant numbers:61603155); 111 Project(grant numbers:B12018); ,Iterative algorithm;mean square error (MSE);optimal horizon;state space;unbiased finite impulse response (UFIR) filter,Iterative algorithms;Mean square methods;Finite impulse response filters;Harmonic analysis;Power harmonic filters
C. F. Dantas; M. N. da Costa; R. d. R. Lopes,"DSPCom Laboratory, University of Campinas, Campinas, Brazil; DSPCom Laboratory, University of Campinas, Campinas, Brazil; DSPCom Laboratory, University of Campinas, Campinas, Brazil",2017,FAPESP(grant numbers:2014/23936-4); CAPES; ,Alternating direction method of multipliers (ADMM);dictionary learning;image denoising;Kronecker product;K-SVD;nuclear norm;separable dictionaries,Dictionaries;Optimization;Sparse matrices;Complexity theory;Image denoising;Discrete cosine transforms;Training
H. Cao; Y. T. Chan; H. C. So,"Department of Electronic Engineering, City University of Hong Kong, Hong Kong; Department of Electrical and Computer Engineering, Royal Military College of Canada, Kingston, ON, Canada; Department of Electronic Engineering, City University of Hong Kong, Hong Kong",2017,,Compressed sensing (CS);discrete Fourier transform (DFT);maximum likelihood (ML);time-difference-of-arrival (TDOA),Sensors;Discrete Fourier transforms;Maximum likelihood estimation;Compressed sensing;Mathematical model;Minimization
R. Huang; W. Feng; J. Sun,"Key Research Center for Surface Monitoring and Analysis of Cultural Relics, Tianjin University, Tianjin, China; Key Research Center for Surface Monitoring and Analysis of Cultural Relics, Tianjin University, Tianjin, China; Key Research Center for Surface Monitoring and Analysis of Cultural Relics, Tianjin University, Tianjin, China",2017,"National Natural Science Foundation of China(grant numbers:61671325,61572354); National Science and Technology Support Project(grant numbers:2014BAK07B03); ",Color feature reinforcement;cosaliency detection;single saliency residual,Image color analysis;Feature extraction;Dictionaries;Image coding;Detectors;Fuses;Complexity theory
H. Chen; J. Ni; W. Hong; T. -S. Chen,"School of Electronics and Information Engineering, Sun Yat-sen University, Guangzhou, China; School of Data and Computer Science, Sun Yat-sen University, Guangzhou, China; Nanfang College of Sun Yat-sen University, Guangzhou, China; Department of Computer Science and Information Engineering, National Taichung University of Science and Technology, Taichung, Taiwan",2017,National Natural Science Foundation of China(grant numbers:61379156); ,Directionally enclosed prediction;local complexity (LC);prediction-error expansion (PEE);reversible data hiding (RDH),Data mining;Sorting;Complexity theory;Distortion;Histograms;Sun
X. Jiang; Z. Zhong; X. Liu; H. C. So,"School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University, Shanghai, China; Huawei Technologies Ltd., Shanghai, China; School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University, Shanghai, China; Department of Electronic Engineering, City University of Hong Kong, Hong Kong",2017,National Natural Science Foundation of China(grant numbers:61601284); Huawei Innovation Research Program; CityU(grant numbers:7004431); ,Alternating projection;matrix completion;outlier;projection onto ℓ  $_{p}$   -ball;robust recovery,Robustness;Minimization;Signal processing algorithms;Computational complexity;Probability density function;Projection algorithms;Gaussian noise
Y. Jia; J. Ma; L. Gan,"Center for Cyber Security, School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China; Center for Cyber Security, School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China; Center for Cyber Security, School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China",2017,,Dimensional reduction;linear regression classifier (LRC);quadratic mutual information (QMI);radio frequency (RF) fingerprint;radiometric identification,Radio frequency;Radiometry;Feature extraction;Optimization;Modulation;Gallium nitride;Mutual information
N. Werner; B. Edler,"International Audio Laboratories Erlangen, Erlangen, Germany; International Audio Laboratories Erlangen, Erlangen, Germany",2017,,Modified discrete cosine transform (MDCT);perceptual coding;time-domain aliasing reduction (TDAR);time-frequency transform,Transforms;Merging;Time-domain analysis;Time-frequency analysis;Signal resolution;Encoding;Indexes
M. Khosravy; N. Gupta; N. Marina; I. K. Sethi; M. R. Asharif,"University of Information Science and Technology, Ohrid, Macedonia; University of Information Science and Technology, Ohrid, Macedonia; University of Information Science and Technology, Ohrid, Macedonia; Department of Computer Science and Engineering, Oakland University, Rochester, MI, USA; Department of Information Engineering, Faculty of Engineering, University of the Ryukyus, Nishihara, Japan",2017,,Image enhancement;image quality;image representation;image sharpening;morphological filters (MFs),Image edge detection;Mathematical model;Visualization;Standards;Signal processing algorithms;Visual systems;Indexes
Y. Dong; M. Liu; K. Li; Z. Tang; W. Liu,"Information Fusion Institute, Naval Aeronautical and Astronautical University, Yantai, China; Wuhan Electronic Information Institute, Wuhan, China; School of Electronic Information, Wuhan University, Wuhan, China; Wuhan Electronic Information Institute, Wuhan, China; Wuhan Electronic Information Institute, Wuhan, China",2017,National Natural Science Foundation of China(grant numbers:61501505); ,Adaptive detection;partially homogeneous environment (PHE);two-step design criterion,Interference;Detectors;Covariance matrices;Training data;Uncertainty;Eigenvalues and eigenfunctions;Data models
N. Li; J. S. J. Li; S. Randhawa,"School of Computer Science, Engineering and Mathematics, Flinders University, Adelaide, SA, Australia; School of Computer Science, Engineering and Mathematics, Flinders University, Adelaide, SA, Australia; School of Computer Science, Engineering and Mathematics, Flinders University, Adelaide, SA, Australia",2017,,Color filter array (CFA) color difference;demosaicking;frequency distribution;high-order interpolation (HOI);multishell filter,Image color analysis;Interpolation;Green products;Image edge detection;Color;Signal processing algorithms;Channel estimation
Y. Li; Y. Xu; J. Wang; Z. Miao; Y. Zhang,"College of Command Information Systems, PLA University of Science and Technology, Nanjing, China; College of Command Information Systems, PLA University of Science and Technology, Nanjing, China; College of Command Information Systems, PLA University of Science and Technology, Nanjing, China; College of Command Information Systems, PLA University of Science and Technology, Nanjing, China; College of Command Information Systems, PLA University of Science and Technology, Nanjing, China",2017,,Convolutional neural network (CNN);image retrieval;multiscale (MS) feature,Image retrieval;Feature extraction;Convolution;Convolutional codes;Signal processing algorithms;Robustness;Neural networks
Y. Dong; J. Feng; L. Liang; L. Zheng; Q. Wu,"Information Engineering College, Henan University of Science and Technology, Luoyang, China; Information Engineering College, Henan University of Science and Technology, Luoyang, China; Information Engineering College, Henan University of Science and Technology, Luoyang, China; Information Engineering College, Henan University of Science and Technology, Luoyang, China; Information Engineering College, Henan University of Science and Technology, Luoyang, China",2017,National Natural Science Foundation of China(grant numbers:U1604153); China Scholarship Council(grant numbers:201608410233); International Science and Technology Cooperation Project of Henan Province(grant numbers:162102410021); Program for Innovative Research Team (in Science and Technology) in University of Henan Province(grant numbers:14IRTSTHN021); ,Energy feature;image classification;rotation invariance;texture representation;wavelet transform,Wavelet transforms;Feature extraction;Training;Robustness;Image texture;Databases
F. Iutzeler,"Laboratoire Jean Kuntzmann, Université Grenoble Alpes, Grenoble, France",2017,,Alternating direction method of multipliers (ADMM);distributed algorithms;gossiping;median;quantile,Signal processing algorithms;Optimization;Linear programming;Nickel;Convergence;Robustness;Algorithm design and analysis
C. Li; Y. Hou; P. Wang; W. Li,"School of Electronic Information Engineering, Tianjin University, Tianjin, China; School of Electronic Information Engineering, Tianjin University, Tianjin, China; Advanced Multimedia Research Lab, University of Wollongong, Wollongong, NSW, Australia; Advanced Multimedia Research Lab, University of Wollongong, Wollongong, NSW, Australia",2017,National Natural Science Foundation of China(grant numbers:61571325); Tianjin Science and Technology Pillar Program(grant numbers:15ZCZD GX001900); ,Action recognition;convolutional neural networks (ConvNets);joint distance maps (JDM),Skeleton;Training;Legged locomotion;Image color analysis;Image recognition;Neural networks;Three-dimensional displays
Z. Wen; B. Hou; L. Jiao,"Key Laboratory of Intelligent Perception and Image Understanding of Ministry of Education, International Research Center for Intelligent Perception and Computation, Joint International Research Laboratory of Intelligent Perception and Computation, Xidian University, Xi’an, Shaanxi, China; Key Laboratory of Intelligent Perception and Image Understanding of Ministry of Education, International Research Center for Intelligent Perception and Computation, Joint International Research Laboratory of Intelligent Perception and Computation, Xidian University, Xi’an, Shaanxi, China; Key Laboratory of Intelligent Perception and Image Understanding of Ministry of Education, International Research Center for Intelligent Perception and Computation, Joint International Research Laboratory of Intelligent Perception and Computation, Xidian University, Xi’an, Shaanxi, China",2017,"National Natural Science Foundation of China(grant numbers:61671350,61173090,61072106,61271302); National Research Foundation for the Doctoral Program of Higher Education of China(grant numbers:20130203110009); National Basic Research Program (973 Program) of China(grant numbers:2013CB329402); ",Greedy pursuit;joint sparse recovery;multiple measurement vectors;multiple signal classification (MUSIC);semisupervised classification,Multiple signal classification;Classification algorithms;Pattern classification;Computational efficiency;Atomic measurements;Iterative methods;Machine learning;Semisupervised learning
T. -M. Ma,"Shanghai Engineering Center for Microsatellites, Chinese Academy of Sciences, Shanghai, China",2017,"National Natural Science Foundation of China(grant numbers:61601296,61671304,61601295); Shanghai Sailing Program(grant numbers:16YF1411000); ",Frequency-selective fading channel;intercarrier interference (ICI);orthogonal frequency division multiplexing (OFDM);phase rotated conjugate cancellation (PRCC),OFDM;Frequency-selective fading channels;Data communication;Simulation;Receivers;Frequency division multiplexing
S. Ye; J. Sun; E. Aboutanios,"School of Electrical Engineering and Telecommunications, University of New South Wales, Sydney, NSW, Australia; School of Electrical Engineering and Telecommunications, University of New South Wales, Sydney, NSW, Australia; School of Electrical Engineering and Telecommunications, University of New South Wales, Sydney, NSW, Australia",2017,,Fourier coefficients;frequency estimation;Interpolation algorithm;real sinusoid,Estimation;Signal processing algorithms;Convergence;Frequency estimation;Algorithm design and analysis;Signal to noise ratio;Discrete Fourier transforms
H. Zhu; M. Wang; K. -V. Yuen; H. Leung,"Automotive Electronics and Embedded System Engineering Research Center, Department of Automation, Chongqing University of Posts and Telecommunications, Chongqing, China; Automotive Electronics and Embedded System Engineering Research Center, Department of Automation, Chongqing University of Posts and Telecommunications, Chongqing, China; Faculty of Science and Technology, University of Macau, Macao, China; Department of Electrical and Computer Engineering, University of Calgary, Calgary, Alberta, Canada",2017,"National Natural Science Foundation of China(grant numbers:61301033); Science and Technology Development Fund of the Macau SAR government(grant numbers:019/2016/A1); Scientific and Technological Research Program of Chongqing Municipal Education Commission(grant numbers:KJ1704078); Wenfeng Talents of Chongqing University of Posts and Telecommunications; Innovation Team Project of Chongqing Education Committee(grant numbers:CXTDX201601019); Research Funds of Chongqing University of Posts and Telecommunications(grant numbers:A2012-25,A2012-81); Mobility Grant with China; UK Royal Society; ",Coherent point drift (CPD);Gaussian mixture model (GMM);sensor bias;track-to-track association,Target tracking;Radar tracking;Signal processing algorithms;Time measurement;Gaussian mixture model;Linear programming
F. E. D. Raimondi; P. Comon,"GIPSA-Lab, CNRS, Université Grenoble Alpes, Grenoble, France; GIPSA-Lab, CNRS, Université Grenoble Alpes, Grenoble, France",2017,ERC; DECODA(grant numbers:AdG-2013-320594); ,Directional arrays;directivity;directions of arrival (DoA) estimation;gain;patterns;smart antennas;tensor,Tensile stress;Direction-of-arrival estimation;Estimation;Spatial diversity;Sensor arrays;Array signal processing
J. Benesty; C. Paleologu; S. Ciochină,"INRS-EMT, University of Quebec, Montreal, QC, Canada; Department of Telecommunications, University Politehnica of Bucharest, Bucharest, Romania; Department of Telecommunications, University Politehnica of Bucharest, Bucharest, Romania",2017,UEFISCDI Romania(grant numbers:PN-II-RU-TE-2014-4-1880); ,Bilinear forms;iterative algorithm;multiple-input/single-output (MISO) system;system identification;Wiener filter,Spatiotemporal phenomena;Context;MISO;Covariance matrices;Wiener filters;Context modeling
L. Xu; R. Tao; F. Zhang,"School of Mathematics and Statistics, Beijing Institute of Technology, Beijing Key Laboratory of Fractional Signals and Systems, Beijing, China; Department of Electronic Engineering, Beijing Institute of Technology, Beijing Key Laboratory of Fractional Signals and Systems, Beijing, China; Department of Electronic Engineering, Beijing Institute of Technology, Beijing Key Laboratory of Fractional Signals and Systems, Beijing, China",2017,"National Natural Science Foundation of China(grant numbers:61331021,61421001,61571042); ",Consistent sampling;effective reconstruction;linear canonical transform (LCT);multichannel sampling,Transforms;Distortion measurement;Distortion;Multiplexing;Wireless communication;Limiting
A. Wang; M. Wang,"College of Computer Science, Sichuan University, Chengdu, China; College of Computer Science, Sichuan University, Chengdu, China",2017,"National Science Foundation of China(grant numbers:61025005); National Key Research and Development Program of China(grant numbers:2016YFB0700802,2016YFB0800600); The Innovative Youth Projects of Ocean Remote Sensing Engineering Technology Research Center of State Oceanic Administration of China(grant numbers:2015001); ",Minimum barrier distance (MBD);RGB-D image;saliency fusion;saliency map;salient object detection,Object detection;Two dimensional displays;Three-dimensional displays;Optimization;Transforms;Signal processing algorithms;Image color analysis
R. Tong; Z. Ye,"Department of Electronic Engineering and Information Science, University of Science and Technology of China, Hefei, China; Department of Electronic Engineering and Information Science, University of Science and Technology of China, Hefei, China",2017,National Natural Science Foundation of China(grant numbers:61671418); ,A higher order subspace algorithm (HOSA);signal/noise covariance matrix;spatially white/colored noise,Speech;Tensile stress;Covariance matrices;Speech processing;Noise measurement;Eigenvalues and eigenfunctions;Colored noise
H. H. Dam,"Department of Mathematics and Statistics, Curtin University, Bentley, WA, Australia",2017,,Filter bank;optimal design;oversampled,Prototypes;Iterative methods;Distortion;Frequency response;Passband;Cost function
D. Ciuonzo; P. S. Rossi; P. Willett,"Network Measurement and Monitoring (NM2) s.r.l., Naples, Italy; Department of Electronic Systems, Norwegian University of Science and Technology, Trondheim, Norway; Department of Electrical and Computer Engineering, University of Connecticut, Storrs, CT, USA",2017,,Decentralized detection;generalized likelihood ratio test (GLRT);Rao test;threshold optimization;wireless sensor network (WSN),Wireless sensor networks;Sensor fusion;Computational complexity;Optimization;Light rail systems;Probability density function
J. Zheng; R. Chen,"State Key Laboratory of ISN, Xidian University, Xian, China; State Key Laboratory of ISN, Xidian University, Xian, China",2017,National Natural Science Foundation of China(grant numbers:61671340); Fundamental Research Funds for the Central Universities(grant numbers:JB160113); ,Capacity;intercarrier interference (ICI);index modulation (IM);orthogonal frequency division multiplexing (OFDM);particle swarm optimization (PSO),OFDM;Modulation;Indexes;Optimization;Interference;Doppler effect;Particle swarm optimization
S. Chlaily; C. Ren; P. -O. Amblard; O. Michel; P. Comon; C. Jutten,"GIPSA-Lab, UMR CNRS 5216, Université de Grenoble Alpes, Saint-Martin-d’Héres, France; SONDRA, CentraleSupélec, Gif-sur-Yvette Cedex, France; GIPSA-Lab, UMR CNRS 5216, Université de Grenoble Alpes, Saint-Martin-d’Héres, France; GIPSA-Lab, UMR CNRS 5216, Université de Grenoble Alpes, Saint-Martin-d’Héres, France; GIPSA-Lab, UMR CNRS 5216, Université de Grenoble Alpes, Saint-Martin-d’Héres, France; GIPSA-Lab, UMR CNRS 5216, Université de Grenoble Alpes, Saint-Martin-d’Héres, France",2017,CHESS(grant numbers:AdG-2012-320684); DECODA(grant numbers:AdG-2013-320594); ,Estimation;excess mean square error (MSE);mismatched Gaussian channel;mismatched input;mutual information;relative entropy,Entropy;Estimation;Mutual information;Channel estimation;Data models;Mean square error methods
Y. Wang; W. Xia; Z. He,"School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China",2017,"National Natural Science Foundation of China(grant numbers:61671137,61101173,61371184,61401062); ",Asymptotic performance;constant false alarm rate (CFAR) detection;heterogeneous clutter;knowledge-aided radar detection,Maximum likelihood estimation;Training;Covariance matrices;Detectors;Clutter;Mathematical model;Radar detection
S. Wilson; C. K. Mohan,"Visual Learning and Intelligence Labs, Department of Computer Science and Engineering, Indian Institute of Technology Hyderabad, Hyderabad, India; Visual Learning and Intelligence Labs, Department of Computer Science and Engineering, Indian Institute of Technology Hyderabad, Hyderabad, India",2017,Indian Institute of Technology Hyderabad; ,Coherency;dictionary learning;sparse coding,Dictionaries;Sparse matrices;Matching pursuit algorithms;Coherence;Optimization;Signal processing algorithms;Encoding
H. Qiao; P. Pal,"Department of Electrical and Computer Engineering, University of California, San Diego, CA, USA; Department of Electrical and Computer Engineering, University of California, San Diego, CA, USA",2017,"NSF; CPS Synergy(grant numbers:1544798); University of California, San Diego; ",Coarrays;maximum-likelihood direction-of-arrival (DOA) estimation;nested and coprime arrays;nuclear norm minimization;superresolution,Maximum likelihood estimation;Direction-of-arrival estimation;Multiple signal classification;Covariance matrices;Sensor arrays
H. Kim; S. Jeon; S. Lee; J. Paik,"Department of Image, Chung-Ang University, Seoul, South Korea; Department of Image, Chung-Ang University, Seoul, South Korea; Multimedia Computing Lab, Chung-Ang University, Seoul, South Korea; Department of Image Engineering, Chung-Ang University, Seoul, South Korea",2017,"Institute for Information and Communications Technology Promotion; Korea government; Ministry of Science, ICT and Future Planning(grant numbers:B0101-16-0525); Commercializations Promotion Agency; MSIP, Sports and Tourism and Korea Creative Content Agency; Culture Technology Research and Development Program(grant numbers:R2014040014); ",Discriminative sparse learning;sparse representation;visual tracking,Target tracking;Optimization;Visualization;Linear programming;Videos;Sparse matrices;Symmetric matrices
Q. -Q. Chen; Y. -J. Zhang,"Department of Electronic Engineering, Tsinghua University, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China",2017,National Nature Science Foundation(grant numbers:61171118); ,Action recognition;representation learning;sequential segment networks (SSNs);temporal structure,Videos;Image segmentation;Optical imaging;Training;Network architecture;Histograms;Standards
M. Cobos; M. García-Pineda; M. Arevalillo-Herráez,"Departament d’Informàtica, Universitat de València, Burjassot, Spain; Departament d’Informàtica, Universitat de València, Burjassot, Spain; Departament d’Informàtica, Universitat de València, Burjassot, Spain",2017,"Spanish Ministry of Economy and Competitiveness(grant numbers:TEC2012-37945-C02-02,BIA2016-76957-C3-1-R); FEDER; ",Acoustic source localization;generalized cross-correlation functions with phase transform (GCC-PHAT);passband signals;steered response power phase transform (SRP-PHAT),Microphones;Meters;Acoustics;Signal representation;Bandwidth;Transforms;Speech
T. Bendory; P. Sidorenko; Y. C. Eldar,"Program in Applied and Computational Mathematics, Princeton University, Princeton, NJ, USA; Department of Physics and Solid State Institute, Technion—Israel Institute of Technology, Haifa, Israel; Department of Electrical Engineering, Technion—Israel Institute of Technology, Haifa, Israel",2017,European Union's Horizon 2020 research and innovation program(grant numbers:646804-ERCCOG-BNYQ); Israel Science Foundation(grant numbers:335/14); Andrew and Erna Finci Viterbi Fellowship; ,Frequency-resolved optical gating (FROG);phase retrieval;quartic system of equations;ultrashort laser pulse measurements,Pulse measurements;Power measurement;Measurement by laser beam;Extraterrestrial measurements;Delays;Optical pulse generation;Phase measurement
Q. Ke; S. An; M. Bennamoun; F. Sohel; F. Boussaid,"School of Computer Science and Software Engineering, The University of Western Australia, Crawley, WA, Australia; School of Computer Science and Software Engineering, The University of Western Australia, Crawley, WA, Australia; School of Computer Science and Software Engineering, The University of Western Australia, Crawley, WA, Australia; School of Engineering and Information Technology, Murdoch University, Murdoch, WA, Australia; School of Electrical, Electronic and Computer Engineering, The University of Western Australia, Crawley, WA, Australia",2017,"Australian Research Council(grant numbers:DP150100294,DP150104251,DE120102960); ",Convolutional neural networks (CNNs);robust features;3-D action recognition,Skeleton;Feature extraction;Legged locomotion;Three-dimensional displays;Robustness;Hip;Australia
M. T. Vega; D. C. Mocanu; J. Famaey; S. Stavrou; A. Liotta,"Department of Electrical Engineering, Eindhoven University of Technology, Eindhoven, AZ, The Netherlands; Department of Electrical Engineering, Eindhoven University of Technology, Eindhoven, AZ, The Netherlands; iMinds University of Antwerp, Antwerp, Belgium; Faculty of Pure and Applied Sciences, Open University of Cyprus, Nicosia, Cyprus; Department of Electrical Engineering, Eindhoven University of Technology, Eindhoven, AZ, The Netherlands",2017,European Research Council project BROWSE(grant numbers:291632); ICT COST Action 3D-ConTourNet(grant numbers:IC1105); ,Deep learning (DL);multimedia video services;unsupervised learning (UL);video quality assessment,Streaming media;Quality assessment;Video recording;Real-time systems;Measurement;Feature extraction;Machine learning
M. Gholami; M. Alinia,"Department of Mathematical Sciences, Shahrekord University, Shahrekord, Iran; Department of Mathematics, Shahrekord University, Shahrekord, Iran",2017,Research Council of Shahrekord University(grant numbers:94GRD1M584); Institute for Research in Fundamental Sciences(grant numbers:95050065); ,Explicit constructions;girth;low-density parity-check codes from affine permutation matrices (APM-LDPC codes),Parity check codes;Simulation;Decoding;Mathematics;Linear codes;Computers;Hardware
P. Wang; P. V. Orlik; K. Sadamoto; W. Tsujita; Y. Sawa,"Mitsubishi Electric Research Laboratories, Cambridge, MA, USA; Mitsubishi Electric Research Laboratories, Cambridge, MA, USA; Mitsubishi Electric Corporation Advanced Technology R&D Center, Amagasaki City, Japan; Mitsubishi Electric Corporation Advanced Technology R&D Center, Amagasaki City, Japan; Mitsubishi Electric Corporation Advanced Technology R&D Center, Amagasaki City, Japan",2017,,Cramér–Rao bounds (CRB);frequency modulation;parameter estimation;polynomial phase signal (PPS),Frequency modulation;Mixture models;Couplings;Parameter estimation;Indexes;Acceleration;Doppler radar
G. Kanojia; S. Raman,"Electrical Engineering, Indian Institute of Technology Gandhinagar, Gandhinagar, India; Electrical Engineering, Indian Institute of Technology Gandhinagar, Gandhinagar, India",2017,,Photography;random forest;refocusing,Cameras;Apertures;Image reconstruction;Training;Vegetation;Lenses;Principal component analysis
T. K. Moon; J. H. Gunther,"Electrical and Computer Engineering Department, Utah State University, Logan, UT, USA; Electrical and Computer Engineering Department, Utah State University, Logan, UT, USA",2017,,Adaptive filters;Blind source separation,Manifolds;Measurement;Matrix converters;Transfer functions;Covariance matrices;Jacobian matrices;Tensile stress
Y. Zhan; R. Zhang,"University of Science and Technology of China, Department of Electronic Engineering and Information Science, Hefei, China; University of Science and Technology of China, Department of Electronic Engineering and Information Science, Hefei, China",2017,,Blockiness;JPEG images;luminance change;no-reference image quality assessment,Transform coding;Image quality;Databases;Image coding;Discrete cosine transforms;Distortion;Measurement
X. Cao; K. J. R. Liu,"Department of Electrical and Computer Engineering, University of Maryland, College Park, MD, USA; Department of Electrical and Computer Engineering, University of Maryland, College Park, MD, USA",2017,,Distributed decision making;distributed detection;evolutionary game theory;social learning,Games;Detectors;Learning systems;Game theory;Sociology;Statistics;Steady-state
L. Yan; B. Bai; W. Chen; D. O. Wu,"Tsinghua National Laboratory for Information Science and Technology, Department of Electronic Engineering, Tsinghua University, Beijing, China; Future Network Theory Lab, Huawei Technologies Co. Ltd., Shatin, Hong Kong; Tsinghua National Laboratory for Information Science and Technology, Department of Electronic Engineering, Tsinghua University, Beijing, China; Department of Electrical and Computer Engineering, University of Florida, Gainesville, FL, USA",2017,National Natural Science Foundation of China(grant numbers:61401249); ,Chinese new word extraction;iterative algorithm;natural language processing;static/dynamic features;support vector machine,Context;Support vector machines;Feature extraction;Industries;Training;Filtration;Reliability
H. Duan; L. Yang; J. Fang; H. Li,"School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China; National Key Laboratory of Science and Technology on Communications, University of Electronic Science and Technology of China, Chengdu, China; National Key Laboratory of Science and Technology on Communications, University of Electronic Science and Technology of China, Chengdu, China; Department of Electrical and Computer Engineering, Stevens Institute of Technology, Hoboken, NJ, USA",2017,"National Science Foundation of China(grant numbers:61522104,U1530154,61201274); 111 Project(grant numbers:B17008); ",Compressed sensing;inverse-free sparse Bayesian learning (SBL);relaxed evidence lower bound (relaxed-ELBO),Bayes methods;Compressed sensing;Signal processing algorithms;Matching pursuit algorithms;Covariance matrices;Sparse matrices;Computational complexity
Y. Gao; H. Li; B. Himed,"Department of Electrical and Computer Engineering, Stevens Institute of Technology, Hoboken, NJ, USA; Department of Electrical and Computer Engineering, Stevens Institute of Technology, Hoboken, NJ, USA; AFRL/RYMD, Dayton, OH, USA",2017,"subcontract with Matrix Research, Inc.; Air Force Research Laboratory; National Science Foundation(grant numbers:ECCS-1609393); ",Active signals;hybrid system;passive signals;receive beamforming;transmit beamforming,Passive radar;Array signal processing;Interference;Signal to noise ratio;Optimization;Radar antennas
