Authors,Author Affiliations,Publication Year,Funding Information,Author Keywords,IEEE Terms
J. Kim; C. Jung; C. Kim,"School of Electrical Engineering, Korea Advanced Institute of Science and Technology (KAIST), Daejeon, South Korea; Department of Electrical Engineering, Hanbat National University, Daejeon, South Korea; School of Electrical Engineering, Korea Advanced Institute of Science and Technology (KAIST), Daejeon, South Korea",2020,,Super-resolution;blind super-resolution;internal learning,Kernel;Training;Estimation;Convolution;Image color analysis
D. Majorkowska-Mech; A. Cariow,"Faculty of Computer Science and Information Technology, West Pomeranian University of Technology, Szczecin, Poland; Faculty of Computer Science and Information Technology, West Pomeranian University of Technology, Szczecin, Poland",2020,,Discrete linear transforms;discrete fractional Hadamard transform;Kronecker product,Symmetric matrices;Matrix decomposition;Indexes;Matrix converters;Signal processing algorithms;Discrete transforms
S. A. R. Kazemi; R. Amiri; F. Behnia,"Department of Electrical Engineering, Sharif University of Technology, Tehran, Iran; Department of Electrical Engineering, Sharif University of Technology, Tehran, Iran; Department of Electrical Engineering, Sharif University of Technology, Tehran, Iran",2020,,Target localization;synchronization;multiple-input multiple-output (MIMO) radar;time delay measurement;cramer-rao lower bound (CRLB);weighted least squares (WLS) estimation,Clocks;Covariance matrices;Synchronization;Uncertainty;Estimation;Radar antennas
Z. -J. Wu; C. -X. Wang; P. -H. Jiang; Z. -Q. Zhou,"School of Information Science and Engineering, Harbin Institute of Technology, Weihai, China; School of Information Science and Engineering, Harbin Institute of Technology, Weihai, China; School of Opto-Electronic Information Science and Technology, Yantai University, Yantai, China; School of Information Science and Engineering, Harbin Institute of Technology, Weihai, China",2020,National Natural Science Foundation of China(grant numbers:61771160); ,Range-Doppler sidelobe suppression;waveform diversity and design;complementary codes;integer programming,Signal to noise ratio;Doppler shift;Resilience;Signal processing algorithms;Radar;Microsoft Windows
L. Ma; D. Jin; R. Liu; X. Fan; Z. Luo,"School of Software Technology, Dalian University of Technology, Dalian, China; School of Software Technology, Dalian University of Technology, Dalian, China; Dalian University of Technology, Dalian, China; Dalian University of Technology, Dalian, China; School of Software Technology, Dalian University of Technology, Dalian, China",2020,"National Natural Science Foundation of China(grant numbers:61922019,61733002,61672125,61772105); LiaoNing Revitalization Talents Program(grant numbers:XLYC1807088); Fundamental Research Funds for the Central Universities(grant numbers:DUT19TD19); Fundamental Research Funds for the Central Universities; ",Exposure correction;illumination estimation;image enhancement,Lighting;Network architecture;Signal processing algorithms;Image enhancement;Kernel;Face detection
G. Essl,"Department of Mathematical Sciences, University of Wisconsin, Milwaukee, USA",2020,John Simon Guggenheim Memorial Foundation; ,IIR filters;topological filters;sheaves,Linear systems;Topology;Finite impulse response filters;IIR filters;Face;Digital signal processing
L. Jia; K. Jia; X. Fan,"Faculty of Information Technology, Beijing University of Technology, Beijing, China; Faculty of Information Technology, Beijing University of Technology, Beijing, China; School of Computer Science, Harbin Institute of Technology, Harbin, China",2020,National Natural Science Foundation of China(grant numbers:61901012); National Natural Science Foundation of China(grant numbers:61672064); ,H.265/HEVC hierarchical coding;quantization parameter cascading (QPC);rate-distortion (R-D) model;adaptive Lagrangian multiplier,Adaptation models;Encoding;Quantization (signal);Distortion;Predictive models;Video coding;Rate-distortion
H. Qiao,"University of Michigan-Shanghai Jiao Tong University Joint Institute, Shanghai, China",2020,Shanghai Sailing Program(grant numbers:20YF1421000); ,Sum of complex sinusoids;order selection;non-asymptotic analysis of eigenvalues;threshold-based algorithm,Eigenvalues and eigenfunctions;Noise measurement;Random variables;Upper bound;Estimation;Additives;Atmospheric measurements
G. -J. Chou; R. -Z. Wang,"Department of Computer Science & Engineering, Yuan Ze University, Taoyuan City, Taiwan 320; Department of Computer Science & Engineering, Yuan Ze University, Taoyuan City, Taiwan 320",2020,,Barcode;QR code;nested QR code;two-layer image,Standards;Encoding;Color;Smart phones;Visualization;Reed-Solomon codes
E. Fonseca; S. Hershey; M. Plakal; D. P. W. Ellis; A. Jansen; R. C. Moore,"Music Technology Group, Universitat Pompeu Fabra, Barcelona, Spain; Google Research, New York, USA; Google Research, New York, USA; Google Research, New York, USA; Google Research, New York, USA; Google Research, New York, USA",2020,Google Research; ,Sound event recognition;label noise;missing labels;teacher-student;loss masking,Computational modeling;Training;Predictive models;Measurement;Ontologies;Computer architecture;Optimization
R. Muralishankar; D. Ghosh; S. Gurugopinath,"School of Engineering and Technology, CMR University, Bengaluru, India; Department of Electronics and Communication Engineering, PES University, Bengaluru, India; Department of Electronics and Communication Engineering, PES University, Bengaluru, India",2020,,Frequency domain long-term differential entropy;Mel-DCT;Mel-frequency;modified Mel-DCT;voice activity detection,Feature extraction;Mel frequency cepstral coefficient;Discrete cosine transforms;Frequency response;Switches;Voice activity detection;Entropy
Z. Yu; X. Li; X. Niu; J. Shi; G. Zhao,"Center for Machine Vision and Signal Analysis (CMVS), University of Oulu, Oulu, Finland; Center for Machine Vision and Signal Analysis (CMVS), University of Oulu, Oulu, Finland; Key Laboratory of Intelligent Information Processing, Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China; School of Software Engineering, Xi’an Jiaotong University, Xi’an, China; School of Information and Technology, Northwest University, Xi’an, China",2020,National Natural Science Foundation of China(grant numbers:61772419); Academy of Finland(grant numbers:316765); ICT 2023 project(grant numbers:328115); Infotech Oulu; ,RPPG;heart rate;neural architecture search,Heart rate;Convolution;Computer architecture;Frequency-domain analysis;Videos;Lighting
N. R. de Oliveira; D. S. V. Medeiros; D. M. F. Mattos,"Graduate Program in Electrical and Telecommunications Engineering, Universidade Federal Fluminense (UFF), Niterói, Brazil; Graduate Program in Electrical and Telecommunications Engineering, Universidade Federal Fluminense (UFF), Niterói, Brazil; Graduate Program in Electrical and Telecommunications Engineering, Universidade Federal Fluminense (UFF), Niterói, Brazil",2020,Conselho Nacional de Desenvolvimento Científico e Tecnológico; Coordenação de Aperfeiçoamento de Pessoal de Nível Superior; RNP; Fundação Carlos Chagas Filho de Amparo à Pesquisa do Estado do Rio de Janeiro; Fundação de Amparo à Pesquisa do Estado de São Paulo(grant numbers:2018/23062-5); ,Fake news detection;one-class SVM,Databases;Support vector machines;Twitter;Training;Natural language processing;Proposals
Y. Guo; Y. Luo; Z. He; J. Huang; J. Chen,"School of Software Engineering, South China University of Technology, Guangzhou, China; School of Software Engineering, South China University of Technology, Guangzhou, China; School of Software Engineering, South China University of Technology, Guangzhou, China; School of Computer Science, South China Normal University, Guangzhou, China; School of Software Engineering, South China University of Technology, Guangzhou, China",2020,Guangdong Basic and Applied Basic Research Foundation(grant numbers:2019B1515130001); Guangdong Special Branch Plans Young Talent with Scientific and Technological Innovation(grant numbers:2016TQ03X445); Guangzhou Science and Technology Planning Project(grant numbers:201904010197); Natural Science Foundation of Guangdong Province(grant numbers:2016A030313437); ,Neural Architecture Search;Super-Resolution,Computer architecture;Microprocessors;Computational modeling;Convolution;Training;Interpolation;Aerospace electronics
M. Saini; U. Satija; M. D. Upadhayay,"Department of Electrical Engineering, Shiv Nadar University, Greater Noida, India; Department of Electrical Engineering, Indian Institute of Technology Patna, Bihar, India; Department of Electrical Engineering, Shiv Nadar University, Greater Noida, India",2020,,Electroencephalogram (EEG);distortion measures;wavelet subband energy;wavelet entropy,Task analysis;Workstations;Stochastic processes;Programming;Uncertainty;Approximation methods;Reactive power
X. Wang; G. Liu; W. Zhang; Q. Liu,"B-DAT, School of Automation, Nanjing University of Information Science and Technology, Nanjing, China; B-DAT and CICAEET, School of Automation, Nanjing University of Information Science and Technology, Nanjing, China; SenseTime Research, Hong Kong; B-DAT, School of Automation, Nanjing University of Information Science and Technology, Nanjing, China",2020,"New Generation AI Major Project of Ministry of Science and Technology of China(grant numbers:2018AAA0102501); National Natural Science Foundation of China(grant numbers:61825601,61532009); SenseTime Research Fund; ",Matrix completion;identifiability measure;self-validation;isomeric condition,Matrix decomposition;Pollution measurement;Motion pictures;Databases;Training;Automation
C. Zheng; L. Zhu; S. Zhang; H. Zhang,"School of Information Science and Engineering, Shandong Normal University, Jinan, China; School of Information Science and Engineering, Shandong Normal University, Jinan, China; Westa College, Southwestern University, Chongqing, China; School of Information Science and Engineering, Shandong Normal University, Jinan, China",2020,"National Natural Science Foundation of China(grant numbers:61802236,61772322,U1836216); Natural Science Foundation of Shandong Province(grant numbers:ZR2019QF002); Major Fundamental Research Project of Shandong, China(grant numbers:ZR2019ZD03); Youth Innovation Project of Shandong Universities, China(grant numbers:2019KJN040); Taishan Scholar Project of Shandong Province(grant numbers:ts20190924); ",Multi-modal hashing;parameter-free;fast discrete optimization;adaptive weights,Optimization;Adaptation models;Training;Semantics;Principal component analysis;Binary codes;Quantization (signal)
Z. Pan; S. Wang; M. Zhu; Y. Li,"School of Information and Electronics, Beijing Institute of Technology, Beijing, China; Northern Institute of Electronic Equipment, Beijing, China; School of Information and Electronics, Beijing Institute of Technology, Beijing, China; School of Information and Electronics, Beijing Institute of Technology, Beijing, China",2020,"National Natural Science Foundation of China(grant numbers:61901032,61976019); ",LPI radar signals;overlapping signal recognition;multi-instance multi-label learning;deep convolutional neural network,Radar;Modulation;Signal to noise ratio;Feature extraction;Robustness;Task analysis;Training
X. Xu; Y. Sun; J. Liu; B. Wohlberg; U. S. Kamilov,"Department of Computer Science and Engineering, Washington University in St. Louis, St. Louis, USA; Department of Computer Science and Engineering, Washington University in St. Louis, St. Louis, USA; Department of Electrical and Systems Engineering, Washington University in St. Louis, St. Louis, USA; the Theoretical Division, Los Alamos National Laboratory, Los Alamos, USA; Department of Computer Science and Engineering and also with the Department of Electrical and Systems Engineering, Washington University in St. Louis, St. Louis, USA",2020,NSF(grant numbers:CCF-1813910); Laboratory Directed Research and Development Program of Los Alamos National Laboratory(grant numbers:20200061DR); ,Plug-and-play priors;inverse problems;computational imaging;iterative shrinkage/thresholding algorithm (ISTA);MMSE estimation;deep learning,Convergence;Signal to noise ratio;AWGN;Compressed sensing;Estimation;Hidden Markov models;Signal processing algorithms
S. Mandelli; D. Cozzolino; P. Bestagini; L. Verdoliva; S. Tubaro,"Dipartimento di Elettronica, Informazione e Bioingegneria, Politecnico di Milano, Milan, Italy; Dipartimento di Ingegneria Elettrica e Tecnologie dell’Informazione, University Federico II of Naples, Naples, Italy; Dipartimento di Elettronica, Informazione e Bioingegneria, Politecnico di Milano, Milan, Italy; Dipartimento di Ingegneria Industriale, University Federico II of Naples, Naples, Italy; Dipartimento di Elettronica, Informazione e Bioingegneria, Politecnico di Milano, Milan, Italy",2020,"DARPA and AFRL(grant numbers:FA8750-16-2-0173); PREMIER; Italian Ministry of Education, University, and Research(grant numbers:PRIN 2017); ",,Correlation;Cameras;Training;Computational modeling;Image coding;Standards;Databases
Q. Zou; H. Zhang; D. Cai; H. Yang,"Beijing University of Posts and Telecommunications, Beijing, China; Guangdong University of Technology, Guangzhou, China; College of Cyber Security, Jinan University, Guangzhou, China; Beijing University of Posts and Telecommunications, Beijing, China",2020,BUPT Excellent Ph.D. Students Foundation(grant numbers:CX2020107); Guangdong Basic and Applied Basic Research Foundation(grant numbers:2020A1515010526); Guangzhou Municipal Science and Technology Project(grant numbers:201904010297); ,Message passing;joint user activity;channel and data estimation;low-precision ADC;Bayesian inferences,Estimation;Channel estimation;Approximation algorithms;Signal processing algorithms;Manganese;Massive MIMO;Compounds
T. Bao; H. -C. Yang; M. O. Hasna,"Electrical and Computer Engineering Department, University of Victoria, Victoria, Canada; Electrical and Computer Engineering Department, University of Victoria, Victoria, Canada; Electrical Engineering Department, Qatar University, Doha, Qatar",2020,Natural Sciences and Engineering Research Council of Canada; Qatar University(grant numbers:QUSM-CENG-2018-1); ,Physical layer security;random beamforming;stochastic geometry;user scheduling;secrecy outage probability,Array signal processing;Signal to noise ratio;Manganese;Closed-form solutions;Random variables;Eavesdropping
H. -M. Wang; J. Bai; L. Dong,"School of Information and Communication Engineering and the Ministry of Education Key Laboratory for Intelligent Networks and Network Security, Xi’an Jiaotong University, Xi’an, China; School of Information and Communication Engineering and the Ministry of Education Key Laboratory for Intelligent Networks and Network Security, Xi’an Jiaotong University, Xi’an, China; School of Information and Communication Engineering and the Ministry of Education Key Laboratory for Intelligent Networks and Network Security, Xi’an Jiaotong University, Xi’an, China",2020,"National Natural Science Foundation of China(grant numbers:61941118,61941105); ",Physical layer security;intelligent reflecting surface;secrecy rate;oblique manifold,Manifolds;Optimization;Artificial intelligence;Array signal processing;Quality of service;Security;MISO communication
R. Gao; F. Tronarp; S. Särkkä,"Department of Electrical Engineering and Automation, Aalto University, Espoo, Finland; Department of Computer Science, Tübingen University, Tübingen, Germany; Department of Electrical Engineering and Automation, Aalto University, Espoo, Finland",2020,Academy of Finland; ,Constrained state estimation;inequality constraint;variable splitting;Kalman filtering and smoothing,Kalman filters;Optimization;Markov processes;State estimation;State-space methods;Minimization;Computational modeling
Y. Zhou; X. Tian; H. Li,"Department of Electrical and Computer Engineering, National University of Singapore, Singapore; Department of Electrical and Computer Engineering, National University of Singapore, Singapore; Department of Electrical and Computer Engineering, National University of Singapore, Singapore",2020,"Human-Robot Interaction Phase 1; National Robotics Programme; National Research Foundation(grant numbers:192 25 00054); AI Speech Lab; AI Singapore Programme; NRF Singapore(grant numbers:AISG-100E-2018-006); Human Robot Collaborative AI for AME, NRF Singapore(grant numbers:A18A2b0046); NUS Research Scholarship; Deutsche Forschungsgemeinschaft; Germany's Excellence Strategy; ",Cross-lingual voice conversion (xVC);multi-task learning (MTL);WaveRNN;integrated architecture,Vocoders;Pipelines;Generators;Linguistics;Acoustics;Training;Task analysis
Z. Wang; F. Nie; C. Zhang; R. Wang; X. Li,"School of Computer Science and Center for Optical Imagery Analysis and Learning, Northwestern Polytechnical University, Xi’an, China; School of Computer Science and Center for Optical Imagery Analysis and Learning, Northwestern Polytechnical University, Xi’an, China; School of Computer Science and Center for Optical Imagery Analysis and Learning, Northwestern Polytechnical University, Xi’an, China; School of Computer Science and Center for Optical Imagery Analysis and Learning, Northwestern Polytechnical University, Xi’an, China; School of Computer Science and Center for Optical Imagery Analysis and Learning, Northwestern Polytechnical University, Xi’an, China",2020,"National Basic Research Program of China (973 Program)(grant numbers:2018YFB1403501); National Natural Science Foundation of China(grant numbers:61936014,61772427,61751202); Fundamental Research Funds for the Central Universities(grant numbers:G2019KY0501); ",Robust dimension reduction;capped  $\ell _p$ -norm;non-convex optimization;image classification,Robustness;Signal processing algorithms;Optimization;Dimensionality reduction;Training;Iterative algorithms;Convergence
T. Liu; R. Zhao; J. Xiao; K. -M. Lam,"Department of Electronic and Information Engineering, The Hong Kong Polytechnic University, Kowloon, Hong Kong; Department of Electronic and Information Engineering, The Hong Kong Polytechnic University, Kowloon, Hong Kong; Department of Electronic and Information Engineering, The Hong Kong Polytechnic University, Kowloon, Hong Kong; Department of Electronic and Information Engineering, The Hong Kong Polytechnic University, Kowloon, Hong Kong",2020,,Egocentric activity recognition;knowledge distillation;two-branch networks;motion representation,Optical imaging;Optical network units;Optical signal processing;Optical losses;Training;Measurement
W. Hao; S. Pang; J. Zhu; Y. Li,"School of Software Engineering, Xi’an Jiaotong University, Xi’an, China; School of Software Engineering, Xi’an Jiaotong University, Xi’an, China; School of Software Engineering, Xi’an Jiaotong University, Xi’an, China; School of Software Engineering, Xi’an Jiaotong University, Xi’an, China",2020,National Natural Science Foundation of China(grant numbers:61972312); Key Research and Development Projects of Shaanxi Province(grant numbers:2020GY-002); China Postdoctoral Science Foundation(grant numbers:2019M653335); ,Hypergraph regularization;spectral clustering;multi-view,Laplace equations;Adaptation models;Benchmark testing;Robustness;Linear programming;Closed-form solutions;Data models
J. Wan; F. Zhu,"School of Civil and Environmental Engineering, Nanyang Technological University, Singapore; School of Civil and Environmental Engineering, Nanyang Technological University, Singapore",2020,Singapore Ministry of Education Academic Research Fund(grant numbers:2 MOE2017-T2-1-029); ,Cost-sensitive learning;canonical correlation analysis;semi-supervised;multi-view,Correlation;Training data;Loss measurement;Optimization;Semantics;Hafnium;Propagation losses
S. Huang; Y. -M. Pun; A. M. -C. So; K. Yang,"Department of Systems Engineering and Engineering Management, The Chinese University of Hong Kong, Hong Kong; Department of Systems Engineering and Engineering Management, The Chinese University of Hong Kong, Hong Kong; Department of Systems Engineering and Engineering Management, The Chinese University of Hong Kong, Hong Kong; School of Telecommunications Engineering, Xidian University, Xi’an, China",2020,CUHK Research Sustainability of Major RGC Funding Schemes(grant numbers:3133236); ,Geolocation;ionosphere;quasi-parabolic model;time-difference of arrival;gradient descent,Ionosphere;Geology;Sensors;Earth;Signal processing algorithms;Mathematical model;Geometry
A. A. Rontogiannis; P. V. Giampouras; K. D. Koutroumbas,"Space Applications and Remote Sensing of the National Observatory of Athens, Institute for Astronomy, Astrophysics, Penteli, Greece; Space Applications and Remote Sensing of the National Observatory of Athens, Institute for Astronomy, Astrophysics, Penteli, Greece; Space Applications and Remote Sensing of the National Observatory of Athens, Institute for Astronomy, Astrophysics, Penteli, Greece",2020,Horizon 2020 Marie-Skłodowska-Curie Global Fellowship(grant numbers:844290); ,Matrix factorization;online processing;low-rank;sparse;iteratively reweighted least squares;alternating minimization;robust PCA,Sparse matrices;Signal processing algorithms;Minimization;Linear programming;Matrix decomposition;Robustness;Principal component analysis
S. Zhang; H. Han; X. Jin; Y. Xia,"School of Information Science and Technology, Southwest Jiaotong University, Chengdu, China; School of Computer Science, Sichuan Normal University, Chengdu, China; Nuclear Power Institute of China, Chengdu, China; School of Information Science and Engineering, Southeast University, Nanjing, China",2020,"National Natural Science Foundation of China(grant numbers:61801401,61701331,61771124); Fundamental Research Funds for the Central Universities(grant numbers:2682018CX22); Zhi Shan Young Scholar Program of Southeast University; ",Complex NLMS;complementary mean-square;pseudo-energy-conservation;transient analysis;steady-state analysis,Steady-state;Signal processing algorithms;Mean square error methods;Transient analysis;Covariance matrices;Energy conservation;Approximation algorithms
A. Javaheri; C. Brites; F. Pereira; J. Ascenso,"University of Lisbon - Instituto Superior Técnico and Instituto de Telecomunicações, Lisbon, Portugal; University of Lisbon - Instituto Superior Técnico and Instituto de Telecomunicações, Lisbon, Portugal; University of Lisbon - Instituto Superior Técnico and Instituto de Telecomunicações, Lisbon, Portugal; University of Lisbon - Instituto Superior Técnico and Instituto de Telecomunicações, Lisbon, Portugal",2020,Fundação para a Ciência e a Tecnologia; Progressive Point Cloud Representation(grant numbers:PTDC/EEI-PRO/7237/2014); ,Point cloud;quality assessment;geometry;  $Mahalanobis$   distance;point to distribution,Geometry;Covariance matrices;Three-dimensional displays;Encoding;Correlation;Euclidean distance
P. He; S. He; Z. Yang; P. Huang,"National Laboratory of Radar Signal Processing, Xidian University, Xi'an, China; Communication and Information Engineering College, Xi'an University of Science and Technology, Xi'an, China; National Laboratory of Radar Signal Processing, Xidian University, Xi'an, China; School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University, Shanghai, China",2020,"National Natural Science Foundation of China(grant numbers:61671352,61801373); Innovational Foundation of Shanghai Academy of Space Technology(grant numbers:SAST2018043,SAST2019036); ",Bistatic radar;space-time adaptive processing;sparse recovery;offset grid;mesh split,Clutter;Dictionaries;Signal processing algorithms;Estimation;Matching pursuit algorithms;Bistatic radar;Frequency-domain analysis
Z. Zheng; C. Yang; W. -Q. Wang; H. C. So,"School of Information, and Communication Engineering, University of Electronic Science, and Technology of China, Chengdu, China; School of Information, and Communication Engineering, University of Electronic Science, and Technology of China, Chengdu, China; School of Information, and Communication Engineering, University of Electronic Science, and Technology of China, Chengdu, China; Department of Electrical Engineering, City University of Hong Kong, Kowloon Tong, Hong Kong",2020,"National Natural Science Foundation of China(grant numbers:61701081); Sichuan Science, and Technology Program(grant numbers:2019YJ0191); ",DOA estimation;nested array;mutual coupling;mutual coupling matrix (MCM);joint sparse recovery,Mutual coupling;Direction-of-arrival estimation;Estimation;Covariance matrices;Sensor arrays;Manifolds
J. Guo; H. Chen; S. Chen,"Fujian Provincial Key Laboratory of Intelligent Identification and Control of Complex Dynamic Systems, Fujian Institute of Research on the Structure of Matter, Chinese Academy of Sciences, Fuzhou, China; Fujian Provincial Key Laboratory of Intelligent Identification and Control of Complex Dynamic Systems, Fujian Institute of Research on the Structure of Matter, Chinese Academy of Sciences, Fuzhou, China; Fujian Provincial Key Laboratory of Intelligent Identification and Control of Complex Dynamic Systems, Fujian Institute of Research on the Structure of Matter, Chinese Academy of Sciences, Fuzhou, China",2020,National Science Foundation; Distinguished Yong Scholars of Fujian(grant numbers:2018J06019); National Natural Science Foundation of China(grant numbers:61703388); Youth Innovation Promotion Association; Chinese Academy of Sciences; ,Approximate linear dependency;forgetting factor;kernel recursive least squares;nonstationary time series;online prediction;quantized kernel recursive least squares,Signal processing algorithms;Kernel;Prediction algorithms;Heuristic algorithms;Time series analysis;Dictionaries;Approximation algorithms
D. H. N. Nguyen,"Department of Electrical and Computer Engineering, San Diego State University, San Diego, USA",2020,San Diego State University; ,Channel estimation;dnn;few-bit adcs;mimo;multiuser;nonlinearity;one-bit adcs;training signal design,Channel estimation;Training;MIMO communication;Covariance matrices;Signal design;Channel models;Discrete Fourier transforms
D. Nie; K. Xie; F. Zhou; G. Qiao,"Acoustic Science and Technology Laboratory, College of Underwater Acoustic Engineering, Harbin Engineering University, Harbin, China; Acoustic Science and Technology Laboratory, College of Underwater Acoustic Engineering, Harbin Engineering University, Harbin, China; Acoustic Science and Technology Laboratory, College of Underwater Acoustic Engineering, Harbin Engineering University, Harbin, China; Acoustic Science and Technology Laboratory, College of Underwater Acoustic Engineering, Harbin Engineering University, Harbin, China",2020,"National Natural Science Foundation of China(grant numbers:11774074,11974090,61771152); Heilong Jiang Postdoctoral Funds for Scientific Research Initiation(grant numbers:LBH-Q16069); Natural Science Foundation of Heilongjiang Province(grant numbers:YQ2019F002); National Basic Research Program of China (973 Program)(grant numbers:2018YFC0308500); Key Laboratory of Underwater Acoustic Technology(grant numbers:61421081906); ",Cross-correlation;multi-channelization;low SNR;signal detection;time-varying signal,Correlation;Signal to noise ratio;Signal processing algorithms;Signal detection;Detection algorithms;Analytical models;Underwater acoustics
Z. Wang; L. Liu; K. Li,"State Key Laboratory of Complex Electromagnetic Environment Effects on Electronics and Information System, CEMEE, Luoyang, China; College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; Institute of Health Informatics, University College London, London, U.K.",2020,Complex Electromagnetic Environment Effects on Electronics and Information System(grant numbers:CEMEE2020K0103 A); National Mobile Communications Research Laboratory(grant numbers:2019D04); National Natural Science Foundation of China(grant numbers:61801216); Natural Science Foundation of Jiangsu Province(grant numbers:BK20180420); ,Spectrum sensing;cognitive radio netwroks;Markov chain Monte Carlo,Markov processes;Sensors;Convergence;Proposals;Signal processing algorithms;Probability;Monte Carlo methods
S. Vlaski; E. Rizk; A. H. Sayed,"School of Engineering, École Polytechnique Fédérale de Lausanne, Lausanne, Switzerland; School of Engineering, École Polytechnique Fédérale de Lausanne, Lausanne, Switzerland; School of Engineering, École Polytechnique Fédérale de Lausanne, Lausanne, Switzerland",2020,,Online learning;stochastic learning;tracking performance;non-stationary environment,Stochastic processes;Signal processing algorithms;Optimization;Adaptation models;Random variables;Steady-state;Noise measurement
S. Xia; X. Tao; N. Li; S. Wang,"National Engineering Lab for Mobile Network Technologies, Beijing University of Posts and Telecommunications, Beijing, China; National Engineering Lab for Mobile Network Technologies, Beijing University of Posts and Telecommunications, Beijing, China; National Engineering Lab for Mobile Network Technologies, Beijing University of Posts and Telecommunications, Beijing, China; National Engineering Lab for Mobile Network Technologies, Beijing University of Posts and Telecommunications, Beijing, China",2020,"National Key R&D Program of China(grant numbers:2018YFB1801101); National Natural Science Foundation of China(grant numbers:61932005,61941105,61601051); Shenzhen Science and Technology Innovation Commission Free Exploring Basic Research Project(grant numbers:JCYJ20170307172830043); ",NOMA;malicious user detection;CGFF attacks;empirical spectral distribution;lightweight detection,NOMA;Eigenvalues and eigenfunctions;Security;Feeds;Channel estimation;Sensitivity;Sparse matrices
A. Koochakzadeh; P. Pal,"Department of Electrical and Computer Engineering, University of California San Diego, La Jolla, USA; Department of Electrical and Computer Engineering, University of California San Diego, La Jolla, USA",2020,Office of Naval Research(grant numbers:ONR N00014-18-1-2038); National Science Foundation(grant numbers:NSF CAREER ECCS 1700506); ,Compressed arrays;cramér rao bounds;hybrid beamforming;mmwave channel sensing;sparse arrays,Antenna measurements;Sensor arrays;Geometry;Linear antenna arrays;Sparse matrices
S. Li; Q. Li; Z. Zhu; G. Tang; M. B. Wakin,"Department of Electrical Engineering, Colorado School of Mines, Golden, USA; Department of Electrical Engineering, Colorado School of Mines, Golden, USA; Ritchie School of Engineering and Computer Science, University of Denver, Denver, USA; Department of Electrical Engineering, Colorado School of Mines, Golden, USA; Department of Electrical Engineering, Colorado School of Mines, Golden, USA",2020,NSF(grant numbers:CCF-1704204); Defense Advanced Research Projects Agency (DARPA)(grant numbers:N660011824020); ,Low-rank matrix recovery;non-convex optimization;geometric landscape;centralized optimization;distributed optimization,Cost function;Linear programming;Geometry;Eigenvalues and eigenfunctions;Signal processing;Machine learning
Y. Yang; Z. Wang,"School of Electronic and Information Engineering, Lanzhou Jiaotong University, Lanzhou, China; School of Electronic and Information Engineering, Lanzhou Jiaotong University, Lanzhou, China",2020,National Natural Science Foundation of China(grant numbers:61561030); Gansu Provincial Department of Finance; ,Image dehazing;dark channel prior;filter,Information filters;Filtering theory;Image edge detection;Attenuation;Image coding;Distortion
J. Zhou; H. Li; W. Cui,"School of Information and Electronics, Beijing Institute of Technology, Beijing, China; Department of Electrical and Computer Engineering, Stevens Institute of Technology, Hoboken, USA; School of Information and Electronics, Beijing Institute of Technology, Beijing, China",2020,International Graduate Exchange Program of Beijing Institute of Technology; ,Multiple-input multiple-output (MIMO);joint transmit and receive beamforming;multiple targets;semidefinite relaxation,Interference;Signal to noise ratio;Array signal processing;Iterative methods;Complexity theory;MIMO communication;Optimization
I. V. L. Clarkson; S. Sirianunpiboon; S. D. Howard,"Whipbird Signals, Samford Village, Australia; Defence Science and Technology Group, Edinburgh, Australia; Defence Science and Technology Group, Edinburgh, Australia",2020,Commonwealth of Australia; ,Doppler radar;electronic warfare;frequency estimation;radar measurements,Frequency estimation;Shape;Signal to noise ratio;Coherence;Frequency modulation;Estimation;Transmitters
F. -. E-Asim; A. L. F. de Almeida; M. Haardt; C. C. Cavalcante; J. A. Nossek,"Department of Teleinformatics Engineering, Federal University of Ceará, Fortaleza, Brazil; Department of Teleinformatics Engineering, Federal University of Ceará, Fortaleza, Brazil; Communications Research Laboratory, Ilmenau University of Technology, Ilmenau, Germany; Department of Teleinformatics Engineering, Federal University of Ceará, Fortaleza, Brazil; Department of Teleinformatics Engineering, Federal University of Ceará, Fortaleza, Brazil",2020,Coordenacao de Aperfeicoamento de Pessoal de Nivel Superior(grant numbers:10.13039/501100002322); Conselho Nacional de Desenvolvimento Científico e Tecnológico(grant numbers:10.13039/501100003593); Deutsche Forschungsgemeinschaft(grant numbers:10.13039/501100001659); ,Kronecker coding;rank-one approximation;LS- Kronecker factorization;Gaussian approximation,Detectors;Encoding;Tensile stress;Binary phase shift keying;Decoding;Fading channels
Y. Gao; R. Bregović; A. Gotchev,"Unit of Computing Sciences (CS), Faculty of Information Technology and Communication Sciences (ITC), Tampere University, Tampere, Finland; Unit of Computing Sciences (CS), Faculty of Information Technology and Communication Sciences (ITC), Tampere University, Tampere, Finland; Unit of Computing Sciences (CS), Faculty of Information Technology and Communication Sciences (ITC), Tampere University, Tampere, Finland",2020,Academy of Finland(grant numbers:325530); Centre for Immersive Visual Technologies; Tampere University; ,Image-based rendering;light field reconstruction;self-supervision;shearlet transform;cycle consistency,Image reconstruction;Transforms;Training;Agriculture;Light fields;Interpolation;Spatial resolution
