Authors,Author Affiliations,Publication Year,Funding Information,Author Keywords,IEEE Terms
K. Chang; P. L. Kevin Ding; B. Li,"Key Laboratory of Multimedia Communications and Information Processing, Guangxi University, Nanning, China; Department of Computer Science and Engineering, Arizona State University, Tempe, AZ, USA; Department of Computer Science and Engineering, Arizona State University, Tempe, AZ, USA",2016,"Natural Science Foundation of China(grant numbers:61401108,61261023); Natural Science Foundation of Guangxi(grant numbers:2013GXNSFBA019272); Natural Science Foundation(grant numbers:1135616,0845469); ",Compressive sensing;motion estimation/disparity estimation (ME/DE);nonlocal low-rank regularization (NLR);total variation;Compressive sensing;motion estimation/disparity estimation (ME/DE);nonlocal low-rank regularization (NLR);total variation,Image reconstruction;Signal processing algorithms;TV;Compressed sensing;Video sequences;Minimization;Reliability
V. K. Nguyen; M. D. E. Turley; G. A. Fabrizio,"NSI Division, Defence Science and Technology Group, West Avenue, Edinburgh, SA, Australia; NSI Division, Defence Science and Technology Group, West Avenue, Edinburgh, SA, Australia; NSI Division, Defence Science and Technology Group, West Avenue, Edinburgh, SA, Australia",2016,,Auto-regressive (AR) process;detection;discrete Fourier transform (DFT);extrapolation and spectral estimation;Auto-regressive (AR) process;detection;discrete Fourier transform (DFT);extrapolation and spectral estimation,Discrete Fourier transforms;Extrapolation;Estimation;Data models;Frequency estimation;Signal to noise ratio;Spectral analysis
B. Peng; X. Wang; Y. Yang,"School of Information Science & Technology, Southwest Jiaotong University, Chengdu, China; Graduate School at Shenzhen, Tsinghua University, Shenzhen, China; School of Information Science & Technology, Southwest Jiaotong University, Chengdu, China",2016,"National Science Foundation of China(grant numbers:61202190,61471213); Science and Technology Planning Project of Sichuan Province(grant numbers:2014SZ0207); Shenzhen Fundamental Research fund(grant numbers:JCYJ20140509172959961); ",Image segmentation;image segmentation evaluation;exemplar reference;Exemplar reference;image segmentation;image segmentation evaluation,Image segmentation;Labeling;Signal processing algorithms;Entropy;Indexes;Q measurement;Weight measurement
G. Kurz; I. Gilitschenski; U. D. Hanebeck,"Intelligent Sensor-Actuator-Systems Laboratory (ISAS), Institute for Anthropomatics and Robotics Karlsruhe Institute of Technology (KIT), Karlsruhe, Germany; Autonomous Systems Laboratory (ASL), Institute of Robotics and Intelligent Systems Systems, Swiss Federal Institute of Technology (ETH) Zurich, Zurich, Switzerland; Intelligent Sensor-Actuator-Systems Laboratory (ISAS), Institute for Anthropomatics and Robotics Karlsruhe Institute of Technology (KIT), Karlsruhe, Germany",2016,,Deterministic sampling;directional statistics;moment matching;nonlinear filtering;spherical estimation,Signal processing algorithms;Estimation;Robot sensing systems;Filtering;Heuristic algorithms;Cameras;Signal processing
Y. Huang; Y. Zhang; N. Li; J. Chambers,"Department of Automation, Harbin Engineering University, Harbin, China; Department of Automation, Harbin Engineering University, Harbin, China; Department of Automation, Harbin Engineering University, Harbin, China; School of Electrical and Electronic Engineering, Newcastle University, Newcastle upon Tyne, U.K.",2016,National Natural Science Foundation of China(grant numbers:61371173); Fundamental Research Funds for the Central Universities of Harbin Engineering University(grant numbers:HEUCFQ20150407); Engineering and Physical Sciences Research Council (EPSRC) of the U.K.(grant numbers:EP/K014307/1); ,Gaussian approximate smoother;Student’s t distribution;variational Bayesian;heavy-tailed noise;Gaussian approximate (GA) smoother;heavy-tailed noise;Student’s t distribution;variational Bayesian (VB),Noise measurement;Robustness;Nonlinear systems;Standards;Covariance matrices;Bayes methods;Mathematical model
G. Hua; Y. Xiang; G. Bi,"School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; School of Information Technology, Deakin University, Melbourne, Australia; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore",2016,"Ministry of Education (MOE), Singapore(grant numbers:MOE2014-T2-1-079); ",Compressive sensing;sparsity;data hiding;Compressed sensing;compressive sensing;data hiding;sparsity;watermarking,Watermarking;Transforms;Compressed sensing;Privacy;Multimedia communication;Data models
S. Zhang; H. Yang; Z. -P. Yin,"State Key Laboratory of Digital Manufacturing Equipment and Technology, Huazhong University of Science and Technology, Wuhan, China; State Key Laboratory of Digital Manufacturing Equipment and Technology, Huazhong University of Science and Technology, Wuhan, China; State Key Laboratory of Digital Manufacturing Equipment and Technology, Huazhong University of Science and Technology, Wuhan, China",2016,"National Natural Science Foundation of China(grant numbers:51327801,51475193); ",Convolutional neural network;deep learning;face alignment;facial landmark localization;transfer learning;Convolutional neural network;deep learning;face alignment;facial landmark localization;transfer learning,Feature extraction;Face;Shape;Training;Convolution;Neural networks;Linear regression
A. Aubry; V. Carotenuto; A. D. Maio,"Dipartimento di Ingegneria Elettrica e delle Tecnologie dell’Informazione, Università degli Studi di Napoli “Federico II”, Napoli, Italy; Dipartimento di Ingegneria Elettrica e delle Tecnologie dell’Informazione, Università degli Studi di Napoli “Federico II”, Napoli, Italy; Dipartimento di Ingegneria Elettrica e delle Tecnologie dell’Informazione, Università degli Studi di Napoli “Federico II”, Napoli, Italy",2016,,Spectrum congestion problem;NP-hard optimization problems;waveform design,Radar;Interference;Bandwidth;Optimization;Approximation algorithms;Signal to noise ratio;NP-hard problem
M. N. El Korso; R. Boyer; P. Larzabal; B. -H. Fleury,"LEME EA4416, Paris 10 University, Ville-d’Avray, France; L2S UMR 8506, University of Paris-Sud, Gif-sur-Yvette, France; SATIE, ENS de Cachan, Cachan, France; Department of Electronic Systems, Aalborg University, Aalborg, Denmark",2016,European Commission FP7 Network of Excellence in Wireless COMmunications (NEWCOM)(grant numbers:318306); iCODE Institute(grant numbers:ANR-11-IDEX-0003-02); TITAN; MAGELLAN(grant numbers:ANR-14-CE23-0004-01); ,Bayesian Cramér-Rao bound;hierarchical linear model;performance analysis,Bayes methods;Closed-form solutions;Context;Estimation error;Shape;Probability density function
A. Parekh; I. W. Selesnick,"Department of Mathematics, Tandon School of Engineering, New York University, Brooklyn, NY, USA; Department of Electrical and Computer Engineering, Tandon School of Engineering, New York University, Brooklyn, NY, USA",2016,ONR(grant numbers:N00014-15-1-2314); NSF(grant numbers:CCF-1525398); ,Convex optimization;image denoising;low-rank matrix;nonconvex regularization;nuclear norm;Convex optimization;image denoising;low-rank matrix;nonconvex regularization;nuclear norm,Linear programming;Convex functions;Image denoising;AWGN;Matrix decomposition;Minimization
L. Dai; T. B. Schön,"Department of Information Technology, Uppsala University, Uppsala, Sweden; Department of Information Technology, Uppsala University, Uppsala, Sweden",2016,Probabilistic Modelling of Dynamical Systems(grant numbers:621-2013-5524); Swedish Research Council; ,Convolution;maximum likelihood estimation;particle filters,Convolution;Estimation;Kernel;Probabilistic logic;Convergence;Numerical models;Stochastic processes
H. Chung; E. Plourde; B. Champagne,"Department of Electrical and Computer Engineering, McGill University, Montreal, QC, Canada; Department of Electrical and Computer Engineering, Sherbrooke University, Sherbrooke, QC, Canada; Department of Electrical and Computer Engineering, McGill University, Montreal, QC, Canada",2016,Microsemi Corporation; NSERC; ,Single-channel speech enhancement;probabilistic generative model;non-negative matrix factorization;discriminative training;classification;expectation-maximization;Classification;discriminative training;expectation–maximization (EM);nonnegative matrix factorization (NMF);probabilistic generative model (PGM);single-channel speech enhancement,Speech;Speech enhancement;Training;Signal processing algorithms;Matrix decomposition;Probabilistic logic;Convergence
Y. Wu; X. He; B. Kang; H. Song; T. Q. Nguyen,"College of Electronics and Information Engineering, Sichuan University, Chengdu, China; College of Electronics and Information Engineering, Sichuan University, Chengdu, China; Department of Electrical and Computer Engineering, University of California-San Diego, La Jolla, CA, USA; Department of Communication Engineering, Chengdu Technological University, Chengdu, China; Department of Electrical and Computer Engineering, University of California-San Diego, La Jolla, CA, USA",2016,National Natural Science Foundation of China(grant numbers:61471248); NSAF Foundation of China(grant numbers:11176018); China Scholarship Council; ,Motion trajectories;articulated motion;mesh evolution;Articulated motion;mesh evolution;motion trajectories,Trajectory;Tracking;Video sequences;Optical imaging;Optical signal processing;Reliability;Iterative methods
R. Brandt; R. Mochaourab; M. Bengtsson,"Department of Signal Processing, ACCESS Linnæus Centre, School of Electrical Engineering, KTH Royal Institute of Technology, Stockholm, Sweden; Department of Signal Processing, ACCESS Linnæus Centre, School of Electrical Engineering, KTH Royal Institute of Technology, Stockholm, Sweden; Department of Signal Processing, ACCESS Linnæus Centre, School of Electrical Engineering, KTH Royal Institute of Technology, Stockholm, Sweden",2016,,Base station clustering;branch and bound;interference alignment,Throughput;Interference;Base stations;Signal to noise ratio;Clustering algorithms;Signal processing algorithms;Complexity theory
X. Zhou; Z. Liu; G. Sun; L. Ye; X. Wang,"School of Communication and Information Engineering, Shanghai University, Shanghai, China; School of Communication and Information Engineering, Shanghai University, Shanghai, China; School of Communication and Information Engineering, Shanghai University, Shanghai, China; School of Communication and Information Engineering, Shanghai University, Shanghai, China; School of Communication and Information Engineering, Shanghai University, Shanghai, China",2016,"National Natural Science Foundation of China(grant numbers:1171144,61471230); Program for Professor of Special Appointment (Eastern Scholar) at Shanghai Institutions of Higher Learning; ",Saliency detection;regional descriptor;multiple kernel boosting;support vector regression;adaptive fusion;Adaptive fusion;multiple kernel boosting;regional descriptor;saliency detection;support vector regression,Kernel;Feature extraction;Context;Boosting;Computational modeling;Adaptation models;Support vector machines
C. Niu; Y. Zhang; J. Guo,"Air defense and anti-missile college, Air Force Engineering University, Xi’an, China; Air defense and anti-missile college, Air Force Engineering University, Xi’an, China; Air defense and anti-missile college, Air Force Engineering University, Xi’an, China",2016,National Natural Science Foundation of China(grant numbers:61501501); ,L-shaped nested arrays;2-D angle estimation;Two-dimensional (2-D) angle estimation;L-shaped nested arrays,Estimation;Signal processing algorithms;Sensors;Correlation;Azimuth;Matrix decomposition;Two dimensional displays
M. Ferràs; S. Madikeri; P. Motlicek; S. Dey; H. Bourlard,"Idiap Research Institute, Martigny, Switzerland; Idiap Research Institute, Martigny, Switzerland; Idiap Research Institute, Martigny, Switzerland; Idiap Research Institute, Martigny, Switzerland; Idiap Research Institute, Martigny, Switzerland",2016,European Union; ,Codec;degraded speech;noise;robustness;simulation;speaker recognition,Speech;Codecs;Speaker recognition;Acoustics;Speech recognition;Speech coding;NIST
J. Men; J. Ge; C. Zhang,"State Key Laboratory of Integrated Service Networks, Xidian University, Xi’an, Shaanxi, China; State Key Laboratory of Integrated Service Networks, Xidian University, Xi’an, Shaanxi, China; State Key Laboratory of Integrated Service Networks, Xidian University, Xi’an, Shaanxi, China",2016,National Hightech R&D Program of China(grant numbers:2014AA01A704); National Natural Science Foundation of China(grant numbers:61501347); China Postdoctoral Science Foundation(grant numbers:2015M580816); “111”(grant numbers:B08038); ,Energy harvesting;relay network;joint relay-and-antenna selection;outage probability;Energy harvesting;joint relay-and-antenna selection (JRAS);outage probability;relay network,Energy harvesting;Transmitting antennas;Signal to noise ratio;Relay networks (telecommunications);MIMO
D. Zhang; M. Matthé; L. L. Mendes; G. Fettweis,"Vodafone Chair Mobile Communications Systems, Technische Universität Dresden, Dresden, Germany; Vodafone Chair Mobile Communications Systems, Technische Universität Dresden, Dresden, Germany; Instituto Nacional de Telecomunicações, Sta Rita do Sapucai, Brazil; Vodafone Chair Mobile Communications Systems, Technische Universität Dresden, Dresden, Germany",2016,BMBF; Twenty20—Partnership for Innovation(grant numbers:03ZZ0505B); Finep/Funttel(grant numbers:01.14.0231.00); National Institute of Telecommunications (Inatel); ,coded modulation capacity;expectation propagation;variational message passing;mean field approximation;Coded modulation (CM) capacity;expectation propagation (EP);mean-field approximation;variational message passing (VMP),Complexity theory;Upper bound;Message passing;Modulation;Linear systems;Signal processing algorithms;MIMO
Q. Li; W. Lin; Y. Fang,"School of Computer Engineering, Nanyang Technological University, Singapore; School of Computer Engineering, Nanyang Technological University, Singapore; School of Information Technology, Jiangxi University of Finance and Economics, Nanchang, China",2016,"Institute for Media Innovation, Nanyang Technological University; NSFC(grant numbers:61571212); NSF of Jiangxi Province(grant numbers:20151BDH80003); ",Image quality assessment (IQA);human visual system (HVS);local binary pattern (LBP);multiple distortions;no-reference (NR);structural distortion;Human visual system (HVS);image quality assessment (IQA);local binary pattern (LBP);multiple distortions;no-reference (NR);structural distortion,Distortion;Feature extraction;Image quality;Databases;Visualization;Histograms;Quality assessment
W. Jiang; C. Xu; L. Pei; W. Yu,"Shanghai Key Laboratory of Navigation and Location-Based Services, Shanghai Jiao Tong University, Shanghai, China; Shanghai Key Laboratory of Navigation and Location-Based Services, Shanghai Jiao Tong University, Shanghai, China; Shanghai Key Laboratory of Navigation and Location-Based Services, Shanghai Jiao Tong University, Shanghai, China; Shanghai Key Laboratory of Navigation and Location-Based Services, Shanghai Jiao Tong University, Shanghai, China",2016,"Science and Technology Commission of Shanghai Municipality(grant numbers:14511100300,15511105100); Natural Science Foundation of China(grant numbers:61573242); ",multidimensional scaling;source localization;subspace;time-difference-of-arrival (TDOA);Multidimensional scaling (MDS);source localization;subspace;time-difference-of-arrival (TDOA),Cost function;Sensor arrays;Position measurement;Noise measurement;Time difference of arrival;Estimation;Minimization
T. G. Miller; S. Xu; R. C. de Lamare; H. V. Poor,"CETUC, PUC-Rio, Rio de Janeiro, Brazil; Huawei Research Centre, Shenzhen, China; CETUC, PUC-Rio, Rio de Janeiro, Brazil; School of Engineering and Applied Science, Princeton University, Princeton, NJ, USA",2016,"CNPq and FAPERJ, Brazil; US National Science Foundation(grant numbers:CNS-1456793,ECCS-1343210); ",Diffusion-least mean squares (LMS);distributed processing;oracle algorithm;sparsity-aware algorithms;spectrum estimation;Diffusion-least mean squares (LMS);distributed processing;oracle algorithm;sparsity-aware algorithms;spectrum estimation,Signal processing algorithms;Spectral analysis;Cost function;Parameter estimation;Protocols;Estimation
C. Wang; Q. Kemao; F. Da,"School of Automation, Southeast University, Nanjing, China; School of Computer Engineering, Nanyang Technological University, Singapore; School of Automation, Southeast University, Nanjing, China",2016,Multi-plAtform Game Innovation Centre (MAGIC); Singapore National Research Foundation under its IDM Futures Funding Initiative; Interactive and Digital Media Programme Office; Media Development Authority; National Natural Science Foundation of China(grant numbers:61405034); China Postdoctoral Science Foundation(grant numbers:2014M551486); ,Signal analysis;ensemble empirical mode decomposition;time-frequency analysis;mode mixing problem;Ensemble empirical mode decomposition (EEMD);mode-mixing problem (MMP);time-frequency analysis;signal analysis,White noise;Empirical mode decomposition;Signal processing algorithms;Time-frequency analysis;Indexes;Games;Technological innovation
L. Qiu; Y. Cai; R. C. de Lamare; M. Zhao,"Department of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China; Department of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China; University of York, Heslington, York, U.K.; Department of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China",2016,"CNPq and FAPERJ, Brazil; National Natural Science Foundation of China(grant numbers:61471319); Zhejiang Provincial Natural Science Foundation of China(grant numbers:LY14F010013); Fundamental Research Funds for the Central Universities; National High Technology Research and Development Program (863 Program) of China(grant numbers:2014AA01A707); ",DOA estimation;low-rank decomposition;parameter estimation;Direction-of-arrival (DOA) estimation;low-rank decomposition;parameter estimation,Signal processing algorithms;Direction-of-arrival estimation;Estimation;Sensor arrays;Matrix decomposition;Optimization
S. Ghosh; K. N. Chaudhury,"Department of Electrical Engineering, Indian Institute of Science, Bangalore, India; Department of Electrical Engineering, Indian Institute of Science, Bangalore, India",2016,Indian Institute of Science; ,bilateral filter;shiftability;Fourier basis;Accuracy;bilateral filter;fast algorithm;Fourier basis;shiftability,Kernel;Approximation algorithms;Signal processing algorithms;Filtering;Fourier series;Convolution;Algorithm design and analysis
C. Fritsche; F. Gustafsson,"Division of Automatic Control, Department of Electrical Engineering, Linköping University, Linköping, Sweden; Division of Automatic Control, Department of Electrical Engineering, Linköping University, Linköping, Sweden",2016,Swedish Research Council (VR); Excellence Center ELLIIT; ,Jump Markov nonlinear systems;Bayesian Cram´er-Rao bound;particle filter;Rao-Blackwellization;statistical signal processing;Bayesian Cramér–Rao bound (BCRB);jump Markov nonlinear systems (JMNLS);particle filter;Rao–Blackwellization;statistical signal processing,Markov processes;Bayes methods;Biological system modeling;Complexity theory;Linear matrix inequalities;Signal processing algorithms
K. Anand; E. Gunawan; Y. L. Guan,"School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore",2016,Advanced Communications Research Program(grant numbers:DSOCL14095); ,broadcast channels;blind interference alignment;degrees of freedom;Blind interference alignment (IA);broadcast channels;degrees of freedom (DoF),Transmitting antennas;Receiving antennas;Interference;Antenna feeds;Switches
Y. Zong; W. Zheng; T. Zhang; X. Huang,"Key Laboratory of Child Development and Learning Science of Ministry of Education, Research Center for Learning Science, Southeast University, Nanjing, China; Key Laboratory of Child Development and Learning Science of Ministry of Education, Research Center for Learning Science, Southeast University, Nanjing, China; Key Laboratory of Child Development and Learning Science of Ministry of Education, Research Center for Learning Science, Southeast University, Nanjing, China; Center for Machine Vision and Signal Analysis, Faulty of Information Technology and Electrical Engineering, University of Oulu, Oulu, Finland",2016,"National Key Research and Development Program of China(grant numbers:2015CB351704); National Natural Science Foundation of China(grant numbers:61231002,61572009); Natural Science Foundation of Jiangsu Province(grant numbers:BK20130020); Graduate Research Innovation Project of Jiangsu Province(grant numbers:KYZZ15_0055); Academy of Finland; Tekes Fidipro Program; Infotech Oulu; ",Cross-corpus speech emotion recognition;Domain adaptation;Transfer learning;Cross-corpus speech emotion recognition (SER);domain adaptation;transfer learning,Speech;Gold;Training;Optimization;Speech processing;Testing;Feature extraction
C. R. Helmrich; B. Edler,"International Audio Laboratories Erlangen, Fraunhofer IIS and Friedrich-Alexander University of Erlangen-Nürnberg, Erlangen, Germany; International Audio Laboratories Erlangen, Fraunhofer IIS and Friedrich-Alexander University of Erlangen-Nürnberg, Erlangen, Germany",2016,,Audio coding;lapped transform;MDCT;MDST;Audio coding;lapped transform;modified discrete cosine transform (MDCT);modified discrete sine transform (MDST),Switches;Transforms;Encoding;Kernel;Codecs;Shape;Quantization (signal)
S. Guerrier; R. Molinari; Y. Stebler,"Department of Statistics, University of Illinois at Urbana–Champaign, Champaign, IL, USA; Research Center for Statistics & Geneva School of Economics and Management, University of Geneva, Geneva, Switzerland; u-blox, Thalwil, Switzerland",2016,,Latent time series models;State Space Models;Sensor Calibration;Inertial Measurement Units;Error Modelling;Error modeling;inertial measurement units;latent time series models;sensor calibration;state space models,Maximum likelihood estimation;Time series analysis;Calibration;Stochastic processes;Electronic mail;Technological innovation
C. K. Ahn; P. Shi; S. H. You,"School of Electrical Engineering, Korea University, Seoul, South Korea; College of Automation, Harbin Engineering University, Harbin, Vic., China; School of Electrical Engineering, Korea University, Seoul, South Korea",2016,"NRF through the Ministry of Science, ICT, and Future Planning(grant numbers:NRF-2014R1A1A1006101); Human Resources Program in Energy Technology through the Korea Institute of Energy Technology Evaluation and Planning within the Ministry of Trade, Industry, and Energy, South Korea(grant numbers:20154030200610); National Nature Science Foundation of China(grant numbers:61573112,U1509217); ",digital phase-locked loop (DPLL);H1 performance;finite impulse response (FIR) structure;deadbeat property;Digital phase-locked loop (DPLL);deadbeat property;finite impulse response (FIR) structure;$H_\infty$ performance,Finite impulse response filters;Robustness;Quantization (signal);Phase locked loops;Linear matrix inequalities;Timing;Planning
J. -M. Guo; S. -H. Tseng; K. Wong,"Department of Electrical Engineering, National Taiwan University of Science and Technology, Taipei, Taiwan; Department of Electrical Engineering, National Taiwan University of Science and Technology, Taipei, Taiwan; Faculty of Computer Science and Information Technology, University of Malaya, Kuala Lumpur, Malaysia",2016,Ministry of Science and Technology Taiwan; ,Facial landmark extraction;random forest and linear regression;Facial landmark extraction;linear regression;random forest,Vegetation;Shape;Linear regression;Signal processing algorithms;Face;Face recognition;Animation
M. Rostaghi; H. Azami,"Department of Mechanical Engineering, Shahid Rajaee Teacher Training University, Tehran, Iran; Institute for Digital Communications, School of Engineering, The University of Edinburgh, Edinburgh, U.K.",2016,,Dispersion entropy;signal regularity;nonlinear dynamics;Dispersion entropy (DE);nonlinear dynamics;signal regularity,Dispersion;Entropy;Time series analysis;Delay effects;Bandwidth;Chirp;Reliability
Q. Shen; W. Liu; W. Cui; S. Wu,"Department of Electronic and Electrical Engineering, University of Sheffield, Sheffield, U.K.; Department of Electronic and Electrical Engineering, University of Sheffield, Sheffield, U.K.; School of Information and Electronics, Beijing Institute of Technology, Beijing, China; School of Information and Electronics, Beijing Institute of Technology, Beijing, China",2016,,Sparse array;fourth-order difference co-array;direction of arrival;compressive sensing;co-prime array;Compressive sensing (CS);co-prime array (CPA);direction of arrival (DOA);fourth-order difference co-array;sparse array,Sensor arrays;Direction-of-arrival estimation;Array signal processing;Estimation;Electronic mail;Simulation
L. Mohjazi; S. Muhaidat; M. Dianati,"Institute for Communication Systems, Department of Electronic Engineering, University of Surrey, Surrey, U.K.; Institute for Communication Systems, Department of Electronic Engineering, University of Surrey, Surrey, U.K.; Institute for Communication Systems, Department of Electronic Engineering, University of Surrey, Surrey, U.K.",2016,,Differential modulation;cooperative networks;wireless information and power transfer;cooperative networks;differential modulation;wireless information;and power transfer,Signal to noise ratio;Relays;Receivers;Modulation;Cooperative systems;Probability density function;Bit error rate
R. Lenz,"Department of Science and Technology, Linköping University, Norrköping, Sweden",2016,Vetenskapsrådet(grant numbers:Energy Minimization for Computational Cameras (201); Stiftelsen för Strategisk Forskning(grant numbers:IIS11-0081); ,Feature extraction;image processing;Siegel descriptors;symplectic geometry;transformation groups,Symmetric matrices;Geometry;Image processing;Measurement;Context;Covariance matrices;Tensile stress
Z. Ding; H. V. Poor,"Department of Electrical Engineering, Princeton University, Princeton, NJ, USA; Department of Electrical Engineering, Princeton University, Princeton, NJ, USA",2016,"UK EPSRC(grant numbers:EP/N005597/1,H2020-MSCA-690750); National Science Foundation(grant numbers:CCF-1420575); ",Massive MIMO;non-orthogonal multiple access (NOMA);one bit feedback;precoding,Base stations;Matrix decomposition;MIMO;Signal to noise ratio;Interference;Transmitters
W. Kim; Y. Kim,"Department of Electronics Engineering, Konkuk University, Seoul, South Korea; Software Solution Laboratory, Samsung Advanced Institute of Technology (SAIT), Suwon-si, South Korea",2016,,Background subtraction;orthogonal decomposition;illumination-invariant structural complexity;varying illuminations;Background subtraction;illumination-invariant structural complexity;orthogonal decomposition;varying illuminations,Lighting;Adaptation models;Complexity theory;Computational modeling;Video surveillance;Probabilistic logic;Kernel
J. Chen; Z. Zhang; S. He; J. Hu; G. E. Sobelman,"National Key Laboratory of Science and Technology on Communications, University of Electronic Science and Technology of China, Chengdu, China; National Key Laboratory of Science and Technology on Communications, University of Electronic Science and Technology of China, Chengdu, China; National Key Laboratory of Science and Technology on Communications, University of Electronic Science and Technology of China, Chengdu, China; National Key Laboratory of Science and Technology on Communications, University of Electronic Science and Technology of China, Chengdu, China; Department of Electrical and Computer Engineering, University of Minnesota, Minneapolis, MN, USA",2016,National Natural Science Foundation of China(grant numbers:61501084); Fundamental Research Funds for the Central Universities(grant numbers:A03012023601002); ,non-orthogonal multiple access;sparse code multiple access (SCMA);Monte Carlo Markov Chain (MCMC);low computational complexity;Low computational complexity;Monte Carlo Markov Chain (MCMC);nonorthogonal multiple access;sparse code multiple access (SCMA),Decoding;Complexity theory;Monte Carlo methods;Signal processing algorithms;Iterative decoding;Niobium;Markov processes
S. Schoenecker; T. Luginbuhl,"Naval Undersea Warfare Center, Newport, RI, USA; Naval Undersea Warfare Center, Newport, RI, USA",2016,,characteristic function;product distributions;Gaussian;Gamma;Characteristic function;gamma;Gaussian;product distributions,Random variables;Government;Transforms;Inspection;Standards;Indexes;Convolution
Y. Liu; H. Wang; W. Zhang; Q. Xu; L. Shen,"School of Communications Engineering, Hangzhou Dianzi University, Hangzhou, China; School of Communications Engineering, Hangzhou Dianzi University, Hangzhou, China; School of Communications Engineering, Hangzhou Dianzi University, Hangzhou, China; School of Communications Engineering, Hangzhou Dianzi University, Hangzhou, China; School of Communications Engineering, Hangzhou Dianzi University, Hangzhou, China",2016,"National Natural Science Foundations of China(grant numbers:61372093,61401133); Zhejiang Provincial Key Laboratory of Information Network Technology; ",pilot contamination;pilot signals;PCA;ICA;semi-blind decoding;multi-cell massive MIMO system;Independent component analysis (ICA);multicell massive multiple-input;multiple-output (MIMO) system;pilot contamination;pilot signals;principal component analysis (PCA);semi-blind decoding,Channel estimation;Decoding;Principal component analysis;MIMO;Contamination;Antennas;Signal to noise ratio
İ. Bayram,"Department of Electronics and Telecommunications Engineering, Istanbul Technical University, Istanbul, Turkey",2016,,Bivariate mapping;convex optimization;iterative reconstuction;majorization minimization,Minimization;Signal processing algorithms;Acceleration;Convergence;Iterative methods;Context;Upper bound
R. Yao; S. Xia; F. Shen; Y. Zhou; Q. Niu,"School of Computer Science and Technology, China University of Mining and Technology, Xuzhou, China; School of Computer Science and Technology, China University of Mining and Technology, Xuzhou, China; School of Computer Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Computer Science and Technology, China University of Mining and Technology, Xuzhou, China; School of Computer Science and Technology, China University of Mining and Technology, Xuzhou, China",2016,Fundamental Research Funds for the Central Universities(grant numbers:2014QNB24); National Natural Science Foundation of China(grant numbers:61402483); ,Objects Tracking;Spatial Structure;Part-based Model;Correlation Filter;Correlation filter;objects tracking;part-based model;spatial structure,Target tracking;Correlation;Deformable models;Signal processing algorithms;Object tracking;Computational modeling;Training
M. Arjona Ramírez,"Department of Electronic Systems Engineering in Escola Politécnica, University of São Paulo, São Paulo, Brazil",2016,"Fundação de Amparo à Pesquisa do Estado de São Paulo (FAPESP)(grant numbers:2012/24789-0,2015/25512-0); ",Temporal decomposition;nonnegative matrix factorization;Lagrange multipliers;Augmented Lagrangian method (ALM);Lagrange multipliers (LMs);non-negative matrix factorization (NMF);temporal decomposition (TD),Matrix decomposition;Interpolation;Speech;Speech coding;Cost function;Measurement uncertainty;Quantization (signal)
M. Luis Valero; E. Mabande; E. A. P. Habets,"International Audio Laboratories Erlangen (a joint institution of the Friedrich-Alexander-University Erlangen-Nürnberg (FAU) and Fraunhofer IIS), Erlangen, Germany; International Audio Laboratories Erlangen (a joint institution of the Friedrich-Alexander-University Erlangen-Nürnberg (FAU) and Fraunhofer IIS), Erlangen, Germany; International Audio Laboratories Erlangen (a joint institution of the Friedrich-Alexander-University Erlangen-Nürnberg (FAU) and Fraunhofer IIS), Erlangen, Germany",2016,,Acoustic echo cancellation;frequency-domain adaptive filters;system identification;time-frequency analysis;Acoustic echo cancellation;frequency-domain adaptive filters;system identification;time-frequency analysis,Complexity theory;Frequency-domain analysis;Acoustics;Convolution;Signal processing algorithms;Time-domain analysis;Microphones
L. Zou; X. Chen; Z. J. Wang,"Department of Electrical and Computer Engineering, University of British Columbia, Vancouver, BC, Canada; Department of Biomedical Engineering, Hefei University of Technology, Hefei, China; Department of Electrical and Computer Engineering, University of British Columbia, Vancouver, BC, Canada",2016,"Natural Sciences and Engineering Research Council of Canada; National Natural Science Foundation of China(grant numbers:81571760,61501164); ",underdetermined joint blind source separation;canonical polyadic decomposition;spatial covariance;Canonical polyadic decomposition;spatial covariance;underdetermined joint blind source separation,Tensile stress;Blind source separation;Covariance matrices;Matrix decomposition;Estimation;Correlation;Mercury (metals)
